link_id,grid_gid,accident_cnt
571743139,다사623458,2
571743146,다사623458,2
571772736,다사623458,2
571740872,다사623458,2
571772732,다사624458,2
571347140,다사625129,2
571348931,다사625129,2
571348933,다사625129,2
571348935,다사625129,2
571702671,다사625451,2
571771824,다사625451,2
571772805,다사625451,2
571351402,다사626125,2
571351403,다사626125,2
571347149,다사626134,2
571347151,다사626134,2
571347152,다사626134,2
571349465,다사626134,2
571349473,다사626134,2
571360894,다사627103,2
571360892,다사627104,2
571347120,다사627123,2
571347122,다사627123,2
571347316,다사627123,2
571349183,다사627123,2
571349184,다사627123,2
571349185,다사627123,2
571347121,다사627125,2
571350467,다사627125,2
571714960,다사627456,2
571714962,다사627456,2
571714963,다사627456,2
571772598,다사627456,2
571772599,다사627456,2
571772600,다사627456,2
571772618,다사627456,2
571772621,다사627456,2
571772623,다사627456,2
571347114,다사628123,2
571347115,다사628123,2
571347119,다사628123,2
571366390,다사628123,2
571366392,다사628123,2
571700046,다사628459,2
571700047,다사628459,2
571702776,다사628459,2
571716543,다사628459,2
571772264,다사628459,2
571558902,다사629346,2
571558904,다사629346,2
571560149,다사629346,2
571560152,다사629346,2
571348777,다사630118,2
571349048,다사630118,2
571349057,다사630118,2
571349061,다사630118,2
571366400,다사631123,2
571704513,다사631453,2
571703498,다사631464,2
571370455,다사632098,2
571379579,다사632098,2
571366672,다사633086,2
571366678,다사633086,2
571387010,다사634089,2
571387012,다사634089,2
571366608,다사634100,2
571366612,다사634100,2
571366594,다사634102,2
571366602,다사634102,2
571646278,다사634449,2
571724738,다사634458,2
571772220,다사634458,2
571374370,다사635098,2
571366566,다사635106,2
921370936,다사635112,2
571370939,다사635113,2
571724180,다사635455,2
571361106,다사636082,2
571361474,다사636082,2
571361578,다사636082,2
571363002,다사636082,2
571370286,다사637085,2
571370290,다사637085,2
571372087,다사637085,2
571362510,다사637093,2
571362514,다사637093,2
571370820,다사637123,2
571370823,다사637124,2
571372261,다사637124,2
571566275,다사637343,2
571565726,다사637344,2
571565452,다사637344,2
571704525,다사637452,2
571724743,다사639456,2
571725042,다사639456,2
571738630,다사639456,2
571728866,다사639458,2
571772168,다사639458,2
571387014,다사640083,2
571382341,다사640126,2
900000164,다사640448,2
571665094,다사640449,2
571743690,다사640449,2
571743691,다사640449,2
900000165,다사640449,2
571703245,다사640466,2
571254228,다사641076,2
571254875,다사641076,2
2024002014,다사641105,2
571371040,다사641111,2
571382399,다사641111,2
571371031,다사641112,2
2024000233,다사641112,2
571669075,다사641365,2
571665093,다사641448,2
571711030,다사641466,2
571371030,다사642111,2
571371041,다사642111,2
571382352,다사642111,2
571370707,다사642118,2
921371489,다사643103,2
571366942,다사643106,2
571367316,다사643106,2
571367320,다사643106,2
571367322,다사643106,2
571370256,다사643106,2
571377357,다사643106,2
571377358,다사643106,2
571377359,다사643106,2
571370721,다사643108,2
571372686,다사643108,2
571370750,다사643115,2
571370749,다사643117,2
571544981,다사643322,2
571547628,다사643322,2
571649581,다사643446,2
571774414,다사643459,2
571253534,다사644067,2
571253712,다사644067,2
571254211,다사644075,2
571254213,다사644075,2
571371483,다사644099,2
571371911,다사644121,2
571547957,다사644279,2
571548918,다사644279,2
571548932,다사644279,2
571541596,다사644336,2
571549480,다사644336,2
571556480,다사644338,2
571556484,다사644338,2
571561011,다사644338,2
571561014,다사644338,2
571665529,다사644448,2
571720526,다사644456,2
571702991,다사644459,2
571543897,다사645315,2
571543905,다사645315,2
571554150,다사645315,2
571548960,다사645337,2
571548972,다사645337,2
571548974,다사645337,2
571548984,다사645337,2
571554750,다사645337,2
571554752,다사645337,2
571554754,다사645337,2
571510301,다사645346,2
571540685,다사645346,2
571544040,다사645346,2
571547718,다사645346,2
571547720,다사645346,2
571510300,다사645347,2
571550444,다사645347,2
571550446,다사645347,2
571375341,다사646125,2
571550451,다사646334,2
571643430,다사646449,2
571643431,다사646449,2
571743693,다사646457,2
571739992,다사646464,2
571739996,다사646464,2
571542878,다사647272,2
571547190,다사647272,2
571551118,다사647272,2
571551120,다사647272,2
571547909,다사647275,2
571552914,다사647281,2
571541235,다사647287,2
571544468,다사647311,2
571549026,다사647324,2
571557652,다사647324,2
571555600,다사647326,2
571557908,다사647330,2
571557911,다사647330,2
571558289,다사647330,2
571558292,다사647330,2
571649426,다사647366,2
571682365,다사647366,2
571682387,다사647366,2
571682393,다사647366,2
571773978,다사647459,2
571774404,다사647459,2
571253984,다사648075,2
571254529,다사648076,2
571452971,다사648268,2
571548890,다사648279,2
571558766,다사648279,2
571548966,다사648336,2
571555538,다사648336,2
571720996,다사648463,2
571724803,다사648463,2
571370435,다사649123,2
571380234,다사649126,2
571540340,다사649268,2
571540342,다사649271,2
571542816,다사649271,2
571558137,다사649282,2
571540007,다사649284,2
571542222,다사649284,2
571542742,다사649284,2
571542744,다사649284,2
571501640,다사649287,2
571501672,다사649287,2
571503273,다사649287,2
571501094,다사649290,2
571501245,다사649290,2
571501248,다사649290,2
571501249,다사649290,2
571542190,다사649290,2
571501128,다사649305,2
571501334,다사649305,2
571558336,다사649338,2
571558339,다사649338,2
571558340,다사649338,2
571558341,다사649338,2
571558342,다사649338,2
571772194,다사649461,2
571772244,다사649461,2
571254750,다사650071,2
571255254,다사650071,2
571254725,다사650078,2
571254727,다사650078,2
571254724,다사650079,2
571544490,다사650266,2
571550568,다사650279,2
571544425,다사650290,2
571551140,다사650290,2
571554962,다사650290,2
571554964,다사650290,2
571542502,다사650307,2
571679710,다사650440,2
571714981,다사650450,2
571719165,다사650450,2
571254758,다사651076,2
571369868,다사651121,2
571379787,다사651121,2
571382308,다사651121,2
571500518,다사651280,2
571542283,다사651280,2
571556360,다사651280,2
571556362,다사651280,2
571500418,다사651295,2
571546513,다사651295,2
571500417,다사651299,2
571500674,다사651299,2
571553070,다사651299,2
571541974,다사651302,2
571546510,다사651302,2
571554974,다사651330,2
571554980,다사651330,2
571554982,다사651330,2
571547648,다사651334,2
571547650,다사651334,2
571548052,다사651334,2
571549062,다사651334,2
571549140,다사651334,2
571554756,다사651334,2
571554758,다사651334,2
571554760,다사651334,2
571554764,다사651334,2
571555970,다사651334,2
571555972,다사651334,2
571558357,다사651334,2
571558358,다사651334,2
571548478,다사651338,2
571555552,다사651338,2
571556364,다사652280,2
571542802,다사652299,2
571541972,다사652302,2
571546511,다사652302,2
571543377,다사652304,2
571543379,다사652304,2
571556662,다사652304,2
571551868,다사652330,2
571551870,다사652330,2
571551874,다사652330,2
571551876,다사652330,2
571552974,다사652330,2
571554976,다사652330,2
571773347,다사652453,2
571743728,다사652473,2
571256094,다사653070,2
571549163,다사653265,2
571500594,다사653269,2
571501383,다사653269,2
571501395,다사653275,2
571501208,다사653290,2
571540326,다사653290,2
571540327,다사653290,2
571540328,다사653290,2
571773318,다사653450,2
571773324,다사653450,2
571728836,다사653460,2
571726324,다사653469,2
571724524,다사653473,2
571258064,다사654074,2
571371333,다사654092,2
571376792,다사654120,2
571378607,다사654131,2
571381828,다사654131,2
571501001,다사654310,2
571554844,다사654328,2
571551012,다사654334,2
571551014,다사654334,2
571555512,다사654334,2
571550966,다사654337,2
571554604,다사654337,2
571556870,다사654337,2
571548476,다사654339,2
571555498,다사654339,2
571375349,다사655127,2
571376352,다사655127,2
571376354,다사655127,2
571376355,다사655127,2
571501116,다사655266,2
571501310,다사655266,2
571501282,다사655313,2
571540497,다사655313,2
571550882,다사655313,2
571556754,다사655330,2
571557824,다사655330,2
571557828,다사655330,2
571557830,다사655330,2
571557831,다사655330,2
571719798,다사655458,2
571370640,다사656085,2
571370647,다사656085,2
571370648,다사656085,2
571370660,다사656085,2
571370665,다사656085,2
571370439,다사656116,2
571370440,다사656116,2
571457684,다사656263,2
571500671,다사656266,2
571501120,다사656266,2
571501207,다사656266,2
571556526,다사656266,2
571542458,다사656268,2
571500193,다사656276,2
571500327,다사656276,2
571500333,다사656276,2
571500336,다사656279,2
571501008,다사656279,2
571501303,다사656279,2
571540941,다사656279,2
571500251,다사656301,2
571553234,다사656301,2
571550000,다사656331,2
571550008,다사656331,2
571550010,다사656331,2
571550014,다사656331,2
571371135,다사657082,2
571371222,다사657082,2
571371149,다사657083,2
571370638,다사657084,2
571370654,다사657084,2
571370655,다사657084,2
571370656,다사657084,2
571370658,다사657084,2
571540150,다사657300,2
571541931,다사657309,2
571541933,다사657309,2
571541995,다사657309,2
571540848,다사657310,2
571550283,다사657317,2
571550876,다사657317,2
571556536,다사657317,2
571556538,다사657317,2
571556542,다사657317,2
571557518,다사657327,2
571557520,다사657327,2
571544654,다사657329,2
571557472,다사657329,2
571557482,다사657329,2
571557510,다사657329,2
571557398,다사657331,2
571557408,다사657331,2
571557418,다사657331,2
571557426,다사657331,2
571557458,다사657331,2
571557264,다사657334,2
571557286,다사657334,2
571557290,다사657334,2
571557300,다사657334,2
571557306,다사657334,2
571557314,다사657334,2
571557316,다사657334,2
571557318,다사657334,2
571557320,다사657334,2
571557324,다사657334,2
571557328,다사657334,2
571557332,다사657334,2
571649829,다사657449,2
571726476,다사657468,2
571741640,다사657468,2
571741646,다사657468,2
571370664,다사658085,2
571377067,다사658085,2
571370451,다사658113,2
571540086,다사658301,2
571540194,다사658301,2
571541667,다사658306,2
571541672,다사658306,2
571556508,다사658351,2
571556510,다사658351,2
571611986,다사658442,2
571679853,다사658442,2
571728826,다사658467,2
571754062,다사658467,2
571772874,다사658467,2
571729994,다사658475,2
571731067,다사658475,2
571731071,다사658475,2
571731075,다사658475,2
571765916,다사658475,2
571255270,다사659062,2
571367254,다사659118,2
571510197,다사659265,2
571500572,다사659280,2
571500723,다사659280,2
571501037,다사659280,2
571501302,다사659280,2
571542303,다사659280,2
571545870,다사659300,2
571540160,다사659304,2
571543543,다사659304,2
571500229,다사659312,2
571545256,다사659341,2
571545258,다사659341,2
571547714,다사659341,2
571605768,다사659444,2
571679936,다사659444,2
571741002,다사659461,2
571704598,다사659475,2
571765913,다사659475,2
571765918,다사659475,2
571765919,다사659475,2
571766714,다사659475,2
571719624,다사659484,2
571367280,다사660112,2
571542316,다사660275,2
571551030,다사660324,2
571557862,다사660324,2
571558348,다사660340,2
571558353,다사660340,2
571664454,다사660423,2
571683028,다사660423,2
571664457,다사660424,2
571664672,다사660427,2
571664673,다사660427,2
571663388,다사660429,2
571663390,다사660429,2
571664559,다사660429,2
571682561,다사660440,2
571682858,다사660440,2
571714088,다사660478,2
921254786,다사661078,2
571254803,다사661078,2
571254804,다사661078,2
571382424,다사661084,2
571383148,다사661084,2
571500557,다사661313,2
571501046,다사661313,2
571501234,다사661314,2
571651590,다사661439,2
571682562,다사661439,2
571713594,다사661489,2
571715166,다사661489,2
571726542,다사661489,2
571371572,다사662106,2
571500224,다사662305,2
571500645,다사662305,2
571501217,다사662313,2
571501620,다사662340,2
571510412,다사662340,2
571548045,다사662340,2
571670097,다사662433,2
571648536,다사662447,2
571648538,다사662447,2
571705836,다사662454,2
571752907,다사662475,2
571770887,다사662475,2
571770892,다사662475,2
571772889,다사662475,2
571501272,다사663267,2
571542470,다사663267,2
571542476,다사663267,2
571546895,다사663278,2
571546897,다사663278,2
571546898,다사663278,2
571543545,다사663300,2
571501628,다사663333,2
571541123,다사663333,2
571540549,다사663340,2
571554896,다사663340,2
571552323,다사663350,2
571663698,다사663430,2
571663712,다사663430,2
571664680,다사663430,2
571664681,다사663430,2
571665653,다사663430,2
571665654,다사663431,2
571611272,다사663440,2
571646588,다사663440,2
571773253,다사663462,2
571500999,다사664299,2
571540310,다사664299,2
571542169,다사664299,2
571500604,다사664300,2
571541205,다사664300,2
571500642,다사664307,2
571501355,다사664307,2
571546080,다사664307,2
571501012,다사664315,2
571501187,다사664315,2
571543533,다사664315,2
571500231,다사664317,2
571500685,다사664317,2
571500686,다사664317,2
571500276,다사664318,2
571500277,다사664318,2
571500676,다사664318,2
571500677,다사664318,2
571541823,다사664321,2
571541824,다사664321,2
571541727,다사664341,2
571541729,다사664341,2
571654740,다사664379,2
571671008,다사664379,2
571672866,다사664379,2
571672867,다사664379,2
571672868,다사664379,2
571672870,다사664379,2
571672871,다사664379,2
571672872,다사664379,2
571672873,다사664379,2
571672874,다사664379,2
571672875,다사664379,2
571672876,다사664379,2
571669478,다사664430,2
571647474,다사664434,2
571655464,다사664434,2
571654608,다사664438,2
571644639,다사664438,2
571611317,다사664439,2
571650584,다사664439,2
571649761,다사664441,2
571611284,다사664442,2
571371456,다사665095,2
572350126,다사665097,2
572350267,다사665097,2
571500267,다사665302,2
571541879,다사665316,2
571541881,다사665316,2
571500282,다사665320,2
571500283,다사665320,2
571543153,다사665320,2
571540595,다사665334,2
571669669,다사665368,2
571659982,다사665379,2
571655466,다사665434,2
571671668,다사665434,2
571671670,다사665434,2
571611278,다사665441,2
571542172,다사666294,2
572540737,다사666294,2
571500228,다사666301,2
571500496,다사666301,2
571500606,다사666301,2
571554804,다사666301,2
572500296,다사666301,2
572500515,다사666301,2
571500292,다사666318,2
571545553,다사666339,2
572541835,다사666339,2
572500979,다사666348,2
571643587,다사666365,2
572603838,다사666365,2
571648123,다사666371,2
571658474,다사666371,2
572661224,다사666374,2
571611324,다사666434,2
571642417,다사666434,2
572643201,다사666434,2
571648147,다사666434,2
571611314,다사666439,2
571719184,다사666461,2
571743880,다사666461,2
571743883,다사666461,2
571744324,다사666461,2
571773032,다사666461,2
571773076,다사666461,2
571773390,다사666461,2
571773468,다사666461,2
571773469,다사666461,2
572751766,다사666461,2
572783194,다사666461,2
571701442,다사666487,2
572216507,다사667058,2
572216511,다사667058,2
572217999,다사667077,2
572500482,다사667320,2
572500485,다사667320,2
572500830,다사667320,2
572500885,다사667320,2
572656396,다사667385,2
572656400,다사667385,2
572671828,다사667412,2
572671856,다사667412,2
572671857,다사667412,2
572610218,다사667428,2
572661952,다사667434,2
572603235,다사667440,2
572751753,다사667456,2
572751755,다사667456,2
572767490,다사667487,2
572350086,다사668091,2
572350139,다사668091,2
572654188,다사668401,2
572669043,다사668407,2
572610469,다사668438,2
572779511,다사668450,2
572779512,다사668450,2
572540447,다사669320,2
572540452,다사669320,2
572541645,다사669320,2
572542966,다사669320,2
572542972,다사669320,2
572549898,다사669320,2
572542039,다사669340,2
572542040,다사669340,2
572542682,다사669340,2
572646823,다사669365,2
572646824,다사669365,2
572641107,다사669378,2
572642340,다사669378,2
572649164,다사669378,2
572671671,다사669386,2
572672248,다사669386,2
572671935,다사669390,2
572672189,다사669390,2
572672196,다사669390,2
572671589,다사669408,2
572672066,다사669408,2
572672067,다사669408,2
572646623,다사669424,2
572542888,다사670301,2
572544938,다사670301,2
572552084,다사670301,2
572540835,다사670334,2
572540836,다사670334,2
572542043,다사670334,2
572553382,다사670334,2
572541624,다사670340,2
572542436,다사670350,2
572642062,다사670365,2
572662315,다사670368,2
572671932,다사670384,2
572672265,다사670384,2
572647123,다사670403,2
572647126,다사670403,2
572647127,다사670403,2
572647149,다사670403,2
572649641,다사670403,2
572647074,다사670405,2
572647080,다사670405,2
572668289,다사670417,2
572672454,다사670417,2
572672456,다사670417,2
572648887,다사670420,2
572652604,다사670420,2
572602205,다사670432,2
572782108,다사670457,2
572782864,다사670459,2
572782890,다사670459,2
572782892,다사670459,2
572356346,다사671091,2
572501203,다사671300,2
572501204,다사671300,2
572501307,다사671300,2
572545175,다사671300,2
572554778,다사671328,2
572554779,다사671328,2
572541026,다사671344,2
572501304,다사671351,2
572540562,다사671353,2
572540567,다사671353,2
572540569,다사671353,2
572540690,다사671353,2
572546534,다사671353,2
572552832,다사671353,2
572552834,다사671353,2
572546536,다사671354,2
572562910,다사671354,2
572647166,다사671397,2
572647173,다사671397,2
572647186,다사671397,2
572647196,다사671397,2
572647457,다사671397,2
572647128,다사671403,2
572647129,다사671403,2
572647141,다사671403,2
572649640,다사671403,2
572672648,다사671413,2
572672649,다사671413,2
572659322,다사671431,2
572659326,다사671431,2
572510014,다사672346,2
572510016,다사672346,2
572541445,다사672346,2
572668903,다사672359,2
572673303,다사672359,2
572673306,다사672359,2
572782330,다사672458,2
572543631,다사673306,2
572551816,다사673306,2
572510369,다사673317,2
572540875,다사673317,2
572542517,다사673346,2
572542518,다사673346,2
572668895,다사673359,2
572668902,다사673359,2
572642066,다사673365,2
572652276,다사673439,2
572652278,다사673439,2
572603244,다사673441,2
572603269,다사673441,2
572610167,다사673441,2
572610518,다사673446,2
572710086,다사673453,2
572782355,다사673457,2
572782360,다사673457,2
572501384,다사674315,2
572510360,다사674317,2
572555053,다사674317,2
572555054,다사674317,2
572669751,다사674371,2
572642733,다사674440,2
572647604,다사674440,2
572647605,다사674440,2
572662580,다사674445,2
572662582,다사674445,2
572755261,다사674464,2
572775188,다사674464,2
572782572,다사674464,2
572782574,다사674464,2
572782579,다사674464,2
572553980,다사675316,2
572500847,다사675343,2
572500879,다사675343,2
572540394,다사675343,2
572500743,다사675349,2
572542496,다사675349,2
572672680,다사675408,2
572669060,다사675409,2
572672669,다사675409,2
572672685,다사675409,2
572663150,다사675417,2
572663535,다사675417,2
572663544,다사675417,2
572710445,다사675454,2
572748630,다사675454,2
572748633,다사675454,2
572782234,다사675469,2
572782233,다사675470,2
572782786,다사675470,2
572501207,다사676304,2
572540462,다사676304,2
572500744,다사676349,2
572500765,다사676349,2
572551222,다사676355,2
572554528,다사676355,2
572654476,다사676372,2
572667275,다사676372,2
572667289,다사676372,2
572667291,다사676372,2
572670902,다사676372,2
572670904,다사676372,2
572671086,다사676372,2
572671087,다사676372,2
572671089,다사676372,2
572610768,다사676381,2
572664044,다사676422,2
572668992,다사676422,2
572781742,다사676456,2
572781765,다사676456,2
572781849,다사676456,2
572781857,다사676456,2
572781892,다사676456,2
572781970,다사676456,2
572781990,다사676456,2
572781991,다사676456,2
572781998,다사676456,2
572781999,다사676456,2
572783167,다사676456,2
572645819,다사677370,2
572603504,다사677381,2
572610748,다사677383,2
572644121,다사677386,2
572647560,다사677445,2
572647561,다사677445,2
572540473,다사678301,2
572540475,다사678301,2
572645854,다사678373,2
572649630,다사678373,2
572654690,다사678407,2
572660358,다사678407,2
572660890,다사678407,2
572660984,다사678407,2
572660986,다사678407,2
572660988,다사678407,2
572768801,다사678454,2
572781733,다사678454,2
572541261,다사679307,2
572541262,다사679307,2
572552638,다사679307,2
572549312,다사679345,2
572550574,다사679345,2
572642271,다사679363,2
572611131,다사679368,2
572648659,다사679368,2
572662590,다사679373,2
572662451,다사679374,2
572662453,다사679374,2
572662454,다사679374,2
572610778,다사679378,2
572660906,다사679407,2
572660412,다사679421,2
572663673,다사679421,2
572500774,다사680302,2
572646837,다사680364,2
572646838,다사680364,2
572650720,다사680365,2
572653172,다사680365,2
572648277,다사680375,2
572710340,다사680451,2
572769591,다사680451,2
572769592,다사680451,2
572780774,다사680451,2
572780778,다사680451,2
572780779,다사680451,2
572782682,다사680467,2
572782689,다사680467,2
572782691,다사680467,2
572782696,다사680467,2
572782724,다사680467,2
572648280,다사681376,2
572668839,다사681405,2
572673048,다사681405,2
572673313,다사681405,2
572673321,다사681405,2
572660884,다사681407,2
572610560,다사681446,2
572651504,다사682364,2
572611126,다사682366,2
572646961,다사682366,2
572661484,다사682366,2
572661510,다사682366,2
572661512,다사682366,2
572661518,다사682366,2
572661824,다사682366,2
572667489,다사682429,2
572667492,다사682429,2
572668785,다사682429,2
572668787,다사682429,2
572668788,다사682429,2
572673765,다사682429,2
2023000690,다사682429,2
572647681,다사682440,2
572643861,다사682446,2
572757656,다사682453,2
572769341,다사682453,2
572500886,다사683342,2
572501326,다사683342,2
572542767,다사683342,2
572500933,다사683344,2
572542732,다사683344,2
572652054,다사683384,2
572655018,다사683390,2
572655026,다사683390,2
572655032,다사683390,2
572655094,다사683390,2
572672809,다사683404,2
572673017,다사683404,2
572662174,다사683418,2
572662179,다사683418,2
572656174,다사683422,2
572662446,다사683422,2
572666915,다사683422,2
572662155,다사683444,2
572540620,다사684297,2
572541376,다사684297,2
572541378,다사684297,2
572501116,다사684344,2
572542754,다사684344,2
572610198,다사684377,2
572655098,다사684389,2
572655100,다사684389,2
572670289,다사684403,2
572670291,다사684403,2
572672977,다사684403,2
572662002,다사684421,2
572668784,다사684429,2
572610151,다사684438,2
572650972,다사684438,2
572610614,다사684444,2
572642791,다사684446,2
572769342,다사684452,2
572500325,다사685302,2
572500792,다사685302,2
572501391,다사685305,2
572611211,다사685384,2
572670290,다사685402,2
572647708,다사685434,2
572643359,다사685436,2
572647705,다사685436,2
572647706,다사685436,2
572749752,다사685464,2
572782774,다사685464,2
572782780,다사685464,2
572782931,다사685464,2
572782932,다사685464,2
572782935,다사685464,2
572782967,다사685464,2
572782968,다사685464,2
572782971,다사685464,2
572782973,다사685464,2
572644250,다사686388,2
572781153,다사686468,2
572781156,다사686468,2
572781161,다사686468,2
572781163,다사686468,2
572781155,다사686469,2
572781164,다사686469,2
572781165,다사686469,2
572540625,다사687299,2
572543494,다사687299,2
572543496,다사687299,2
572644411,다사687390,2
572644412,다사687390,2
572655546,다사688384,2
572655548,다사688384,2
572661550,다사688417,2
572661634,다사688421,2
572661638,다사688421,2
572666358,다사688421,2
572610414,다사688447,2
572641296,다사688447,2
572651514,다사688447,2
572783016,다사688464,2
572783023,다사688464,2
572783026,다사688464,2
572783030,다사688464,2
572783035,다사688464,2
572544887,다사689298,2
572646952,다사689392,2
572646958,다사689392,2
572646956,다사689393,2
572668759,다사689428,2
572545009,다사690350,2
572545240,다사690350,2
572545251,다사690353,2
572546906,다사690353,2
572546982,다사690353,2
572547030,다사690353,2
572547044,다사690353,2
572548926,다사690353,2
572646373,다사690367,2
572661848,다사690415,2
572662134,다사690415,2
572673340,다사690440,2
572764046,다사690450,2
572774874,다사690450,2
572775068,다사690450,2
572775069,다사690450,2
572660482,다사691361,2
572610602,다사691391,2
572643738,다사691391,2
572643740,다사691391,2
572704054,다사691459,2
572611350,다사692368,2
572640220,다사692368,2
572661598,다사692412,2
572661600,다사692412,2
572652064,다사693380,2
572653342,다사693380,2
572611546,다사693389,2
572640389,다사693389,2
922772874,다사693455,2
572772876,다사693455,2
572774664,다사693458,2
572646563,다사694368,2
572651388,다사694368,2
572644641,다사694382,2
572647644,다사694444,2
572647645,다사694444,2
572774506,다사695459,2
572768724,다사695462,2
572643465,다사696436,2
572610770,다사697373,2
572662009,다사697375,2
572662010,다사697375,2
572662012,다사697375,2
572668832,다사697404,2
572668833,다사697404,2
572671348,다사697404,2
572668798,다사697434,2
572668799,다사697434,2
572651370,다사698372,2
572649739,다사698380,2
572655486,다사698380,2
572655488,다사698380,2
572655470,다사698381,2
572655472,다사698381,2
572659238,다사698381,2
572659244,다사698381,2
572659246,다사698381,2
572662583,다사698381,2
572662584,다사698381,2
572645360,다사698390,2
572603384,다사698391,2
572644503,다사698391,2
572652620,다사698391,2
572655412,다사698391,2
572774690,다사698454,2
572753615,다사698465,2
572651016,다사699370,2
572642364,다사699377,2
572611415,다사699390,2
922666041,다사700443,2
572666048,다사700443,2
572666051,다사700443,2
572666053,다사700443,2
572666079,다사700443,2
572666081,다사700443,2
572666124,다사700443,2
572666125,다사700443,2
572666127,다사700443,2
572666130,다사700443,2
572666131,다사700443,2
572748255,다사700462,2
572749532,다사700462,2
572611521,다사701380,2
572640470,다사701395,2
572774286,다사701456,2
572778600,다사701456,2
572611382,다사702390,2
572611306,다사703371,2
572611307,다사703371,2
572645643,다사704390,2
572643838,다사704391,2
572767262,다사704478,2
572767267,다사704478,2
572772603,다사704478,2
572772604,다사704478,2
572772605,다사704478,2
572772606,다사704478,2
572610250,다사705397,2
572643810,다사705397,2
572643973,다사705397,2
572643974,다사705397,2
572602570,다사706370,2
572602571,다사706370,2
572603402,다사706370,2
572610875,다사706370,2
572652168,다사706370,2
572610880,다사706385,2
572648033,다사706385,2
572647968,다사706403,2
572647969,다사706403,2
572611289,다사707404,2
572650560,다사707404,2
572667199,다사707404,2
572668326,다사707404,2
572668327,다사707404,2
572782603,다사707495,2
572602083,다사708359,2
572602279,다사708359,2
572647421,다사708359,2
572648026,다사709380,2
572652182,다사709380,2
572752844,다사710495,2
572765524,다사710495,2
572767205,다사710495,2
572603090,다사711369,2
572603208,다사711369,2
572660694,다사711369,2
572752752,다사711479,2
572603020,다사712390,2
572649661,다사712390,2
572650437,다사712390,2
572611302,다사715369,2
572659862,다사715369,2
572647477,다사715380,2
572756908,다사716533,2
572757037,다사716533,2
572757101,다사716533,2
572769486,다사716533,2
572666269,다사717364,2
572766804,다사718530,2
572753002,다사720489,2
572768115,다사720523,2
572768116,다사720523,2
572767964,다사721502,2
572769498,다사721502,2
572782919,다사721503,2
572783104,다사721503,2
572765900,다사721521,2
572765904,다사721521,2
572782426,다사724500,2
572766404,다사725524,2
572778755,다사725524,2
572783302,다사727501,2
572768191,다사727501,2
572783300,다사727501,2
572766762,다사727519,2
572766768,다사727519,2
572746291,다사728481,2
572780834,다사728504,2
572752496,다사729470,2
572752498,다사729470,2
572761696,다사729503,2
572768184,다사729503,2
572768168,다사729521,2
572780678,다사729531,2
572771897,다사731509,2
572775506,다사731509,2
572774173,다사732497,2
572782434,다사732497,2
572782523,다사732497,2
572756046,다사732507,2
572756060,다사732507,2
572756076,다사732507,2
572761848,다사732507,2
572761850,다사732507,2
572761856,다사732507,2
572765986,다사732507,2
572765988,다사732507,2
572766012,다사732507,2
572766014,다사732507,2
572766018,다사732507,2
572766020,다사732507,2
572766024,다사732507,2
572766026,다사732507,2
572782345,다사732507,2
572768666,다사732508,2
572746333,다사733493,2
572752504,다사733493,2
572710185,다사733493,2
572761038,다사733493,2
572704440,다사735480,2
572752015,다사735483,2
572752043,다사735495,2
572782532,다사735495,2
572754653,다사735505,2
572754655,다사735505,2
572754657,다사735505,2
572754836,다사735505,2
572772616,다사735516,2
572780601,다사735516,2
572780602,다사735516,2
572780603,다사735516,2
572781623,다사735516,2
572704414,다사736480,2
572704417,다사736480,2
572704461,다사736480,2
572765176,다사736480,2
572752003,다사736481,2
572765168,다사736481,2
572765170,다사736481,2
572765172,다사736481,2
572765174,다사736481,2
572765212,다사736481,2
572766008,다사736481,2
572753527,다사738470,2
572746683,다사740491,2
572752211,다사740491,2
572746682,다사740491,2
572782292,다사740491,2
572782293,다사740491,2
572779161,다사740492,2
572781192,다사740492,2
572782191,다사740492,2
572782296,다사740492,2
572782325,다사740492,2
572782326,다사740492,2
572755381,다사740506,2
572769040,다사740506,2
572757736,다사741493,2
572757740,다사741493,2
572757746,다사741493,2
572759550,다사741493,2
572754787,다사741500,2
572750314,다사742491,2
572782169,다사742491,2
572710136,다사743485,2
572754425,다사743485,2
572754713,다사743504,2
572754715,다사743504,2
572753236,다사743506,2
572780616,다사743506,2
572780618,다사743506,2
572782074,다사744490,2
572782075,다사744490,2
572742655,다사745480,2
572742681,다사745480,2
572746773,다사745488,2
572753192,다사745488,2
572778973,다사745488,2
572778974,다사745488,2
572778975,다사745488,2
572778976,다사745488,2
572781799,다사745488,2
572781824,다사745488,2
572758776,다사746487,2
572758796,다사746487,2
572775035,다사746487,2
572775884,다사746487,2
572781459,다사746487,2
572781844,다사746487,2
572782342,다사746487,2
572746567,다사746489,2
572758072,다사746489,2
572758786,다사746489,2
572781801,다사746489,2
572781812,다사746489,2
572750299,다사746493,2
572704155,다사747485,2
572704256,다사747485,2
572755877,다사747502,2
572755945,다사747502,2
572755947,다사747502,2
572775041,다사747502,2
572775042,다사747502,2
572752202,다사749493,2
572752204,다사749493,2
572756556,다사749493,2
572756560,다사749493,2
572742705,다사752474,2
572742709,다사752474,2
572750087,다사752474,2
572750213,다사752493,2
572767189,다사752493,2
572767390,다사752493,2
572767820,다사752493,2
572767822,다사752493,2
572767823,다사752493,2
572767824,다사752493,2
572763996,다사753470,2
572763998,다사753470,2
572764000,다사753470,2
