v_link_id,road_rank,k_length,sido_id,sigungu_id,emd_id,sido_name,sigungu_name,emd_name,TI_CG
57134474601,107,0.052,31000,31240,31240540,경기도,화성시,병점2동,96.89
202400064401,107,0.049,31000,31240,31240350,경기도,화성시,마도면,70.32
57267210501,103,0.228,31000,31022,31022510,경기도,성남시중원구,성남동,97.52
47824132102,107,0.086,31000,31240,31240120,경기도,화성시,봉담읍,95.71
57155282801,107,0.094,31000,31023,31023750,경기도,성남시분당구,판교동,76.12
57266403502,107,0.022,31000,31180,31180650,경기도,하남시,위례동,95.39
47814413001,107,0.227,31000,31240,31240420,경기도,화성시,양감면,97.79
47724839001,107,0.015,31000,31240,31240130,경기도,화성시,우정읍,74.77
47847640701,106,0.027,31000,31240,31240310,경기도,화성시,매송면,99.92
57150121101,107,0.133,31000,31023,31023720,경기도,성남시분당구,구미1동,64.63
57265580201,107,0.024,31000,31022,31022620,경기도,성남시중원구,중앙동,70.51
57136667001,106,0.222,31000,31240,31240700,경기도,화성시,동탄6동,94.04
57134717401,107,0.114,31000,31240,31240610,경기도,화성시,동탄1동,95.47
57266201601,107,0.033,31000,31021,31021600,경기도,성남시수정구,단대동,94.05
47825587602,103,0.534,31000,31240,31240380,경기도,화성시,팔탄면,68.34
202400231401,107,0.021,31000,31240,31240520,경기도,화성시,진안동,96.77
47714239801,107,0.095,31000,31240,31240390,경기도,화성시,장안면,98.87
57254168401,107,0.08,31000,31023,31023620,경기도,성남시분당구,야탑1동,92.1
47846688701,107,0.21,31000,31240,31240310,경기도,화성시,매송면,9.03
47825309201,107,0.168,31000,31240,31240380,경기도,화성시,팔탄면,74.89
47825236801,107,0.035,31000,31240,31240140,경기도,화성시,향남읍,96.8
57138895501,107,0.167,31000,31240,31240520,경기도,화성시,진안동,92.97
57154222002,107,0.023,31000,31023,31023780,경기도,성남시분당구,정자동,33.96
47735774601,106,0.017,31000,31240,31240330,경기도,화성시,비봉면,80.84
47835230601,107,0.243,31000,31240,31240120,경기도,화성시,봉담읍,80.91
57135597402,107,0.03,31000,31240,31240620,경기도,화성시,동탄3동,83.11
57250075601,107,0.032,31000,31023,31023600,경기도,성남시분당구,이매1동,76.31
57274656702,107,0.103,31000,31180,31180530,경기도,하남시,신장2동,59.64
57265200402,107,0.017,31000,31021,31021570,경기도,성남시수정구,태평4동,99.96
47835694001,107,0.023,31000,31240,31240120,경기도,화성시,봉담읍,95.61
47844792301,103,0.51,31000,31240,31240310,경기도,화성시,매송면,66.42
202300034102,107,0.063,31000,31240,31240360,경기도,화성시,송산면,76.59
57135076502,107,0.105,31000,31240,31240530,경기도,화성시,병점1동,81.5
47714954101,106,0.025,31000,31240,31240130,경기도,화성시,우정읍,99.99
57138488102,107,0.031,31000,31240,31240530,경기도,화성시,병점1동,98.67
57161132601,103,0.311,11000,11240,11240690,서울특별시,송파구,문정2동,100.0
57154194102,107,0.06,31000,31023,31023710,경기도,성남시분당구,금곡동,75.83
57276781501,107,0.027,31000,31180,31180560,경기도,하남시,덕풍3동,79.0
47824311602,107,0.261,31000,31240,31240420,경기도,화성시,양감면,30.52
57166046802,104,0.014,11000,11240,11240690,서울특별시,송파구,문정2동,97.12
47734429201,107,0.215,31000,31240,31240330,경기도,화성시,비봉면,35.88
57276521202,107,0.064,31000,31180,31180510,경기도,하남시,천현동,81.03
47824262902,107,0.16,31000,31240,31240380,경기도,화성시,팔탄면,27.58
57235634801,107,0.026,31000,31240,31240720,경기도,화성시,동탄9동,15.06
47836167401,107,0.194,31000,31240,31240120,경기도,화성시,봉담읍,20.74
57137146501,107,0.202,31000,31240,31240700,경기도,화성시,동탄6동,71.41
57266646002,106,0.146,31000,31022,31022610,경기도,성남시중원구,도촌동,8.97
57265190602,104,0.038,11000,11240,11240810,서울특별시,송파구,장지동,53.37
57266727801,107,0.01,31000,31022,31022510,경기도,성남시중원구,성남동,94.46
47735146601,107,0.062,31000,31240,31240350,경기도,화성시,마도면,42.83
57266199002,104,0.205,11000,11240,11240820,서울특별시,송파구,위례동,28.46
57137268901,107,0.08,31000,31240,31240700,경기도,화성시,동탄6동,75.14
57254294801,107,0.215,31000,31023,31023600,경기도,성남시분당구,이매1동,78.68
57155297401,107,0.032,31000,31023,31023740,경기도,성남시분당구,삼평동,33.22
57154984001,107,0.03,31000,31023,31023750,경기도,성남시분당구,판교동,96.35
57155180202,107,0.089,31000,31023,31023680,경기도,성남시분당구,운중동,83.86
57155799001,107,0.085,31000,31023,31023620,경기도,성남시분당구,야탑1동,96.96
47824944801,103,0.595,31000,31240,31240140,경기도,화성시,향남읍,43.95
57165809402,107,0.025,31000,31021,31021650,경기도,성남시수정구,고등동,88.38
202400050101,107,1.161,31000,31240,31240350,경기도,화성시,마도면,43.87
57154812002,105,0.011,31000,31023,31023680,경기도,성남시분당구,운중동,36.29
57154836001,107,0.178,31000,31023,31023750,경기도,성남시분당구,판교동,15.71
57135046702,107,0.102,31000,31240,31240610,경기도,화성시,동탄1동,99.68
57277452502,107,0.065,31000,31180,31180670,경기도,하남시,감일동,95.29
57155832401,107,0.148,31000,31023,31023740,경기도,성남시분당구,삼평동,48.55
57278199201,104,0.012,11000,11240,11240600,서울특별시,송파구,오금동,49.54
57235537401,107,0.454,31000,31240,31240720,경기도,화성시,동탄9동,26.55
47835282801,107,0.017,31000,31240,31240430,경기도,화성시,정남면,69.1
90000002302,107,0.189,31000,31240,31240150,경기도,화성시,남양읍,88.98
57170350201,102,0.151,11000,11240,11240790,서울특별시,송파구,잠실2동,79.43
57254242501,107,0.051,31000,31022,31022610,경기도,성남시중원구,도촌동,94.08
57276610001,107,0.031,31000,31180,31180630,경기도,하남시,미사2동,88.02
47825420401,103,0.332,31000,31240,31240380,경기도,화성시,팔탄면,76.7
57134314001,106,0.054,31000,31240,31240550,경기도,화성시,반월동,99.6
57276866602,107,0.179,31000,31180,31180611,경기도,하남시,미사3동,49.52
57277888801,107,0.024,31000,31180,31180620,경기도,하남시,미사1동,9.43
57266184901,107,0.082,31000,31180,31180650,경기도,하남시,위례동,51.5
47825359002,107,0.068,31000,31240,31240420,경기도,화성시,양감면,81.98
57138887901,107,0.006,31000,31240,31240570,경기도,화성시,화산동,59.43
57135821502,107,0.026,31000,31240,31240600,경기도,화성시,동탄2동,79.38
47714968002,107,0.026,31000,31240,31240130,경기도,화성시,우정읍,75.22
57156517402,107,0.187,31000,31023,31023680,경기도,성남시분당구,운중동,82.28
57136440001,107,0.066,31000,31240,31240700,경기도,화성시,동탄6동,87.02
57254035201,107,0.029,31000,31023,31023620,경기도,성남시분당구,야탑1동,81.17
57254108901,107,0.034,31000,31023,31023630,경기도,성남시분당구,야탑3동,82.66
47735247701,107,0.041,31000,31240,31240150,경기도,화성시,남양읍,93.67
57134453101,107,0.031,31000,31240,31240520,경기도,화성시,진안동,31.37
47735006402,103,0.137,31000,31240,31240150,경기도,화성시,남양읍,99.99
47735166501,107,0.07,31000,31240,31240350,경기도,화성시,마도면,44.72
57255517901,107,0.082,31000,31023,31023520,경기도,성남시분당구,수내3동,96.53
57264712702,107,0.045,31000,31021,31021670,경기도,성남시수정구,복정동,89.03
57154070202,107,0.025,31000,31023,31023640,경기도,성남시분당구,야탑2동,87.18
57278116102,107,0.052,31000,31180,31180660,경기도,하남시,감북동,29.17
57261042302,104,0.048,11000,11240,11240560,서울특별시,송파구,마천2동,66.31
47834095301,107,0.018,31000,31240,31240120,경기도,화성시,봉담읍,29.24
57267216402,107,0.021,31000,31021,31021670,경기도,성남시수정구,복정동,56.42
47836057801,101,0.636,31000,31240,31240120,경기도,화성시,봉담읍,42.31
202400014501,107,0.106,31000,31240,31240520,경기도,화성시,진안동,49.64
57276954101,103,0.657,31000,31180,31180600,경기도,하남시,초이동,99.88
47824403201,107,0.071,31000,31240,31240140,경기도,화성시,향남읍,91.39
57265589001,107,0.02,31000,31022,31022540,경기도,성남시중원구,금광2동,96.18
47835095802,107,0.216,31000,31240,31240560,경기도,화성시,기배동,90.02
57275550401,107,0.121,31000,31180,31180530,경기도,하남시,신장2동,88.94
57154015702,107,0.099,31000,31023,31023780,경기도,성남시분당구,정자동,94.74
57166369402,104,0.028,11000,11240,11240690,서울특별시,송파구,문정2동,93.28
57134726702,107,0.25,31000,31240,31240620,경기도,화성시,동탄3동,88.24
57136641202,107,0.04,31000,31240,31240650,경기도,화성시,동탄5동,17.34
57155117801,107,0.149,31000,31023,31023740,경기도,성남시분당구,삼평동,86.76
57125441901,107,0.049,31000,31240,31240710,경기도,화성시,동탄8동,98.19
57134764301,107,0.051,31000,31240,31240520,경기도,화성시,진안동,98.83
47734543002,107,0.57,31000,31240,31240150,경기도,화성시,남양읍,36.08
57135075002,107,0.195,31000,31240,31240530,경기도,화성시,병점1동,94.84
57264455002,107,0.058,31000,31021,31021600,경기도,성남시수정구,단대동,95.37
57134778101,107,0.09,31000,31240,31240610,경기도,화성시,동탄1동,97.26
57154962601,107,0.279,31000,31023,31023750,경기도,성남시분당구,판교동,63.87
57134303401,107,0.037,31000,31240,31240520,경기도,화성시,진안동,82.83
47825229801,107,0.209,31000,31240,31240140,경기도,화성시,향남읍,46.78
57155305802,107,0.093,31000,31023,31023720,경기도,성남시분당구,구미1동,99.73
57271039702,104,0.037,11000,11240,11240600,서울특별시,송파구,오금동,59.48
57154194901,107,0.262,31000,31023,31023770,경기도,성남시분당구,정자1동,58.9
57275301002,107,0.107,31000,31180,31180530,경기도,하남시,신장2동,96.23
57276676002,107,0.132,31000,31180,31180620,경기도,하남시,미사1동,91.29
57173863202,104,0.149,11000,11240,11240800,서울특별시,송파구,잠실3동,62.36
47734279601,107,0.198,31000,31240,31240150,경기도,화성시,남양읍,78.57
57126262902,106,0.1,31000,31240,31240430,경기도,화성시,정남면,99.95
57168237001,105,0.044,31000,31021,31021640,경기도,성남시수정구,신촌동,88.58
57154412602,105,1.724,31000,31023,31023740,경기도,성남시분당구,삼평동,47.44
57137957801,107,0.045,31000,31240,31240700,경기도,화성시,동탄6동,46.61
57135275601,107,0.052,31000,31240,31240570,경기도,화성시,화산동,96.42
57264279102,104,0.211,11000,11240,11240600,서울특별시,송파구,오금동,89.09
57275776401,107,0.029,31000,31180,31180530,경기도,하남시,신장2동,53.17
202400028901,107,1.537,31000,31240,31240370,경기도,화성시,서신면,68.28
47834471801,101,1.061,31000,31240,31240430,경기도,화성시,정남면,38.8
47714096201,107,0.031,31000,31240,31240130,경기도,화성시,우정읍,93.43
57264735302,104,0.012,11000,11240,11240540,서울특별시,송파구,거여2동,97.7
57154942202,107,0.026,31000,31023,31023680,경기도,성남시분당구,운중동,97.32
57168235901,105,0.021,31000,31021,31021640,경기도,성남시수정구,신촌동,99.95
57277269402,107,0.034,31000,31180,31180611,경기도,하남시,미사3동,93.04
57254250202,107,0.066,31000,31023,31023620,경기도,성남시분당구,야탑1동,99.2
57264722501,107,0.068,31000,31021,31021670,경기도,성남시수정구,복정동,96.35
47714030102,106,0.031,31000,31240,31240390,경기도,화성시,장안면,94.07
47824590602,106,0.597,31000,31240,31240420,경기도,화성시,양감면,99.91
57266149201,106,0.014,31000,31022,31022600,경기도,성남시중원구,하대원동,98.77
57274962001,101,0.687,31000,31180,31180660,경기도,하남시,감북동,90.74
57170947301,104,0.339,11000,11240,11240610,서울특별시,송파구,송파1동,92.42
47825263201,103,0.047,31000,31240,31240140,경기도,화성시,향남읍,99.64
57134561702,107,0.078,31000,31240,31240540,경기도,화성시,병점2동,91.77
57135403202,105,0.027,31000,31240,31240520,경기도,화성시,진안동,99.99
57155593602,107,0.047,31000,31023,31023760,경기도,성남시분당구,백현동,59.88
57254110301,107,0.102,31000,31023,31023630,경기도,성남시분당구,야탑3동,71.58
57177027502,104,0.069,11000,11240,11240580,서울특별시,송파구,방이2동,99.42
47746166102,107,0.011,31000,31240,31240670,경기도,화성시,새솔동,83.14
57137037001,106,0.287,31000,31240,31240430,경기도,화성시,정남면,96.01
47735120201,107,0.087,31000,31240,31240150,경기도,화성시,남양읍,97.62
57254485801,107,0.032,31000,31022,31022610,경기도,성남시중원구,도촌동,84.51
57276782202,107,0.014,31000,31180,31180530,경기도,하남시,신장2동,74.84
57264630601,107,0.148,31000,31022,31022510,경기도,성남시중원구,성남동,97.18
57136846202,107,0.668,31000,31240,31240640,경기도,화성시,동탄4동,35.91
57139128202,107,0.048,31000,31240,31240520,경기도,화성시,진안동,98.28
57177244702,104,0.041,11000,11240,11240790,서울특별시,송파구,잠실2동,85.66
57174201201,104,0.019,11000,11240,11240770,서울특별시,송파구,잠실6동,93.32
57266087801,107,0.154,31000,31021,31021680,경기도,성남시수정구,위례동,94.65
57276381401,107,0.028,31000,31180,31180620,경기도,하남시,미사1동,39.79
57154214402,107,0.035,31000,31023,31023560,경기도,성남시분당구,정자3동,95.68
57275030601,107,0.081,31000,31180,31180530,경기도,하남시,신장2동,94.77
47734233002,107,0.046,31000,31240,31240150,경기도,화성시,남양읍,100.0
47714147802,107,0.222,31000,31240,31240390,경기도,화성시,장안면,98.52
47835576501,107,0.022,31000,31240,31240560,경기도,화성시,기배동,32.34
47734093101,103,0.094,31000,31240,31240150,경기도,화성시,남양읍,99.86
57150177201,101,0.643,31000,31023,31023760,경기도,성남시분당구,백현동,85.37
47735207301,107,0.297,31000,31240,31240150,경기도,화성시,남양읍,4.92
57134724201,107,0.18,31000,31240,31240610,경기도,화성시,동탄1동,78.09
57171106201,104,0.042,11000,11240,11240790,서울특별시,송파구,잠실2동,44.42
47734311201,107,0.096,31000,31240,31240150,경기도,화성시,남양읍,84.23
57155822202,107,0.197,31000,31023,31023680,경기도,성남시분당구,운중동,85.6
57136518002,107,0.194,31000,31240,31240610,경기도,화성시,동탄1동,82.94
57134086101,105,0.024,31000,31240,31240520,경기도,화성시,진안동,99.67
47825313402,107,0.039,31000,31240,31240140,경기도,화성시,향남읍,98.79
57125443701,107,0.117,31000,31240,31240710,경기도,화성시,동탄8동,96.79
57137167402,107,0.034,31000,31240,31240520,경기도,화성시,진안동,92.94
57266215602,107,0.03,31000,31021,31021680,경기도,성남시수정구,위례동,100.0
47824110002,107,0.087,31000,31240,31240140,경기도,화성시,향남읍,96.7
57164855501,104,0.105,11000,11240,11240650,서울특별시,송파구,가락본동,98.81
47724116901,107,0.044,31000,31240,31240130,경기도,화성시,우정읍,98.56
57136662802,107,0.035,31000,31240,31240700,경기도,화성시,동탄6동,93.64
47714299802,107,0.122,31000,31240,31240390,경기도,화성시,장안면,95.89
57276401802,107,0.134,31000,31180,31180510,경기도,하남시,천현동,78.85
57164616002,107,0.273,31000,31021,31021650,경기도,성남시수정구,고등동,13.09
57150127101,107,0.017,31000,31023,31023720,경기도,성남시분당구,구미1동,79.73
57267147201,107,0.009,31000,31022,31022560,경기도,성남시중원구,은행2동,65.39
57134884902,107,0.027,31000,31240,31240540,경기도,화성시,병점2동,97.66
57134774401,107,0.105,31000,31240,31240600,경기도,화성시,동탄2동,93.82
47835389601,107,0.087,31000,31240,31240120,경기도,화성시,봉담읍,83.93
57264657501,107,0.101,31000,31022,31022610,경기도,성남시중원구,도촌동,2.65
57266404202,107,0.094,31000,31180,31180650,경기도,하남시,위례동,76.22
57265060001,107,0.022,31000,31021,31021610,경기도,성남시수정구,산성동,96.49
57277500501,107,0.122,31000,31180,31180611,경기도,하남시,미사3동,84.68
47835367001,103,0.176,31000,31240,31240570,경기도,화성시,화산동,80.38
57137150702,107,0.074,31000,31240,31240691,경기도,화성시,동탄7동,94.26
47724783602,107,0.286,31000,31240,31240390,경기도,화성시,장안면,41.62
57155552802,107,0.013,31000,31023,31023740,경기도,성남시분당구,삼평동,80.86
57265608801,107,0.079,31000,31021,31021520,경기도,성남시수정구,신흥2동,11.66
47734420402,107,0.561,31000,31240,31240150,경기도,화성시,남양읍,34.96
57154758802,107,0.098,31000,31023,31023750,경기도,성남시분당구,판교동,98.37
47836376101,107,0.1,31000,31240,31240560,경기도,화성시,기배동,90.09
47814260302,106,0.054,31000,31240,31240420,경기도,화성시,양감면,99.97
57155761401,107,0.056,31000,31023,31023750,경기도,성남시분당구,판교동,85.17
57266050001,107,0.013,31000,31180,31180670,경기도,하남시,감일동,98.67
47624241602,107,0.116,31000,31240,31240370,경기도,화성시,서신면,42.9
57155323201,107,0.118,31000,31023,31023680,경기도,성남시분당구,운중동,98.28
57254190802,107,0.085,31000,31023,31023630,경기도,성남시분당구,야탑3동,97.53
47824341201,107,0.188,31000,31240,31240140,경기도,화성시,향남읍,98.64
57125609602,107,0.021,31000,31240,31240710,경기도,화성시,동탄8동,99.85
47735586601,101,0.902,31000,31240,31240350,경기도,화성시,마도면,91.77
57166560501,107,0.087,31000,31021,31021660,경기도,성남시수정구,시흥동,77.63
57125452001,107,0.328,31000,31240,31240710,경기도,화성시,동탄8동,55.5
47735217401,103,0.184,31000,31240,31240150,경기도,화성시,남양읍,99.76
57137181302,107,0.033,31000,31240,31240520,경기도,화성시,진안동,99.81
57138035601,107,0.045,31000,31240,31240530,경기도,화성시,병점1동,81.1
57235533202,107,0.448,31000,31240,31240720,경기도,화성시,동탄9동,85.59
47836163202,107,1.46,31000,31240,31240120,경기도,화성시,봉담읍,26.91
57138967101,107,0.104,31000,31240,31240520,경기도,화성시,진안동,88.89
47735190202,107,0.046,31000,31240,31240150,경기도,화성시,남양읍,97.06
57136298402,107,0.171,31000,31240,31240700,경기도,화성시,동탄6동,66.1
57164992602,107,0.167,31000,31021,31021650,경기도,성남시수정구,고등동,99.34
57175989901,104,0.02,11000,11240,11240710,서울특별시,송파구,잠실본동,88.32
47825140402,107,0.033,31000,31240,31240140,경기도,화성시,향남읍,78.76
57150121801,107,0.034,31000,31023,31023530,경기도,성남시분당구,수내1동,11.55
57134835901,107,0.118,31000,31240,31240620,경기도,화성시,동탄3동,74.06
57135023501,107,0.094,31000,31240,31240540,경기도,화성시,병점2동,68.78
47824321501,107,0.356,31000,31240,31240140,경기도,화성시,향남읍,66.62
57167974501,104,0.028,11000,11240,11240660,서울특별시,송파구,가락1동,76.07
47734429802,107,0.217,31000,31240,31240350,경기도,화성시,마도면,96.05
57164847801,104,0.023,11000,11240,11240710,서울특별시,송파구,잠실본동,95.54
57134964102,107,0.061,31000,31240,31240620,경기도,화성시,동탄3동,95.62
57271023202,107,0.069,31000,31180,31180530,경기도,하남시,신장2동,97.65
47835964501,101,0.272,31000,31240,31240120,경기도,화성시,봉담읍,61.03
47735789101,106,0.027,31000,31240,31240330,경기도,화성시,비봉면,82.23
57134347001,107,0.184,31000,31240,31240550,경기도,화성시,반월동,94.89
47624211002,107,0.023,31000,31240,31240370,경기도,화성시,서신면,28.05
57276912401,107,0.039,31000,31180,31180530,경기도,하남시,신장2동,88.79
57256291001,107,0.079,31000,31022,31022610,경기도,성남시중원구,도촌동,15.69
47734641502,107,0.594,31000,31240,31240150,경기도,화성시,남양읍,57.92
47634314802,107,0.62,31000,31240,31240370,경기도,화성시,서신면,38.21
57260234001,107,0.028,31000,31022,31022570,경기도,성남시중원구,상대원1동,38.18
57266198501,104,0.028,11000,11240,11240820,서울특별시,송파구,위례동,73.94
57261076801,107,0.339,31000,31021,31021560,경기도,성남시수정구,태평3동,89.38
47715150101,107,0.032,31000,31240,31240130,경기도,화성시,우정읍,96.13
57177260901,104,0.12,11000,11240,11240780,서울특별시,송파구,잠실7동,96.33
57150062402,107,0.231,31000,31023,31023530,경기도,성남시분당구,수내1동,88.71
57137160101,107,0.151,31000,31240,31240691,경기도,화성시,동탄7동,64.73
57125469502,107,0.144,31000,31240,31240710,경기도,화성시,동탄8동,93.86
57278258501,104,0.018,11000,11240,11240590,서울특별시,송파구,오륜동,34.32
47724542202,107,0.494,31000,31240,31240390,경기도,화성시,장안면,18.11
57154773601,107,0.033,31000,31023,31023670,경기도,성남시분당구,구미동,33.02
57135117902,107,0.458,31000,31240,31240600,경기도,화성시,동탄2동,51.61
57137644001,107,0.122,31000,31240,31240520,경기도,화성시,진안동,79.12
57154335902,107,0.044,31000,31021,31021660,경기도,성남시수정구,시흥동,82.61
57154000701,102,0.288,31000,31023,31023710,경기도,성남시분당구,금곡동,86.03
57154243201,107,0.131,31000,31023,31023670,경기도,성남시분당구,구미동,97.99
57150118701,107,0.042,31000,31023,31023580,경기도,성남시분당구,서현1동,55.88
57276751601,103,0.074,31000,31180,31180510,경기도,하남시,천현동,99.22
47734246501,107,0.077,31000,31240,31240150,경기도,화성시,남양읍,71.01
57125531802,107,0.044,31000,31240,31240710,경기도,화성시,동탄8동,97.51
57265516601,107,0.013,31000,31022,31022610,경기도,성남시중원구,도촌동,94.05
57267116301,107,0.041,31000,31022,31022610,경기도,성남시중원구,도촌동,29.28
47634112401,106,0.119,31000,31240,31240360,경기도,화성시,송산면,43.42
57125472502,107,0.018,31000,31240,31240691,경기도,화성시,동탄7동,51.77
47834662801,107,0.112,31000,31240,31240120,경기도,화성시,봉담읍,86.31
57266247301,104,0.042,11000,11240,11240820,서울특별시,송파구,위례동,99.0
47624196001,107,0.176,31000,31240,31240370,경기도,화성시,서신면,96.18
57136967201,107,0.004,31000,31240,31240530,경기도,화성시,병점1동,76.39
47824136102,107,0.02,31000,31240,31240140,경기도,화성시,향남읍,99.98
57155686201,107,0.229,31000,31023,31023680,경기도,성남시분당구,운중동,27.73
57134931701,107,0.133,31000,31240,31240600,경기도,화성시,동탄2동,95.62
92824074801,103,0.517,31000,31240,31240380,경기도,화성시,팔탄면,97.61
47834243301,107,0.229,31000,31240,31240120,경기도,화성시,봉담읍,95.23
57264686302,107,0.007,31000,31022,31022510,경기도,성남시중원구,성남동,52.05
57155831601,107,0.013,31000,31023,31023740,경기도,성남시분당구,삼평동,86.49
92265764602,107,0.065,31000,31022,31022560,경기도,성남시중원구,은행2동,94.05
57134740201,107,0.103,31000,31240,31240620,경기도,화성시,동탄3동,20.47
47734305402,107,0.048,31000,31240,31240150,경기도,화성시,남양읍,99.06
57125508501,105,0.033,31000,31240,31240710,경기도,화성시,동탄8동,99.72
57275478702,107,0.122,31000,31180,31180560,경기도,하남시,덕풍3동,77.58
57134794902,107,0.076,31000,31240,31240620,경기도,화성시,동탄3동,92.39
47734229502,107,0.027,31000,31240,31240150,경기도,화성시,남양읍,53.83
57278128501,107,0.011,31000,31180,31180611,경기도,하남시,미사3동,92.72
57137210101,107,0.216,31000,31240,31240700,경기도,화성시,동탄6동,87.62
47734067302,107,0.04,31000,31240,31240330,경기도,화성시,비봉면,51.08
57177088701,104,0.046,11000,11240,11240520,서울특별시,송파구,풍납2동,100.0
57254893001,107,0.037,31000,31022,31022610,경기도,성남시중원구,도촌동,91.81
47834380202,107,0.057,31000,31240,31240120,경기도,화성시,봉담읍,98.09
57261014302,104,0.267,11000,11240,11240560,서울특별시,송파구,마천2동,55.67
57276896302,107,0.226,31000,31180,31180611,경기도,하남시,미사3동,84.51
57137150801,107,0.223,31000,31240,31240700,경기도,화성시,동탄6동,90.09
57155753001,107,0.011,31000,31023,31023760,경기도,성남시분당구,백현동,73.34
57138885401,107,0.045,31000,31240,31240570,경기도,화성시,화산동,28.23
57171516602,104,0.023,11000,11240,11240510,서울특별시,송파구,풍납1동,99.11
57125532001,107,0.055,31000,31240,31240710,경기도,화성시,동탄8동,94.74
47824249202,107,0.365,31000,31240,31240140,경기도,화성시,향남읍,91.46
47734319601,107,0.621,31000,31240,31240360,경기도,화성시,송산면,21.19
47831012101,106,0.242,31000,31240,31240570,경기도,화성시,화산동,99.52
47734121902,107,0.028,31000,31240,31240150,경기도,화성시,남양읍,99.15
57136089202,107,0.127,31000,31240,31240600,경기도,화성시,동탄2동,79.6
57275046601,107,0.047,31000,31180,31180530,경기도,하남시,신장2동,87.99
57164860602,104,0.065,11000,11240,11240690,서울특별시,송파구,문정2동,98.2
57264137701,104,0.047,11000,11240,11240670,서울특별시,송파구,가락2동,99.33
57274866302,104,0.083,11000,11240,11240600,서울특별시,송파구,오금동,91.69
57154502801,107,0.061,31000,31023,31023750,경기도,성남시분당구,판교동,43.04
57125609401,107,0.065,31000,31240,31240710,경기도,화성시,동탄8동,95.45
47846689501,105,0.384,31000,31240,31240310,경기도,화성시,매송면,3.13
57173976401,104,0.476,11000,11240,11240770,서울특별시,송파구,잠실6동,89.47
47824857501,107,0.36,31000,31240,31240140,경기도,화성시,향남읍,9.71
57174061002,104,0.124,11000,11240,11240510,서울특별시,송파구,풍납1동,94.43
57137042102,107,0.037,31000,31240,31240550,경기도,화성시,반월동,99.53
57266630801,106,0.018,31000,31022,31022570,경기도,성남시중원구,상대원1동,99.2
57134947001,107,0.034,31000,31240,31240610,경기도,화성시,동탄1동,73.99
57166371202,104,0.063,11000,11240,11240690,서울특별시,송파구,문정2동,96.55
47834065201,107,0.048,31000,31240,31240330,경기도,화성시,비봉면,32.32
57264823801,107,0.172,31000,31022,31022510,경기도,성남시중원구,성남동,64.27
57155304801,107,0.047,31000,31023,31023770,경기도,성남시분당구,정자1동,97.8
57164618801,107,0.063,31000,31021,31021590,경기도,성남시수정구,수진2동,85.21
57134809402,107,0.055,31000,31240,31240600,경기도,화성시,동탄2동,96.13
47825366601,107,0.065,31000,31240,31240140,경기도,화성시,향남읍,81.95
57151015302,107,0.143,31000,31023,31023780,경기도,성남시분당구,정자동,94.36
47735053801,107,0.224,31000,31240,31240150,경기도,화성시,남양읍,96.35
57134927501,107,0.058,31000,31240,31240600,경기도,화성시,동탄2동,96.44
47835385501,103,0.014,31000,31240,31240120,경기도,화성시,봉담읍,99.97
57137044702,107,0.024,31000,31240,31240640,경기도,화성시,동탄4동,31.73
57125423102,107,0.173,31000,31240,31240691,경기도,화성시,동탄7동,85.26
57264796602,107,0.023,31000,31021,31021620,경기도,성남시수정구,양지동,41.62
47735347502,107,0.034,31000,31240,31240150,경기도,화성시,남양읍,93.73
47714603802,107,0.028,31000,31240,31240130,경기도,화성시,우정읍,57.45
47824437802,107,0.138,31000,31240,31240140,경기도,화성시,향남읍,97.8
57134573501,107,0.081,31000,31240,31240530,경기도,화성시,병점1동,22.95
57166876801,107,0.017,31000,31021,31021650,경기도,성남시수정구,고등동,99.22
47734161402,107,0.719,31000,31240,31240330,경기도,화성시,비봉면,39.94
57137037901,107,0.012,31000,31240,31240700,경기도,화성시,동탄6동,15.14
57267143201,104,0.02,11000,11240,11240820,서울특별시,송파구,위례동,76.86
57155708802,107,0.024,31000,31023,31023760,경기도,성남시분당구,백현동,44.51
57137212901,107,0.085,31000,31240,31240691,경기도,화성시,동탄7동,98.36
57276807701,107,0.056,31000,31180,31180510,경기도,하남시,천현동,98.71
57264814801,107,0.065,31000,31021,31021520,경기도,성남시수정구,신흥2동,53.78
57137748701,107,0.078,31000,31240,31240520,경기도,화성시,진안동,83.63
47724699801,107,0.067,31000,31240,31240390,경기도,화성시,장안면,38.15
57174281201,104,0.01,11000,11240,11240770,서울특별시,송파구,잠실6동,100.0
47824853001,107,0.16,31000,31240,31240140,경기도,화성시,향남읍,25.08
57276774301,107,0.24,31000,31180,31180600,경기도,하남시,초이동,65.95
57266904301,102,0.196,31000,31021,31021670,경기도,성남시수정구,복정동,84.79
47724700002,107,0.04,31000,31240,31240390,경기도,화성시,장안면,41.01
47634398001,106,0.228,31000,31240,31240370,경기도,화성시,서신면,99.07
57278255701,107,0.038,31000,31180,31180611,경기도,하남시,미사3동,30.35
57168213401,107,0.014,31000,31021,31021660,경기도,성남시수정구,시흥동,90.75
47825099002,103,0.022,31000,31240,31240380,경기도,화성시,팔탄면,99.72
57155551201,107,0.04,31000,31023,31023740,경기도,성남시분당구,삼평동,72.56
57154120301,107,0.232,31000,31023,31023540,경기도,성남시분당구,수내2동,86.66
57134918401,107,0.036,31000,31240,31240610,경기도,화성시,동탄1동,42.78
47734059802,107,0.239,31000,31240,31240330,경기도,화성시,비봉면,70.69
