uid,link_id,road_name,injury_svrity,epdo_score,acc_yr,acc_mon,acc_time,week_type,acc_type,violation,road_type,lon,lat
1993,572672348,성남대로,경상,8,2024,5,11시,주말,차대차 - 기타,안전운전불이행,103,127.12724025166244,37.44152325169614
1994,572648179,산성대로,,0,2024,5,18시,주말,차량단독 - 충돌,안전운전불이행,107,127.15383051222979,37.443587136492106
1995,572662466,위례광장로,경상,8,2024,5,10시,주중,차대차 - 추돌,안전운전불이행,107,127.14077829890985,37.473275316923456
1996,571558019,수도권제1순환고속도로,경상,8,2024,5,09시,주중,차대차 - 충돌,안전거리미확보,101,127.11586447758012,37.40899233989907
1997,571558093,제2경인고속도로,부상신고,6,2024,5,15시,주중,차대차 - 충돌,안전거리미확보,101,127.08570629781079,37.402698063661575
1998,572611202,산성대로,경상,8,2024,5,22시,주중,차대차 - 기타,기타,107,127.1483578612855,37.44139867714641
1999,572644121,남문로,경상,8,2024,5,22시,주중,차대차 - 기타,안전운전불이행,107,127.13531056699864,37.44642484205818
2000,572655314,산성대로,경상,8,2024,5,05시,주중,차대차 - 기타,신호위반,107,127.15183420217825,37.442580750948295
2001,572647931,산성대로341번길,중상,69,2024,5,09시,주중,차대사람 - 보도통행중,안전운전불이행,107,127.15412331628507,37.44383136386486
2002,572647225,성남대로1390번길,중상,69,2024,5,10시,주중,차대차 - 기타,안전운전불이행,107,127.12957533394334,37.45399653590567
2003,572644256,공원로,경상,8,2024,5,14시,주중,차대차 - 기타,안전운전불이행,107,127.14420497941369,37.447037842831755
2004,572660882,위례광장로,경상,8,2024,5,18시,주중,차대차 - 기타,중앙선침범,107,127.14072936865736,37.46459500614871
2005,571558900,경부고속도로,경상,8,2024,5,02시,주말,차대차 - 추돌,안전운전불이행,101,127.07732339643907,37.422669872453895
2006,572646896,산성대로,경상,8,2024,5,04시,주말,차대차 - 충돌,안전운전불이행,107,127.15252270076317,37.44281713353634
2007,572647412,수정로,경상,8,2024,5,07시,주말,차대차 - 기타,안전운전불이행,107,127.15510175530909,37.4621770937081
2008,572655314,산성대로,경상,8,2024,5,08시,주말,차대차 - 추돌,안전운전불이행,107,127.15174506017745,37.442301063290905
2009,572610937,제일로,중상,69,2024,5,09시,주말,차대사람 - 횡단중,보행자보호의무위반,107,127.13253256106755,37.43885373851843
2010,572610620,수정로,상해없음,1,2024,5,12시,주말,차대차 - 기타,신호위반,107,127.14903149499366,37.45207290447648
2011,572656368,위례대로,,0,2024,5,13시,주말,차량단독 - 충돌,안전운전불이행,107,127.14573834619684,37.46949553886841
2012,571560100,창업로,상해없음,1,2024,5,18시,주말,차대차 - 추돌,안전운전불이행,107,127.0954866136323,37.411925952404175
2013,572655374,산성대로437번길,경상,8,2024,5,09시,주말,차대차 - 기타,교차로운행방법위반,107,127.15877055802736,37.45110090457019
2014,572646878,탄리로,경상,8,2024,5,12시,주말,차대차 - 충돌,교차로운행방법위반,107,127.14088063556844,37.43768958680344
2015,572661224,수도권제1순환고속도로,경상,8,2024,5,18시,주말,차대차 - 충돌,안전거리미확보,101,127.12300687662892,37.43584921552134
2016,571558526,수도권제1순환고속도로,경상,8,2024,5,21시,주말,차대차 - 충돌,안전거리미확보,101,127.10309170913628,37.40762512970424
2017,571682080,여수대로,상해없음,1,2024,5,10시,주중,차대차 - 기타,안전운전불이행,107,127.10878943876361,37.42230046297004
2018,572611211,수정로,부상신고,6,2024,5,14시,주중,차대차 - 기타,안전운전불이행,107,127.14414645460525,37.44507267928363
2019,571611991,분당내곡간고속화도로,경상,8,2024,5,17시,주중,차대차 - 추돌,안전운전불이행,102,127.10233860816729,37.4218372666656
2020,572672280,성남대로,경상,8,2024,5,14시,주중,차대차 - 충돌,안전운전불이행,103,127.12803094894286,37.437081983946356
2021,572610937,제일로,중상,69,2024,5,18시,주중,차대사람 - 기타,안전운전불이행,107,127.1333927196813,37.43632355604138
2022,571682329,대왕판교로,,0,2024,5,01시,주중,차량단독 - 기타,안전운전불이행,105,127.10357486631452,37.43601098421344
2023,572610778,탄리로,중상,69,2024,5,08시,주중,차대사람 - 횡단중,안전운전불이행,107,127.13647637635914,37.44147089599323
2024,572611440,수정로,,0,2024,5,11시,주중,차량단독 - 기타,안전운전불이행,107,127.14060427585972,37.44347554920794
2025,572673312,헌릉로,부상신고,6,2024,5,21시,주중,차대차 - 충돌,안전거리미확보,107,127.13921796126274,37.46378818433631
2026,571682304,여수대로,경상,8,2024,5,00시,주중,차대차 - 충돌,안전운전불이행,107,127.10205383015592,37.42225995361624
2027,571663762,,경상,8,2024,5,06시,주중,차대차 - 추돌,신호위반,107,127.11674622146644,37.422227375347674
2028,572672163,,경상,8,2024,5,10시,주중,차대사람 - 기타,안전운전불이행,107,127.12752330770371,37.45055587054129
2029,572673228,공원로,,0,2024,5,10시,주중,차량단독 - 기타,안전운전불이행,107,127.14052172487753,37.46308909087441
2030,571662944,헌릉로,경상,8,2024,5,07시,주중,차대차 - 충돌,신호위반,104,127.13555679128764,37.46557968444037
2031,572670819,,부상신고,6,2024,5,10시,주중,차대사람 - 기타,안전운전불이행,107,127.12772321665237,37.4421557332544
2032,572654692,헌릉로,중상,69,2024,5,13시,주중,차대차 - 기타,안전운전불이행,107,127.13683656522424,37.465178009200734
2033,572610660,태평로,중상,69,2024,5,13시,주중,차대사람 - 길가장자리구역통행중,안전운전불이행,107,127.1383642745624,37.45085995091456
2034,572610505,수정로,경상,8,2024,6,09시,주말,차대차 - 기타,교차로운행방법위반,107,127.1495034892346,37.4526872364796
2035,571660586,탄천로,경상,8,2024,6,12시,주말,차대차 - 충돌,기타,107,127.11678775277537,37.422948608531826
2036,572610768,수정로,경상,8,2024,6,19시,주말,차대사람 - 기타,안전운전불이행,107,127.13371100659383,37.44059704242209
2037,571558085,제2경인고속도로,경상,8,2024,6,08시,주중,차대차 - 추돌,안전운전불이행,101,127.06580435216298,37.39766007741875
2038,571672921,탄천로,경상,8,2024,6,22시,주중,차대차 - 기타,안전운전불이행,107,127.12031927890935,37.44873922187916
2039,571646187,분당수서간고속화도로,,0,2024,6,02시,주중,차량단독 - 기타,안전운전불이행,108,127.12023033219303,37.432784677993844
2040,572610054,논골로,경상,8,2024,6,08시,주중,차대차 - 추돌,안전운전불이행,107,127.16009238656463,37.4563146297963
2041,571682072,여수대로,경상,8,2024,6,08시,주중,차대차 - 기타,안전운전불이행,107,127.11212255208129,37.42247369333675
2042,571650197,여수대로29번길,경상,8,2024,6,16시,주중,차대차 - 기타,안전운전불이행,107,127.10543175224147,37.42250563325907
2043,922610036,논골로,중상,69,2024,6,21시,주중,차대사람 - 횡단중,기타,107,127.15813109825952,37.459941488956176
2044,572661956,분당수서간고속화도로,경상,8,2024,6,00시,주말,차대차 - 기타,안전운전불이행,102,127.12519510539573,37.44812382643184
2045,572672896,헌릉로,상해없음,1,2024,6,08시,주말,차대차 - 기타,기타,107,127.14785594534182,37.459244304677895
2046,572611418,희망로,중상,69,2024,6,09시,주말,차대차 - 충돌,신호위반,107,127.15671700075387,37.445245064089164
2047,572603519,수정로,경상,8,2024,6,12시,주말,차대차 - 충돌,신호위반,107,127.14222954182635,37.44403031615102
2048,572610198,산성대로,경상,8,2024,6,18시,주말,차대사람 - 기타,안전운전불이행,107,127.14229707342221,37.43934339154668
2049,572611418,희망로,경상,8,2024,6,10시,주중,차대차 - 충돌,신호위반,107,127.15646697120339,37.4455327762646
2050,572602242,탄리로,경상,8,2024,6,12시,주중,차대사람 - 횡단중,안전운전불이행,107,127.13424866948107,37.446259314065216
2051,572660464,위례대로,경상,8,2024,6,18시,주중,차대차 - 충돌,안전운전불이행,107,127.14645968156613,37.47001147832715
2052,572644164,제일로,중상,69,2024,6,19시,주중,차대차 - 기타,안전운전불이행,107,127.13142982259455,37.44242874728169
2053,572664352,위례순환로,경상,8,2024,6,19시,주중,차대차 - 기타,안전운전불이행,107,127.14324349923844,37.47094824685356
2054,572610955,시민로,경상,8,2024,6,19시,주중,차대차 - 기타,중앙선침범,107,127.14285464949127,37.44332913758143
2055,572603519,수정로,중상,69,2024,6,21시,주중,차대사람 - 길가장자리구역통행중,안전운전불이행,107,127.14224063207382,37.44407541825085
2056,572610768,수정로,경상,8,2024,6,16시,주중,차대사람 - 차도통행중,안전운전불이행,107,127.13268714247238,37.441918880085026
2057,572670291,헌릉로,중상,69,2024,6,16시,주중,차대차 - 충돌,안전거리미확보,107,127.14325279107551,37.46185347962897
2058,572669078,수도권제1순환고속도로,경상,8,2024,6,18시,주중,차대차 - 기타,안전운전불이행,101,127.1253413293652,37.470937908984524
2059,572672256,성남대로,상해없음,1,2024,6,13시,주중,차대차 - 기타,안전운전불이행,103,127.12860015577368,37.433983055746594
2060,572610768,수정로,경상,8,2024,6,15시,주중,차대차 - 충돌,안전거리미확보,107,127.1328597046852,37.441306484135
2061,571669249,분당내곡간고속화도로,중상,69,2024,6,14시,주중,차대사람 - 기타,안전운전불이행,102,127.08001181860776,37.433036210655686
2062,572649374,수정북로,경상,8,2024,6,15시,주중,차대차 - 기타,안전운전불이행,107,127.13935802811977,37.44403961657212
2063,572610768,수정로,중상,69,2024,6,18시,주중,차대사람 - 기타,안전운전불이행,107,127.1352123793101,37.441034343659545
2064,572648159,산성대로,경상,8,2024,6,19시,주중,차대차 - 추돌,안전운전불이행,107,127.15477804328083,37.444040593342805
2065,572610778,탄리로,상해없음,1,2024,6,21시,주중,차대차 - 기타,안전운전불이행,107,127.14057443939066,37.43789597155505
2066,572611202,산성대로,중상,69,2024,6,08시,주중,차대사람 - 기타,안전운전불이행,107,127.14752574518754,37.44286543337622
2067,572672721,헌릉로,경상,8,2024,6,13시,주중,차대차 - 기타,안전운전불이행,107,127.13462786279831,37.46591933538883
2068,572661849,위례중앙로,경상,8,2024,6,13시,주중,차대차 - 기타,안전운전불이행,107,127.14999457540601,37.47346522199368
2069,572611202,산성대로,경상,8,2024,6,22시,주중,차대차 - 추돌,안전운전불이행,107,127.14633843828997,37.440527335604465
2070,572645620,희망로,경상,8,2024,6,09시,주말,차대차 - 충돌,신호위반,107,127.15683145082896,37.444938930374136
2071,571560032,경부고속도로,경상,8,2024,6,10시,주말,차대차 - 추돌,안전운전불이행,101,127.07803655648888,37.422465104614794
2072,572672278,성남대로,경상,8,2024,6,13시,주말,차대차 - 기타,기타,103,127.12734584350777,37.43618746834999
2073,572644164,제일로,경상,8,2024,6,16시,주말,차대사람 - 횡단중,보행자보호의무위반,107,127.13129757312826,37.441734279436396
2074,572610937,제일로,경상,8,2024,6,16시,주말,차대차 - 충돌,안전운전불이행,107,127.13330690947379,37.437693374452394
2075,572662311,,경상,8,2024,6,17시,주말,차대사람 - 기타,안전운전불이행,107,127.14187770315222,37.472773889066886
2076,572673313,헌릉로,부상신고,6,2024,6,22시,주말,차대차 - 기타,안전운전불이행,107,127.14037351598263,37.46334102286728
2077,572672395,수정로,경상,8,2024,6,19시,주말,차대차 - 충돌,신호위반,107,127.12791582725711,37.43978573484294
2078,572661590,위례대로,부상신고,6,2024,6,08시,주중,차대사람 - 기타,안전운전불이행,107,127.14681218907789,37.47200455269634
2079,572661604,위례순환로,부상신고,6,2024,6,17시,주중,차대사람 - 보도통행중,기타,107,127.15170786389082,37.46982876332528
2080,571668175,고등로,상해없음,1,2024,6,07시,주중,차대차 - 기타,신호위반,107,127.0936702637055,37.42810838140098
2081,572644121,남문로,중상,69,2024,6,08시,주중,차대사람 - 기타,안전운전불이행,107,127.13615640436463,37.44685109288872
2082,572647931,산성대로341번길,경상,8,2024,6,12시,주중,차대차 - 충돌,안전운전불이행,107,127.15405536287616,37.44385820611623
2083,571679018,,중상,69,2024,6,14시,주중,차대차 - 기타,안전거리미확보,107,127.10216192882326,37.429597487675224
2084,571668272,고등로,경상,8,2024,6,16시,주중,차대차 - 기타,신호위반,107,127.09882357096049,37.43035237086819
2085,572647968,산성대로,경상,8,2024,6,20시,주중,차대차 - 충돌,안전운전불이행,107,127.16855751101824,37.46227869529826
2086,571647339,청계산로,부상신고,6,2024,6,08시,주중,차대차 - 충돌,중앙선침범,107,127.08647516046969,37.433428560668425
2087,572650629,,중상,69,2024,6,17시,주중,차대사람 - 기타,안전운전불이행,107,127.15296618672673,37.44470230172319
2088,572603599,수정로,상해없음,1,2024,6,17시,주중,차대차 - 충돌,안전운전불이행,107,127.13171963778201,37.44096041645538
2089,571660548,대왕판교로,경상,8,2024,6,18시,주중,차대차 - 기타,안전거리미확보,105,127.10220518417907,37.421422186231766
2090,572644375,산성대로303번길,경상,8,2024,6,19시,주중,차대차 - 기타,안전운전불이행,107,127.14925577990576,37.44278044287324
2091,572644302,희망로,경상,8,2024,6,21시,주중,차대차 - 충돌,안전운전불이행,107,127.15168359015395,37.45068362752759
2092,572611440,수정로,경상,8,2024,6,11시,주말,차대차 - 충돌,안전운전불이행,107,127.14181195048458,37.44388483206258
2093,571682302,,경상,8,2024,6,12시,주말,차대차 - 기타,신호위반,105,127.10203079781036,37.422340999634216
2094,572647207,복정로,부상신고,6,2024,6,12시,주말,차대사람 - 횡단중,안전운전불이행,107,127.12744755585591,37.454431518151736
2095,572662311,,부상신고,6,2024,6,13시,주말,차대차 - 기타,기타,107,127.14209442532055,37.47238695822122
2096,572610937,제일로,상해없음,1,2024,6,14시,주중,차대차 - 기타,안전운전불이행,107,127.13210835460464,37.44006926983389
2097,572610380,수정로366번길,경상,8,2024,6,22시,주중,차대사람 - 기타,안전운전불이행,107,127.1549911601613,37.45671447728229
2098,571682337,청계산로,경상,8,2024,6,13시,주중,차대차 - 충돌,신호위반,107,127.10237519211711,37.425605127211014
2099,572610778,탄리로,경상,8,2024,6,16시,주중,차대사람 - 보도통행중,안전운전불이행,107,127.13644080588696,37.44181330749697
2100,572644250,수정로,기타불명,8,2024,6,07시,주중,차대차 - 기타,안전운전불이행,107,127.14519439618499,37.44819457098415
2101,571606584,수도권제1순환고속도로,경상,8,2024,6,15시,주중,차대차 - 추돌,안전운전불이행,101,127.12566334373246,37.44717887231599
2102,572610505,수정로,경상,8,2024,6,19시,주중,차대차 - 기타,안전거리미확보,107,127.14948965942521,37.4532280171215
2103,571553762,금토로,중상,69,2024,6,07시,주중,차대차 - 충돌,안전운전불이행,107,127.08350871620868,37.40575501816536
2104,572610937,제일로,경상,8,2024,6,12시,주중,차대사람 - 횡단중,기타,107,127.13218704301191,37.44015965182158
2105,572661961,분당수서간고속화도로,부상신고,6,2024,6,17시,주중,차대차 - 기타,안전운전불이행,102,127.1255096179268,37.45080189033644
2106,572659658,수정로,경상,8,2024,6,18시,주중,차대사람 - 기타,안전운전불이행,107,127.13908090589294,37.44289402999004
2107,572610937,제일로,중상,69,2024,6,12시,주중,차대차 - 기타,안전운전불이행,107,127.13506781856917,37.438212605909406
2108,571552118,대왕판교로,경상,8,2024,6,13시,주중,차대차 - 기타,안전거리미확보,105,127.09955663423683,37.40943398671495
2109,571664677,대왕판교로,경상,8,2024,6,13시,주중,차대차 - 기타,안전거리미확보,105,127.10261601196703,37.42494793516375
2110,572655340,,부상신고,6,2024,6,17시,주중,차대차 - 기타,안전운전불이행,107,127.14772071382863,37.44709344275907
2111,571672870,탄천로,경상,8,2024,6,17시,주중,차대차 - 기타,안전운전불이행,107,127.12042991678005,37.44026669972045
2112,572610937,제일로,경상,8,2024,6,19시,주중,차대차 - 기타,안전운전불이행,107,127.13298709981956,37.43836841032305
2113,572611202,산성대로,상해없음,1,2024,6,00시,주말,차대차 - 기타,기타,107,127.14830087500908,37.4414976584203
2114,572610955,시민로,부상신고,6,2024,6,20시,주말,차대사람 - 기타,안전운전불이행,107,127.144134738096,37.44038551558139
2115,572660462,위례대로,경상,8,2024,6,13시,주말,차대차 - 기타,신호위반,107,127.14644722659689,37.470254810080654
2116,571672873,수정로,경상,8,2024,6,16시,주말,차대차 - 기타,안전운전불이행,107,127.12144829736877,37.440071664165664
2117,572603507,수정로,경상,8,2024,6,20시,주말,차대차 - 충돌,신호위반,107,127.15002967914273,37.45623117684625
2118,572611546,희망로,경상,8,2024,7,09시,주중,차대차 - 기타,안전운전불이행,107,127.15346546899517,37.44920160517402
2119,572610602,희망로,경상,8,2024,7,20시,주중,차대차 - 기타,안전운전불이행,107,127.1502429634552,37.45170693440421
2120,572672071,성남대로,경상,8,2024,7,01시,주중,차대차 - 기타,안전운전불이행,103,127.12639883131635,37.46523560718538
2121,571558526,수도권제1순환고속도로,상해없음,1,2024,7,09시,주중,차대차 - 추돌,안전거리미확보,101,127.10162260803781,37.40765624378062
2122,571669070,대왕판교로,경상,8,2024,7,12시,주중,차대차 - 기타,안전거리미확보,105,127.10231009754317,37.42509112599549
2123,572649572,산성대로,경상,8,2024,7,10시,주중,차대차 - 기타,안전운전불이행,107,127.1623262511908,37.4574026767182
2124,572673237,위례대로,경상,8,2024,7,14시,주중,차대차 - 충돌,안전운전불이행,107,127.1412546583165,37.46352397465419
2125,572655556,공원로,경상,8,2024,7,15시,주중,차대차 - 충돌,안전거리미확보,107,127.14989518951656,37.443845956282665
2126,572651402,산성대로,경상,8,2024,7,22시,주중,차대차 - 충돌,신호위반,107,127.15641316627695,37.4449377151488
2127,572661961,분당수서간고속화도로,경상,8,2024,7,16시,주중,차대차 - 기타,안전거리미확보,102,127.1251437237193,37.456154860522645
2128,572648355,산성대로,경상,8,2024,7,11시,주말,차대차 - 기타,안전운전불이행,107,127.12781102213758,37.43355692888685
2129,572672436,성남대로,경상,8,2024,7,11시,주말,차대차 - 충돌,신호위반,103,127.12764475031481,37.43973981263953
2130,572672395,수정로,경상,8,2024,7,21시,주중,차대차 - 충돌,안전운전불이행,107,127.12806282617453,37.439777183794774
2131,572672382,산성대로,중상,69,2024,7,03시,주중,차대차 - 충돌,신호위반,107,127.12868097095864,37.433640788358375
2132,571682378,대왕판교로,경상,8,2024,7,09시,주중,차대차 - 추돌,안전운전불이행,105,127.1038134068137,37.4443674852
2133,572610748,탄리로,경상,8,2024,7,15시,주중,차대사람 - 횡단중,신호위반,107,127.13550574885576,37.44347796331343
2134,572663114,성남대로1416번길,중상,69,2024,7,21시,주중,차대사람 - 횡단중,보행자보호의무위반,107,127.12723469137107,37.45631470705336
2135,571672921,탄천로,중상,69,2024,7,08시,주중,차대사람 - 기타,안전운전불이행,107,127.11814204446078,37.44557741418673
2136,571664677,대왕판교로,경상,8,2024,7,08시,주중,차대차 - 충돌,안전거리미확보,105,127.10242464202656,37.424803072113605
2137,572647166,성남대로1416번길,경상,8,2024,7,13시,주중,차대사람 - 기타,안전운전불이행,107,127.12804859265316,37.456353326228246
2138,572672437,성남대로,경상,8,2024,7,14시,주중,차대차 - 충돌,안전운전불이행,103,127.12763219558394,37.4399921569265
2139,572644220,남문로,부상신고,6,2024,7,16시,주중,차대사람 - 기타,안전운전불이행,107,127.13372352281978,37.444986755882894
2140,572672360,성남대로,부상신고,6,2024,7,17시,주중,차대차 - 기타,안전운전불이행,107,127.12807355042145,37.43989439575378
2141,571682580,여수대로,경상,8,2024,7,10시,주말,차대차 - 충돌,안전운전불이행,107,127.1051388112564,37.42233339430255
2142,572655564,공원로,경상,8,2024,7,21시,주말,차대차 - 추돌,안전운전불이행,107,127.14898794100326,37.444456197511975
2143,572672977,헌릉로,중상,69,2024,7,11시,주말,차대차 - 충돌,안전거리미확보,107,127.14407013678145,37.46117991825971
2144,572655880,산성대로,중상,69,2024,7,14시,주말,차대차 - 기타,신호위반,107,127.16553807214602,37.45980043806487
2145,572652054,시민로,경상,8,2024,7,19시,주말,차대차 - 기타,중앙선침범,107,127.14231877907365,37.444282970003854
2146,572610805,수정로,경상,8,2024,7,10시,주중,차대사람 - 횡단중,안전운전불이행,107,127.13079511610357,37.44046177822635
2147,572610778,탄리로,상해없음,1,2024,7,12시,주중,차대차 - 기타,안전운전불이행,107,127.13719599773498,37.43993176270717
2148,572610937,제일로,경상,8,2024,7,17시,주중,차대차 - 충돌,신호위반,107,127.13183356458532,37.44078049721662
2149,572648159,산성대로,경상,8,2024,7,17시,주중,차대사람 - 횡단중,신호위반,107,127.15477762914706,37.44413072922461
2150,572672263,성남대로,중상,69,2024,7,08시,주중,차대차 - 추돌,안전운전불이행,103,127.12689966785476,37.444091082681744
2151,572610937,제일로,경상,8,2024,7,11시,주중,차대차 - 충돌,중앙선침범,107,127.13209484396656,37.4405199132341
2152,571510307,탄천로,경상,8,2024,7,17시,주중,차대차 - 충돌,안전운전불이행,107,127.11697160181544,37.42013691951044
2153,572642194,수도권제1순환고속도로,경상,8,2024,7,02시,주중,차대차 - 기타,기타,101,127.12364694243537,37.4321826726687
2154,572661432,위례광장로,경상,8,2024,7,11시,주중,차대차 - 기타,안전거리미확보,104,127.14326701655949,37.47313863811802
2155,572661884,위례순환로,중상,69,2024,7,20시,주중,차대차 - 기타,신호위반,107,127.14668475355586,37.47024650686858
2156,572610955,시민로,중상,69,2024,7,22시,주중,차대차 - 충돌,안전거리미확보,107,127.14398671479805,37.44061041261837
2157,572662170,,경상,8,2024,7,00시,주중,차대사람 - 기타,안전운전불이행,104,127.13406993244563,37.47134383617032
2158,571606628,수도권제1순환고속도로,경상,8,2024,7,07시,주중,차대차 - 기타,안전거리미확보,101,127.12566911377463,37.46416968479108
2159,572673048,,경상,8,2024,7,08시,주중,차대차 - 추돌,안전거리미확보,107,127.139081184432,37.464013108544016
2160,571667854,대왕판교로,사망,391,2024,7,12시,주중,차대차 - 충돌,기타,105,127.10684344815645,37.45511290533673
2161,572672131,성남대로,경상,8,2024,7,15시,주중,차대차 - 기타,안전운전불이행,103,127.12665861823818,37.45392426203862
2162,572662133,위례동로,경상,8,2024,7,18시,주말,차대사람 - 기타,기타,107,127.15038110605747,37.47303371045943
2163,572672282,성남대로,경상,8,2024,7,15시,주말,차대차 - 충돌,안전운전불이행,103,127.12836085313386,37.43665937715147
2164,572655226,수정로,경상,8,2024,7,16시,주말,차대차 - 추돌,안전운전불이행,107,127.15189438878997,37.45886868106358
2165,572660890,위례서로,경상,8,2024,7,03시,주중,차대차 - 충돌,신호위반,107,127.13579308018001,37.46582378206645
2166,572610768,수정로,상해없음,1,2024,7,22시,주중,차대차 - 기타,안전거리미확보,107,127.13466472985158,37.442069228582184
2167,571663762,,경상,8,2024,7,23시,주중,차대차 - 기타,신호위반,107,127.11679138162347,37.4222365354792
2168,571558122,분당내곡간고속화도로,경상,8,2024,7,09시,주중,차대차 - 충돌,안전운전불이행,102,127.10433591651832,37.41383075748957
2169,572664323,위례순환로,경상,8,2024,7,14시,주중,차대차 - 충돌,안전운전불이행,107,127.14012172839914,37.47104694437422
2170,571660586,탄천로,부상신고,6,2024,7,17시,주중,차대차 - 기타,안전운전불이행,107,127.11689828926754,37.42343570827154
2171,572647242,,부상신고,6,2024,7,19시,주중,차대차 - 기타,안전운전불이행,107,127.13066832382886,37.45475710641447
2172,572648179,산성대로,경상,8,2024,7,06시,주중,차대차 - 추돌,안전운전불이행,107,127.15334557101312,37.44333333130715
2173,572673230,,경상,8,2024,7,07시,주중,차대차 - 충돌,안전운전불이행,107,127.14067942880745,37.46321576197587
2174,572669042,분당수서간고속화도로,중상,69,2024,7,08시,주중,차대차 - 충돌,안전거리미확보,102,127.1249584600884,37.45929103358756
2175,571682304,여수대로,경상,8,2024,7,09시,주중,차대차 - 충돌,안전거리미확보,107,127.1020877346794,37.42226006774269
2176,572672075,,경상,8,2024,7,03시,주중,차대사람 - 보도통행중,안전운전불이행,107,127.12635794058987,37.459818260018515
2177,572661930,위례동로,경상,8,2024,7,08시,주중,차대사람 - 기타,안전운전불이행,107,127.14802019705982,37.46521185003517
2178,571649191,탄천로,경상,8,2024,7,16시,주중,차대차 - 기타,안전운전불이행,107,127.11955360521057,37.43249406290648
2179,571654073,용인서울고속도로,중상,69,2024,7,17시,주중,차대차 - 추돌,안전운전불이행,101,127.09615565814704,37.45567176897776
2180,572660928,위례서일로,부상신고,6,2024,7,11시,주중,차대사람 - 보도통행중,기타,107,127.14042409778625,37.464585063969224
2181,572610778,탄리로,상해없음,1,2024,7,12시,주중,차대차 - 기타,안전운전불이행,107,127.13559823012916,37.438394516593696
2182,571679356,여수대로,상해없음,1,2024,7,10시,주말,차대차 - 추돌,안전운전불이행,107,127.11638475668114,37.42219014800869
2183,571558527,수도권제1순환고속도로,경상,8,2024,7,17시,주말,차대차 - 기타,안전운전불이행,101,127.10576917402356,37.4077242251966
2184,572672280,성남대로,상해없음,1,2024,7,21시,주말,차대차 - 기타,안전거리미확보,103,127.12773902353705,37.43896493058706
2185,922662464,위례광장로,경상,8,2024,7,12시,주말,차대사람 - 횡단중,신호위반,107,127.14091560523127,37.472942228798956
2186,572610955,시민로,경상,8,2024,7,22시,주말,차대차 - 충돌,안전운전불이행,107,127.14443692583286,37.441026398547386
2187,571643560,분당수서간고속화도로,경상,8,2024,7,00시,주중,차대차 - 충돌,안전운전불이행,108,127.11990400038361,37.43249519014359
2188,572610778,탄리로,상해없음,1,2024,7,09시,주중,차대차 - 기타,안전운전불이행,107,127.13793716838754,37.440952584667755
2189,572655560,공원로,경상,8,2024,7,15시,주중,차대차 - 기타,신호위반,107,127.15204844750203,37.442698560096765
2190,572610718,남문로,중상,69,2024,7,23시,주중,차대사람 - 횡단중,안전운전불이행,107,127.13782823469742,37.447135652468404
2191,571677319,,경상,8,2024,8,07시,주중,차대차 - 기타,신호위반,107,127.10326030245507,37.420650551129675
2192,571677056,여수대로56번길,중상,69,2024,8,20시,주중,차대사람 - 기타,안전운전불이행,107,127.10839543449961,37.42200170534816
2193,571560149,용인서울고속도로,경상,8,2024,8,21시,주중,차대차 - 추돌,안전운전불이행,101,127.08170856454845,37.410462851204066
2194,571682137,여수대로,경상,8,2024,8,08시,주말,차대차 - 추돌,안전운전불이행,107,127.10586106939749,37.42253410659325
2195,571665473,제2경인고속도로,경상,8,2024,8,17시,주말,차대차 - 충돌,신호위반,108,127.11554830625789,37.42221447194398
2196,572610805,수정로,중상,69,2024,8,14시,주말,차대차 - 충돌,안전운전불이행,107,127.13144904048497,37.440815353677905
2197,572651105,산성대로,경상,8,2024,8,23시,주말,차대차 - 기타,신호위반,107,127.14110654096538,37.43772632780516
2198,572647458,복정로,중상,69,2024,8,14시,주중,차대사람 - 횡단중,보행자보호의무위반,107,127.12729149307208,37.45626080410557
2199,572610778,탄리로,부상신고,6,2024,8,12시,주중,차대사람 - 횡단중,안전운전불이행,107,127.1365221609149,37.44135385858914
2200,572610937,제일로,경상,8,2024,8,13시,주중,차대사람 - 기타,안전운전불이행,107,127.13469058199864,37.43675121893799
2201,572610380,수정로366번길,경상,8,2024,8,17시,주중,차대차 - 기타,안전운전불이행,107,127.15562874316306,37.45822162296724
2202,572661544,위례대로,중상,69,2024,8,21시,주중,차대차 - 기타,안전운전불이행,107,127.14709791828903,37.47377208441217
2203,572647377,,중상,69,2024,8,06시,주중,차대사람 - 횡단중,보행자보호의무위반,107,127.13424602130303,37.4351904712411
2204,572610826,남문로,경상,8,2024,8,13시,주중,차대차 - 충돌,안전운전불이행,107,127.12738577529022,37.44409261618717
2205,572670290,헌릉로,경상,8,2024,8,14시,주중,차대사람 - 횡단중,안전운전불이행,107,127.14481570158188,37.461335394056675
2206,572672395,수정로,경상,8,2024,8,16시,주중,차대차 - 추돌,안전운전불이행,107,127.1280512097102,37.43984024320113
2207,572656082,수정로,경상,8,2024,8,20시,주중,차대차 - 기타,안전운전불이행,107,127.14992997767052,37.45578921075489
2208,572611153,수정로,경상,8,2024,8,21시,주중,차대사람 - 기타,기타,107,127.13749247169638,37.441744427999716
2209,572610937,제일로,경상,8,2024,8,11시,주말,차대차 - 기타,중앙선침범,107,127.13191428433288,37.44045625511437
2210,572611153,수정로,경상,8,2024,8,21시,주말,차대차 - 충돌,안전운전불이행,107,127.1380165311381,37.443251323257
