link_id,road_name,road_rank,length_km,accident_cnt,epdo_total,epdo_avg,ALL_AADT_total,exposure,epdo_rate,epdo_rank,accident_uids
478240767,발안만세길,107,0.063,1,8.0,8.0,4031.0,253.953,31501.8921,1611,8630
571726337,올림픽로37길,104,0.025,1,6.0,6.0,7639.0,190.975,31417.7248,1612,3907
572603112,둔촌대로,107,0.033,2,16.0,8.0,15432.5,509.2725,31417.365,1613,3090|3321
572765142,미사강변동로,107,0.03,2,16.0,8.0,16983.0,509.49,31403.953,1614,6691|6749
476341015,화성로,106,1.139,10,577.0,57.7,16165.5,18412.5045,31337.399,1615,7228|7555|7618|7820|8007|8443|8571|8693|9147|10631
478241339,만년로,107,0.113,1,8.0,8.0,2261.5,255.5495,31305.0896,1616,10516
571726538,올림픽대로,108,0.028,1,8.0,8.0,9130.0,255.64,31294.0072,1617,3771
478348714,샘마을1길,107,0.095,1,8.0,8.0,2692.0,255.74,31281.7705,1618,8491
571704798,풍성로,104,0.207,4,32.0,8.0,4945.5,1023.7185,31258.5931,1619,3879|3881|3891|4763
571716512,가락로,104,0.034,1,8.0,8.0,7539.0,256.326,31210.2557,1620,3759
477348242,남양시장로55번길,107,0.17,2,9.0,4.5,1696.5,288.405,31206.1164,1621,7309|9487
571542121,내정로31번길,107,0.083,2,16.0,8.0,6183.0,513.189,31177.5973,1622,157|537
572540357,야탑로65번길,107,0.032,1,8.0,8.0,8023.0,256.736,31160.4138,1623,1380
572754713,월호로,107,0.039,1,8.0,8.0,6591.5,257.0685,31120.11,1624,7037
571772323,올림픽로,104,0.047,5,33.0,6.6,22567.0,1060.649,31113.0261,1625,3532|4049|4276|4792|5624
571681910,송파대로,103,0.097,6,109.0,18.1667,36247.0,3515.959,31001.4992,1626,3694|3717|3854|3930|4710|5289
572661838,희망로,107,0.044,2,9.0,4.5,6599.0,290.356,30996.432,1627,1652|1653
571370895,정조로,107,0.069,2,16.0,8.0,7485.0,516.465,30979.8341,1628,8756|8887
572656208,송이로,104,0.079,3,24.0,8.0,9807.0,774.753,30977.6148,1629,4452|4595|5944
572349264,동탄치동천로4길,107,0.056,2,16.0,8.0,9229.0,516.824,30958.3146,1630,8801|9828
572782489,양재대로,104,0.018,2,16.0,8.0,28719.0,516.942,30951.2479,1631,4335|5940
478243224,향남로,107,0.029,1,8.0,8.0,8917.5,258.6075,30934.911,1632,9245
571360326,,107,0.034,1,8.0,8.0,7611.0,258.774,30915.0069,1633,7694
571610833,백제고분로32길,104,0.517,5,101.0,20.2,6320.0,3267.44,30911.0496,1634,3937|4827|5213|5336|5667
478243207,향남로,107,0.076,3,24.0,8.0,10224.0,777.024,30887.0768,1635,9198|10538|10734
572781381,감일중앙로,107,0.044,4,32.0,8.0,23585.0,1037.74,30836.2403,1636,5997|6940|7005|7032
571370637,동탄산척로2길,107,0.054,1,8.0,8.0,4811.0,259.794,30793.6288,1637,7834
571362514,동탄기흥로257번가길,107,0.153,2,14.0,7.0,2971.5,454.6395,30793.6288,1638,8796|9243
478344038,와우안길,107,0.143,3,22.0,7.3333,4997.5,714.6425,30784.6231,1639,7606|10436|10467
478362323,봉영로,103,0.133,1,69.0,69.0,16920.0,2250.36,30661.7608,1640,10584
572755652,신장로,107,0.048,2,16.0,8.0,10885.5,522.504,30621.7751,1641,6021|6694
572672384,탄천동로,104,0.022,1,8.0,8.0,11881.0,261.382,30606.5452,1642,3512
571714463,올림픽로35길,104,0.248,3,85.0,28.3333,11199.5,2777.476,30603.3247,1643,3709|5490|5641
571383084,,107,0.049,1,8.0,8.0,5337.5,261.5375,30588.3478,1644,8591
571510250,내정로,107,0.03,1,8.0,8.0,8719.5,261.585,30582.7934,1645,1002
571682302,,105,0.025,1,8.0,8.0,10483.0,262.075,30525.6129,1646,2093
572672282,성남대로,103,0.294,7,239.0,34.1429,26639.0,7831.866,30516.3546,1647,1750|1814|1930|2163|2304|2462|2483
571728818,올림픽로,104,0.038,1,8.0,8.0,6899.0,262.162,30515.4828,1648,5059
571719798,오금로,104,0.22,7,110.0,15.7143,16386.5,3605.03,30512.9222,1649,3622|3667|3803|4353|4371|5496|5535
572783077,서하남로47번길,107,0.024,1,8.0,8.0,10927.0,262.248,30505.4757,1650,6096
571715824,삼전로,104,0.046,4,30.0,7.5,21400.0,984.4,30475.4165,1651,3878|4019|4297|4520
477248155,청원산단7길,107,0.19,1,8.0,8.0,1382.0,262.58,30466.9053,1652,7720
571349955,동탄지성로,107,0.174,3,83.0,27.6667,15665.0,2725.71,30450.7816,1653,8326|9155|10329
572710113,천현로,107,0.283,3,85.0,28.3333,9882.0,2796.606,30393.9847,1654,6244|6388|6463
478310091,세자로,106,0.286,4,93.0,23.25,10705.0,3061.63,30375.9762,1655,8046|8437|9254|10351
571349853,,107,0.032,1,6.0,6.0,6173.0,197.536,30374.2103,1656,9594
478240725,마당바위로,106,0.111,1,8.0,8.0,2373.0,263.403,30371.7118,1657,10288
572772961,하남대로,103,0.191,2,77.0,38.5,13279.0,2536.289,30359.3163,1658,6188|6668
572769141,미사대로,107,0.431,2,77.0,38.5,5889.0,2538.159,30336.9489,1659,6629|6774
572650574,광명로,107,0.21,5,40.0,8.0,6286.0,1320.06,30301.653,1660,2844|2912|2990|3141|3171
572646968,산성대로372번길,107,0.045,2,16.0,8.0,11741.0,528.345,30283.243,1661,3042|3447
477460395,수노을중앙로,107,0.04,1,8.0,8.0,6607.5,264.3,30268.6341,1662,8088
571556548,황새울로200번길,107,0.04,1,8.0,8.0,6611.0,264.44,30252.6093,1663,1308
2024002312,,107,0.052,1,8.0,8.0,5090.0,264.68,30225.1776,1664,7743
571648477,삼전로,104,0.078,1,8.0,8.0,3399.0,265.122,30174.7875,1665,5364
478240238,삼천병마로,107,0.036,1,8.0,8.0,7368.5,265.266,30158.407,1666,8309
478354735,삼천병마로,107,0.032,1,8.0,8.0,8291.0,265.312,30153.1781,1667,7813
572610859,금상로,107,0.19,5,40.0,8.0,7006.0,1331.14,30049.4313,1668,2558|2725|2864|2944|2977
478358198,상리3길,107,0.029,1,8.0,8.0,9208.5,267.0465,29957.3295,1669,7302
571367434,동탄치동천로,107,0.039,2,16.0,8.0,13714.0,534.846,29915.1531,1670,9193|9272
571554768,,107,0.04,1,8.0,8.0,6686.0,267.44,29913.2516,1671,1063
571378504,효행로809번길,107,0.157,2,16.0,8.0,3410.5,535.4485,29881.4919,1672,7349|10076
572651400,거마로,104,0.019,2,9.0,4.5,15852.5,301.1975,29880.7261,1673,4886|5095
572772604,초광산단서로,107,0.029,1,8.0,8.0,9246.5,268.1485,29834.215,1674,6086
478344130,최루백로,107,0.325,1,69.0,69.0,7122.5,2314.8125,29808.0298,1675,9096
571739992,올림픽로35길,104,0.156,1,69.0,69.0,14851.5,2316.834,29782.0215,1676,3729
571643431,백제고분로36길,104,0.136,2,16.0,8.0,3953.0,537.608,29761.4619,1677,4598|5288
572500644,불정로376번길,107,0.081,2,16.0,8.0,6645.0,538.245,29726.2399,1678,33|144
572355332,,107,0.448,1,69.0,69.0,5181.5,2321.312,29724.5696,1679,9677
571541100,,107,0.037,1,6.0,6.0,5456.0,201.872,29721.8039,1680,93
572666273,순환로,107,0.254,2,138.0,69.0,18289.0,4645.406,29706.7684,1681,2677|2730
572664041,위례대로2길,107,0.036,1,8.0,8.0,7504.0,270.144,29613.8356,1682,6016
571385267,병점노을로,107,0.032,1,8.0,8.0,8449.5,270.384,29587.5496,1683,9315
571556362,정자일로6번길,107,0.038,1,8.0,8.0,7118.5,270.503,29574.5334,1684,176
478356143,상리3길,107,0.031,1,8.0,8.0,8730.0,270.63,29560.6548,1685,10220
477142340,조암남로,107,0.127,1,6.0,6.0,1599.0,203.073,29546.0253,1686,8031
572647077,복정로118번길,107,0.048,1,8.0,8.0,5642.0,270.816,29540.3521,1687,1956
571726495,올림픽로35길,104,0.039,1,8.0,8.0,6949.0,271.011,29519.097,1688,5672
478243238,향남로,107,0.031,1,8.0,8.0,8750.0,271.25,29493.0876,1689,7315
571743139,올림픽로,104,0.041,1,8.0,8.0,6618.0,271.338,29483.5224,1690,5396
572542227,황새울로360번길,107,0.349,5,101.0,20.2,9817.5,3426.3075,29477.7979,1691,249|688|886|1134|1279
571668242,,104,0.033,1,8.0,8.0,8228.0,271.524,29463.3255,1692,5111
571774489,올림픽로35길,104,0.042,2,16.0,8.0,12946.5,543.753,29425.125,1693,3735|5739
477242520,장안로,107,0.068,1,8.0,8.0,4001.0,272.068,29404.4136,1694,7925
572648185,산성대로,107,0.052,1,8.0,8.0,5233.0,272.116,29399.2268,1695,2746
572666271,신이배재로,106,0.032,1,8.0,8.0,8504.0,272.128,29397.9304,1696,3169
572710328,마천로,104,0.277,2,77.0,38.5,9461.5,2620.8355,29379.9439,1697,4377|5425
572500978,야탑로65번길,107,0.109,3,24.0,8.0,7509.5,818.5355,29320.6587,1698,750|1132|1623
571380255,,107,0.045,1,8.0,8.0,6064.0,272.88,29316.9159,1699,9422
571565758,금토로,107,0.332,1,69.0,69.0,7092.0,2354.544,29305.0374,1700,2326
571344655,병점1로,107,0.031,1,8.0,8.0,8809.5,273.0945,29293.8891,1701,10055
571374370,동탄신리천로,107,0.132,3,85.0,28.3333,22005.0,2904.66,29263.3217,1702,7377|7381|8006
571700305,올림픽로35나길,104,0.031,1,8.0,8.0,8838.0,273.978,29199.4248,1703,5576
571651719,,104,0.02,1,8.0,8.0,13715.5,274.31,29164.0844,1704,5935
572610218,송파대로,103,0.133,2,138.0,69.0,35595.0,4734.135,29149.9926,1705,4651|5376
572655576,공원로,107,0.065,1,8.0,8.0,4224.0,274.56,29137.5291,1706,1920
476240858,효자각로,107,1.006,1,69.0,69.0,2355.0,2369.13,29124.6154,1707,10400
571565198,판교대장로,107,0.033,1,8.0,8.0,8328.0,274.824,29109.5392,1708,694
571659628,둔촌대로,107,0.025,1,8.0,8.0,10993.0,274.825,29109.4333,1709,2615
477343052,역골로,107,0.049,1,6.0,6.0,4210.0,206.29,29085.2683,1710,8707
572554306,,107,0.038,1,8.0,8.0,7244.0,275.272,29062.164,1711,1003
571762374,,104,0.047,1,8.0,8.0,5874.0,276.078,28977.318,1712,3901
572761830,대청로,107,0.028,1,8.0,8.0,9863.0,276.164,28968.2942,1713,6651
572776827,,107,0.027,1,6.0,6.0,7675.5,207.2385,28952.1493,1714,6967
478244202,발안로,105,0.048,2,16.0,8.0,11516.0,552.768,28945.2356,1715,7321|8901
572610982,,107,0.474,3,83.0,27.6667,6052.0,2868.648,28933.4906,1716,1893|2257|2369
478243796,삼천병마로,103,0.034,1,8.0,8.0,8134.0,276.556,28927.2335,1717,7463
572550734,,107,0.046,1,8.0,8.0,6018.5,276.851,28896.41,1718,2581
571254756,동탄대로,107,0.031,2,16.0,8.0,17902.0,554.962,28830.8028,1719,9405|10046
571361106,동탄기흥로,106,0.032,1,8.0,8.0,8672.5,277.52,28826.7512,1720,8373
571347830,동탄공원로3길,107,0.055,1,8.0,8.0,5052.0,277.86,28791.4777,1721,8063
572672437,성남대로,103,0.026,2,16.0,8.0,21403.0,556.478,28752.2597,1722,2138|2531
571606204,중대로,104,0.013,1,8.0,8.0,21430.5,278.5965,28715.3643,1723,4488
571255221,경기동로,105,0.021,2,9.0,4.5,14939.0,313.719,28688.0935,1724,8062|10216
572756097,덕풍서로,107,0.402,2,77.0,38.5,6683.0,2686.566,28661.1235,1725,6091|6499
478240625,삼천병마로,103,0.031,1,8.0,8.0,9005.0,279.155,28657.9141,1726,7583
571357326,동탄공원로2길,107,0.052,1,8.0,8.0,5369.5,279.214,28651.8584,1727,7875
572767039,신장동로45번길,107,0.331,3,76.0,25.3333,8014.5,2652.7995,28648.9801,1728,6494|6567|6671
572611147,시민로,107,0.28,1,69.0,69.0,8607.5,2410.1,28629.5174,1729,2754
571354548,10용사로,107,0.031,1,8.0,8.0,9021.5,279.6665,28605.4998,1730,8356
571543540,백현로,107,0.097,1,69.0,69.0,24906.0,2415.882,28560.9976,1731,244
571347222,동탄공원로,107,0.048,2,16.0,8.0,11680.5,560.664,28537.5911,1732,9081|9925
571370875,,107,0.045,1,8.0,8.0,6234.0,280.53,28517.4491,1733,9549
572356344,,107,0.027,1,8.0,8.0,10394.0,280.638,28506.4745,1734,10221
478200409,발안만세길,107,0.037,1,8.0,8.0,7592.5,280.9225,28477.605,1735,8876
572768304,,107,0.05,2,16.0,8.0,11239.5,561.975,28471.0174,1736,6020|6822
571661062,산성대로,107,0.016,1,8.0,8.0,17566.5,281.064,28463.2682,1737,1977
572611124,둔촌대로,107,0.019,1,8.0,8.0,14794.0,281.086,28461.0404,1738,3343
572603041,제일로,107,0.032,2,16.0,8.0,17568.5,562.192,28460.0279,1739,3139|3196
572752997,초일로,107,0.036,1,8.0,8.0,7811.0,281.196,28449.9068,1740,6280
571709481,백제고분로41길,104,0.496,4,86.0,21.5,6094.5,3022.872,28449.7657,1741,3637|3749|3991|4804
571545030,운중로,107,0.05,2,16.0,8.0,11259.0,562.95,28421.7071,1742,300|1484
571554856,,107,0.033,1,8.0,8.0,8536.0,281.688,28400.2158,1743,1304
571362170,동탄기흥로231번길,107,0.066,1,8.0,8.0,4271.0,281.886,28380.2672,1744,9503
571255220,경기동로,105,0.027,1,8.0,8.0,10447.0,282.069,28361.8547,1745,7295
571772959,강동대로,104,0.022,1,8.0,8.0,12832.0,282.304,28338.2453,1746,3625
571715737,올림픽로,104,0.043,3,22.0,7.3333,18073.0,777.139,28308.964,1747,3864|5291|5500
571543543,백현로,107,0.11,1,69.0,69.0,22184.5,2440.295,28275.27,1748,207
478242951,향남로,107,0.031,1,8.0,8.0,9144.0,283.464,28222.2787,1749,10228
571543471,,107,0.051,1,8.0,8.0,5563.5,283.7385,28194.9753,1750,591
572765990,덕풍로,107,0.041,1,8.0,8.0,6926.0,283.966,28172.3868,1751,7039
478247720,발안로,105,0.043,1,8.0,8.0,6607.0,284.101,28158.9998,1752,10815
478250146,상신하길로,107,0.062,1,8.0,8.0,4585.0,284.27,28142.2591,1753,8033
572648280,산성대로,107,0.124,7,117.0,16.7143,33545.5,4159.642,28127.4206,1754,1962|2607|2752|2756|2846|2975|3009
572672189,성남대로,103,0.098,1,69.0,69.0,25047.0,2454.606,28110.4177,1755,2526
571501180,,107,0.036,2,16.0,8.0,15822.0,569.592,28090.2822,1756,674|1012
572656092,수정로366번길,107,0.041,1,8.0,8.0,6953.0,285.073,28062.9874,1757,2434
478243206,향남로,107,0.028,1,8.0,8.0,10198.5,285.558,28015.3244,1758,10525
571372033,,107,0.018,1,1.0,1.0,1984.5,35.721,27994.737,1759,8194
478245494,발안로,105,0.217,1,69.0,69.0,11361.5,2465.4455,27986.8283,1760,7288
571704608,토성로,104,0.063,2,16.0,8.0,9075.5,571.7565,27983.9407,1761,3763|4091
572500679,장안로41번길,107,0.057,1,8.0,8.0,5016.0,285.912,27980.6374,1762,1639
571510307,탄천로,107,0.183,3,78.0,26.0,15240.5,2789.0115,27966.8979,1763,2152|2358|2461
571668255,,104,0.05,1,8.0,8.0,5723.0,286.15,27957.365,1764,4865
571724986,오금로,104,0.034,2,16.0,8.0,16834.0,572.356,27954.6296,1765,3731|3736
571500975,백현로,107,0.018,2,16.0,8.0,31810.0,572.58,27943.6935,1766,1389|1604
478359744,,107,0.321,1,69.0,69.0,7695.0,2470.095,27934.1483,1767,10006
476340921,사강시장길,107,0.147,1,8.0,8.0,1948.5,286.4295,27930.084,1768,8774
571343591,병점중앙로170번길,107,0.063,1,8.0,8.0,4549.0,286.587,27914.7344,1769,7372
571347813,동탄공원로2길,107,0.046,1,8.0,8.0,6246.0,287.316,27843.9071,1770,10565
571371149,동탄산척로2길,107,0.189,4,32.0,8.0,6086.0,1150.254,27819.9424,1771,8232|8572|8663|9138
571543421,,107,0.072,2,16.0,8.0,7994.5,575.604,27796.8881,1772,312|814
571347883,동탄원천로,107,0.032,1,8.0,8.0,8997.0,287.904,27787.0401,1773,7685
571544821,안양판교로,105,0.205,3,146.0,48.6667,25651.0,5258.455,27764.8092,1774,415|858|997
571244281,발안로,105,0.332,4,85.0,21.25,9224.5,3062.534,27754.7939,1775,7638|7842|8012|8883
572610469,송이로,104,0.464,7,171.0,24.4286,13284.0,6163.776,27742.7343,1776,3737|3978|4497|4517|4563|5042|5521
572655540,공원로,107,0.019,1,8.0,8.0,15181.0,288.439,27735.5004,1777,1764
571542430,,107,0.055,1,8.0,8.0,5245.0,288.475,27732.0392,1778,1137
572753527,서하남로,107,0.645,4,154.0,38.5,8622.0,5561.19,27691.9149,1779,6387|6414|6637|6827
477341031,남양시장로,103,0.108,1,6.0,6.0,2006.5,216.702,27687.7925,1780,10179
571551148,정자일로,107,0.047,1,8.0,8.0,6150.5,289.0735,27674.6225,1781,673
572672325,둔촌대로,107,0.029,1,8.0,8.0,9969.0,289.101,27671.9901,1782,2549
478354395,서해로,103,0.092,1,69.0,69.0,27113.0,2494.396,27662.0072,1783,9730
571347729,노작로4길,107,0.065,1,8.0,8.0,4456.0,289.64,27620.4944,1784,7996
571554962,,107,0.05,1,8.0,8.0,5793.5,289.675,27617.1572,1785,667
572757059,미사강변대로,107,0.196,2,138.0,69.0,25509.5,4999.862,27600.7618,1786,6017|6514
571342168,효행로,107,0.045,1,8.0,8.0,6447.0,290.115,27575.2719,1787,10486
572610790,희망로,107,0.261,2,77.0,38.5,10725.5,2799.3555,27506.3314,1788,2866|3410
477350528,,107,0.203,1,8.0,8.0,1436.5,291.6095,27433.9485,1789,8393
572778976,하남대로,103,0.022,1,8.0,8.0,13264.0,291.808,27415.2868,1790,6012
478240450,마당바위로,106,0.642,1,69.0,69.0,3923.0,2518.566,27396.5423,1791,8869
572552638,,107,0.045,1,8.0,8.0,6492.0,292.14,27384.1309,1792,1544
572540615,분당로,107,0.029,1,8.0,8.0,10075.0,292.175,27380.8505,1793,625
571346855,삼성1로4길,107,0.068,2,16.0,8.0,8598.5,584.698,27364.554,1794,8417|9068
571369850,동탄대로,107,0.085,2,14.0,7.0,6021.0,511.785,27355.2371,1795,9120|9668
571357144,10용사로,107,0.027,1,8.0,8.0,10832.0,292.464,27353.794,1796,9576
478341955,효행로,105,0.143,1,69.0,69.0,17645.0,2523.235,27345.8477,1797,8802
571555846,용인서울고속도로,108,0.022,1,8.0,8.0,13306.0,292.732,27328.7512,1798,10
572710160,대성로,107,0.389,1,69.0,69.0,6492.0,2525.388,27322.5342,1799,6207
571540604,판교로,107,0.155,5,86.0,17.2,20308.5,3147.8175,27320.5165,1800,154|610|712|1073|1198
477352168,남양로621번길,103,0.028,1,8.0,8.0,10464.0,292.992,27304.4998,1801,8543
571500417,정자일로198번길,107,0.085,2,16.0,8.0,6897.5,586.2875,27290.3652,1802,1274|1594
571345603,효행로,105,0.082,4,32.0,8.0,14307.5,1173.215,27275.4781,1803,8159|9226|9710|10385
571379053,동탄기흥로,106,0.022,1,8.0,8.0,13334.0,293.348,27271.3637,1804,8215
572500759,성남대로779번길,107,0.028,1,6.0,6.0,7858.0,220.024,27269.7524,1805,1067
571347446,동탄중앙로,107,0.089,3,15.0,5.0,6181.0,550.109,27267.3234,1806,8239|8278|8958
572647242,,107,0.045,1,6.0,6.0,4890.0,220.05,27266.5303,1807,2171
572782074,하남대로784번길,107,0.038,1,8.0,8.0,7733.5,293.873,27222.6438,1808,6461
571355082,10용사로,107,0.167,2,75.0,37.5,16500.5,2755.5835,27217.4659,1809,10161|10703
571541437,,107,0.031,1,8.0,8.0,9501.0,294.531,27161.8268,1810,298
477348274,남양로621번길,103,0.033,1,8.0,8.0,8935.0,294.855,27131.9801,1811,7252
572661492,둔촌대로,106,0.014,1,8.0,8.0,21071.5,295.001,27118.5521,1812,3067
571367450,동탄치동천로,107,0.02,1,8.0,8.0,14757.5,295.15,27104.8619,1813,10258
571500519,정자일로,107,0.062,2,16.0,8.0,9530.0,590.86,27079.1727,1814,402|514
476340658,송산포도로,106,2.35,1,69.0,69.0,1085.0,2549.75,27061.4766,1815,10152
571702282,오금로,104,0.036,2,16.0,8.0,16427.5,591.39,27054.9045,1816,4897|5241
571346974,10용사로,107,0.041,2,12.0,6.0,10829.0,443.989,27027.6966,1817,7332|8124
572666181,헌릉로,107,0.043,2,16.0,8.0,13777.0,592.411,27008.2763,1818,1738|1766
478351444,삼천병마로,103,0.129,4,86.0,21.5,24709.5,3187.5255,26980.1763,1819,7266|7983|8103|9679
572767880,,107,0.04,1,8.0,8.0,7416.0,296.64,26968.7163,1820,6018
572759348,하남대로,103,0.142,1,69.0,69.0,18038.5,2561.467,26937.6884,1821,6089
572645817,,107,0.039,1,8.0,8.0,7616.5,297.0435,26932.0823,1822,3440
572655274,여수울로29번길,107,0.044,1,8.0,8.0,6754.0,297.176,26920.0743,1823,3155
571669077,청계산로,107,0.021,1,8.0,8.0,14163.0,297.423,26897.7181,1824,2295
571355976,동탄지성로,107,0.411,5,160.0,32.0,14473.5,5948.6085,26897.0466,1825,7205|7856|8784|10005|10619
572782717,강동대로,104,0.055,1,69.0,69.0,46748.0,2571.14,26836.345,1826,5406
571343749,병점중앙로156번길,107,0.063,1,8.0,8.0,4745.5,298.9665,26758.8509,1827,7558
572649640,복정로96번길,107,0.051,1,8.0,8.0,5866.0,299.166,26741.0067,1828,1810
572654154,광명로,107,0.061,4,25.0,6.25,15326.5,934.9165,26740.356,1829,2626|3012|3180|3454
571657488,중대로8길,104,0.093,3,24.0,8.0,9662.0,898.566,26709.2234,1830,3652|4613|4643
572541625,판교로,107,0.03,2,14.0,7.0,17475.0,524.25,26704.8164,1831,797|1176
478353622,봉영로,107,0.034,1,8.0,8.0,8812.0,299.608,26701.5567,1832,10402
571548984,판교로,107,0.025,1,8.0,8.0,11986.0,299.65,26697.8141,1833,966
571348619,,107,0.053,1,8.0,8.0,5661.0,300.033,26663.7337,1834,10689
571343610,병점중앙로170번길,107,0.13,3,15.0,5.0,4331.5,563.095,26638.4891,1835,7709|10094|10704
572646290,마지로,106,0.239,3,85.0,28.3333,13384.5,3198.8955,26571.6714,1836,2545|2825|3019
571365902,동탄대로,107,0.209,5,162.0,32.4,29172.0,6096.948,26570.6711,1837,8258|8604|9156|9635|10559
571371049,,107,0.04,1,6.0,6.0,5651.0,226.04,26543.9745,1838,7935
572647166,성남대로1416번길,107,0.133,2,16.0,8.0,4532.5,602.8225,26541.8096,1839,1868|2137
477244728,매바위로,107,0.534,1,69.0,69.0,4871.5,2601.381,26524.373,1840,7693
571552822,,107,0.054,1,8.0,8.0,5586.0,301.644,26521.3298,1841,1374
571718729,한가람로,104,0.096,3,17.0,5.6667,6682.0,641.472,26501.5464,1842,3549|3939|5325
478250598,상신하길로356번길,107,0.135,2,16.0,8.0,4477.5,604.4625,26469.7975,1843,7400|9045
572766322,미사강변한강로136번길,107,0.08,2,16.0,8.0,7558.5,604.68,26460.2765,1844,7014|7080
572748244,감북로,107,0.259,1,69.0,69.0,10076.0,2609.684,26439.9828,1845,7115
572650452,둔촌대로,107,0.117,7,42.0,6.0,13586.5,1589.6205,26421.4006,1846,2762|3059|3071|3086|3109|3175|3217
571362182,동탄기흥로247번길,107,0.061,1,8.0,8.0,4964.5,302.8345,26417.0694,1847,8222
572647396,산성대로,107,0.044,1,8.0,8.0,6892.0,303.248,26381.0479,1848,2718
478241435,,107,0.035,1,8.0,8.0,8669.0,303.415,26366.5277,1849,9540
571700586,올림픽로35길,104,0.046,1,8.0,8.0,6606.0,303.876,26326.5279,1850,4028
571345672,병점2로,107,0.116,3,22.0,7.3333,7210.0,836.36,26304.4622,1851,7679|9773|10371
477142586,포승장안로,107,1.063,2,69.0,34.5,2474.0,2629.862,26237.1181,1852,7290|7805
571740888,잠실로,104,0.03,1,8.0,8.0,10174.0,305.22,26210.6022,1853,4919
571501272,구미로,107,0.032,1,8.0,8.0,9547.5,305.52,26184.8651,1854,660
571360904,동탄지성로,107,0.027,2,9.0,4.5,12733.5,343.8045,26177.6678,1855,9028|9944
572783074,서하남로,107,0.048,1,69.0,69.0,54928.0,2636.544,26170.6234,1856,6889
571457684,탄천상로,107,0.042,1,8.0,8.0,7283.5,305.907,26151.7389,1857,494
477350536,,107,0.098,1,8.0,8.0,3123.5,306.103,26134.9938,1858,8467
571359554,메타폴리스로,107,0.047,1,8.0,8.0,6516.0,306.252,26122.2784,1859,9669
572649739,,107,0.037,2,9.0,4.5,9313.5,344.5995,26117.2753,1860,3121|3127
572660452,위례순환로,104,0.049,2,16.0,8.0,12519.0,613.431,26082.8031,1861,5847|5891
571344664,병점1로,107,0.037,2,16.0,8.0,16588.0,613.756,26068.9916,1862,7140|7498
478255700,향남로,103,0.057,1,6.0,6.0,4038.0,230.166,26068.1421,1863,7782
572610258,새말로,104,0.373,3,78.0,26.0,8025.0,2993.325,26057.979,1864,3641|3785|5115
572643732,수정로,107,0.202,4,93.0,23.25,17686.0,3572.572,26031.6657,1865,1691|1802|1847|2420
571254875,동탄순환대로3길,107,0.065,1,6.0,6.0,3551.0,230.815,25994.8444,1866,8057
572769479,올림픽대로,108,0.065,2,16.0,8.0,9479.0,616.135,25968.3349,1867,6708|6743
572751758,마천로,104,0.033,1,8.0,8.0,9336.0,308.088,25966.6069,1868,4035
478240814,평2길,107,0.134,1,8.0,8.0,2300.0,308.2,25957.1707,1869,10615
572755170,,104,0.164,3,22.0,7.3333,5169.0,847.716,25952.0877,1870,3692|4090|4507
572647403,산성대로,107,0.012,1,8.0,8.0,25698.0,308.376,25942.3561,1871,2771
478240550,시청로,106,0.06,1,8.0,8.0,5140.0,308.4,25940.3372,1872,8921
477350828,시청로160번길,107,0.072,1,8.0,8.0,4288.0,308.736,25912.1061,1873,9351
571350243,기산로,107,0.053,1,8.0,8.0,5826.0,308.778,25908.5816,1874,7807
571370122,효행로,106,0.02,1,8.0,8.0,15447.5,308.95,25894.1576,1875,8820
571382399,동탄대로19길,107,0.055,1,8.0,8.0,5633.5,309.8425,25819.5696,1876,7659
572647080,복정로118번길,107,0.046,1,8.0,8.0,6740.5,310.063,25801.2081,1877,2392
571347947,동탄하나1길,107,0.05,1,8.0,8.0,6202.5,310.125,25796.05,1878,8149
571254724,동탄대로,107,0.147,2,77.0,38.5,20331.5,2988.7305,25763.4471,1879,7946|9187
477246342,포승향남로,103,0.059,1,8.0,8.0,5267.0,310.753,25743.9188,1880,9377
478244026,행정중앙1로,107,0.061,1,8.0,8.0,5101.0,311.161,25710.1629,1881,8976
572766712,미사강변남로,107,0.234,4,93.0,23.25,15467.0,3619.278,25695.7327,1882,6202|6684|6866|6897
571350390,세남로,107,0.05,1,8.0,8.0,6237.5,311.875,25651.3026,1883,8995
477352200,시청로32번길,107,0.09,1,8.0,8.0,3468.0,312.12,25631.1675,1884,7699
477350830,남양성지로,107,0.035,1,8.0,8.0,8946.5,313.1275,25548.6982,1885,8687
572610011,마천로,104,0.229,6,46.0,7.6667,7863.0,1800.627,25546.6568,1886,4149|4291|4453|4967|5330|5949
571681888,중대로,104,0.041,3,24.0,8.0,22951.0,940.991,25505.0261,1887,3690|4541|5834
571382308,동탄순환대로27길,107,0.043,1,6.0,6.0,5471.0,235.253,25504.4569,1888,9887
571772171,올림픽로,104,0.066,1,8.0,8.0,4756.0,313.896,25486.1483,1889,5602
571739054,,104,0.038,1,8.0,8.0,8261.0,313.918,25484.3622,1890,5827
572648009,사기막골로,107,0.036,1,8.0,8.0,8728.0,314.208,25460.8412,1891,2971
571363312,,107,0.051,1,8.0,8.0,6163.5,314.3385,25450.271,1892,10753
572654500,산성대로,107,0.024,2,9.0,4.5,14740.0,353.76,25440.9769,1893,3084|3212
572766710,미사강변남로,107,0.054,3,24.0,8.0,17492.5,944.595,25407.7144,1894,6380|6451|6949
571543972,대왕판교로,105,0.035,1,8.0,8.0,9005.0,315.175,25382.7239,1895,915
