v_link_id,FRIN_CG,outlier_flag
57125530001,79.25,False
57177277601,76.86,False
57137076702,60.7,False
57264954301,99.92,False
47825032202,64.87,False
57134693402,52.06,False
57136742401,31.17,False
47824369002,99.98,False
47634365001,88.22,False
47824329101,0.79,False
47734038501,88.18,False
57136736802,39.7,False
202400091901,42.4,False
47714709201,69.86,False
57155738401,26.31,False
47734120302,93.1,False
47735039401,43.51,False
57172883602,42.28,False
47715060901,99.34,False
57134971401,14.14,False
57264755502,65.2,False
47634554002,71.43,False
47825380001,86.47,False
57277626901,98.51,False
57255054001,5.62,False
57134473901,26.98,False
57266064801,99.89,False
47734039102,71.81,False
202400164301,100.0,False
57137121401,13.0,False
47735344402,33.89,False
57254068402,25.25,False
47834128302,46.71,False
57166477701,52.28,False
47825230602,80.14,False
57174263102,44.26,False
57137672301,46.79,False
57254541801,97.55,False
47724571001,99.96,False
47735658601,65.26,False
47835666701,80.3,False
57254061501,13.36,False
57278059701,100.0,False
47735133201,73.44,False
57166907701,13.32,False
47624197802,96.36,False
47824451202,50.23,False
57254225701,77.08,False
57172654602,19.05,False
47724595002,8.3,False
47825284802,99.47,False
57267241801,23.44,False
57265588202,8.28,False
57136080202,79.03,False
57154943001,48.58,False
47824859501,15.15,False
57125496902,77.78,False
57265139801,6.35,False
47835884401,98.32,False
57275039901,99.99,False
57135646002,58.17,False
47724271801,39.51,False
57266316101,58.3,False
47724109902,99.91,False
57165016901,67.65,False
57261045901,58.64,False
57266227101,5.22,False
57134567002,98.91,False
57167087601,95.24,False
57174388802,28.57,False
57136699802,39.78,False
57137113401,49.07,False
47824436602,95.05,False
57250098802,75.24,False
57137064701,88.34,False
47714746201,6.34,False
57265517001,93.31,False
57137537901,15.75,False
47835270202,44.17,False
57125475401,58.23,False
57137059202,4.86,False
47735180401,71.01,False
47735243402,14.96,False
57277191101,89.62,False
57138527701,77.47,False
57125462401,90.55,False
57134625802,50.74,False
57155724401,42.65,False
57137026801,83.02,False
57170329002,81.16,False
57265621401,73.61,False
57134788902,97.08,False
47835315602,67.5,False
47624299302,31.98,False
57154936002,87.81,False
47735287702,97.84,False
47715150401,99.5,False
57156096101,25.81,False
47824676401,6.78,False
57125336401,93.5,False
57134831501,74.58,False
57154887801,92.52,False
57177294801,70.47,False
57254892601,20.98,False
47734196002,43.21,False
57134486901,99.65,False
47744512101,21.85,False
57277916301,69.39,False
57138891602,1.35,False
57266852502,97.22,False
57155732001,10.52,False
57125531102,91.24,False
47814082501,55.32,False
57278298102,7.88,False
47825381102,2.52,False
57137160401,65.12,False
57274830102,27.27,False
47724363001,67.34,False
57137161102,77.4,False
57134479602,99.91,False
47734032101,79.71,False
57134788301,12.95,False
47634041902,8.63,False
57173999402,83.92,False
47724472801,14.01,False
57135588601,15.0,False
47624031101,97.1,False
57137651201,77.82,False
47814192401,35.45,False
47825378101,54.58,False
57137435802,96.32,False
57150180301,18.2,False
57276948502,15.01,False
47734240302,93.75,False
57125390001,72.99,False
57278249701,99.9,False
57254216702,22.5,False
47724087702,64.17,False
57155512201,98.54,False
57266064202,24.8,False
57125469802,93.02,False
57171962002,54.17,False
57274838402,79.22,False
47735058001,11.88,False
57138784302,7.44,False
47745722302,5.52,False
57150107902,10.75,False
57154578001,59.93,False
57266151801,32.42,False
57276677201,39.95,False
57154787701,88.07,False
47735227801,81.78,False
47634075302,99.24,False
57134783802,86.67,False
57136993802,90.61,False
57164747501,21.75,False
47814263602,3.11,False
47824252401,66.73,False
57276133701,44.46,False
57155660802,99.57,False
57154247501,78.93,False
57134564802,82.6,False
57264159802,91.61,False
57251006102,80.61,False
47824159901,74.51,False
47825324001,49.01,False
57275286901,78.43,False
57264876702,86.06,False
57137156902,61.81,False
57266251302,30.4,False
57276666601,90.68,False
57276387601,17.91,False
57177352201,8.09,False
57154346302,92.66,False
47834859001,10.7,False
57168214001,28.93,False
57154393302,76.59,False
47824208902,81.61,False
47715034401,73.96,False
57155148602,75.34,False
57138360601,86.25,False
57137798001,63.07,False
57154354602,65.18,False
47826046701,99.84,False
47724826601,69.12,False
57156627302,86.63,False
57134718902,56.88,False
47734249601,75.77,False
57266128401,95.72,False
57135755201,59.59,False
57155782102,82.95,False
57275043901,99.6,False
57154338101,12.89,False
47824737301,89.25,False
57134834002,95.2,False
57266026201,88.49,False
47835313202,0.52,False
47735654601,64.07,False
47734077602,41.75,False
57177262901,19.08,False
57264688501,75.19,False
57167903501,100.0,False
57164617901,57.07,False
47834180702,96.13,False
57264703801,85.56,False
47724827302,50.91,False
47824402601,52.23,False
57266104402,62.71,False
57154756601,48.88,False
57254545002,91.0,False
47835920902,91.23,False
202400065601,18.78,False
47824619201,99.45,False
202400069201,26.83,False
57155726801,53.62,False
47634658501,64.76,False
57266239401,95.19,False
47835861001,76.03,False
57276928502,86.15,False
47834432901,83.61,False
47834665002,28.01,False
57155462501,56.41,False
57125528702,75.53,False
57277476601,88.88,False
57154354501,57.36,False
57254045401,94.86,False
47834403802,64.94,False
57174385002,86.96,False
47824081501,90.97,False
47824128001,94.5,False
57267061602,12.83,False
47734827401,99.9,False
57134936402,93.95,False
47714621402,31.85,False
57265344801,77.06,False
57125538401,91.76,False
57264203401,31.02,False
47835973402,30.86,False
47714180901,99.8,False
47735728702,35.71,False
57137876401,78.11,False
57276673401,93.34,False
57261071801,87.34,False
47734755001,86.44,False
57134683302,91.24,False
47735172202,48.9,False
47824131601,68.61,False
57278203601,3.73,False
47735247101,0.82,False
57266335501,94.07,False
57137092402,79.07,False
57274180701,76.55,False
57277871301,93.14,False
57254166502,20.47,False
47624043201,79.56,False
57264617302,97.96,False
57155156801,92.28,False
57276552402,72.92,False
57136452001,82.85,False
57154841001,93.39,False
57255229402,97.08,False
57267061401,98.9,False
47734143802,46.68,False
57267300401,11.33,False
47745722502,83.68,False
57166585701,18.16,False
57155638401,99.53,False
57154032601,42.92,False
57155571601,11.63,False
57154053301,82.74,False
57137885902,80.82,False
47735184902,92.07,False
57134467601,91.79,False
57155553802,86.96,False
47814127501,79.57,False
57150104201,81.9,False
57134570301,97.51,False
57136741402,40.01,False
57254454602,99.51,False
57276599202,71.36,False
57136593002,89.54,False
57261029302,39.18,False
57134688802,90.16,False
47734100701,7.68,False
57254543602,96.2,False
47824320501,18.06,False
47824316901,97.0,False
57173422801,86.8,False
47835610801,94.73,False
47825236201,21.45,False
57135889801,54.11,False
57276765301,94.65,False
57136610801,50.46,False
57125495601,99.27,False
57134234901,45.59,False
47824288802,17.83,False
57164627802,4.21,False
57271029702,35.98,False
57254503001,62.21,False
57155878901,24.73,False
47624302401,57.51,False
47735083201,30.14,False
47824643201,1.34,False
57155682801,48.29,False
47735077602,29.7,False
57167731902,59.86,False
57276666201,95.68,False
57154763601,54.24,False
57137437602,98.09,False
47825169401,99.88,False
57254220502,67.85,False
47724440401,38.6,False
57134706602,72.12,False
57276781401,52.64,False
57277747701,81.39,False
57275227801,97.39,False
57274656602,87.99,False
57264809201,95.47,False
57264286601,41.72,False
57125465102,65.35,False
47714711802,6.78,False
57134777302,80.31,False
57267208001,99.96,False
57154194002,67.51,False
57254358901,72.41,False
57265062902,98.75,False
57264796402,79.33,False
57165159501,61.92,False
57155062802,81.65,False
57265562002,55.57,False
47836088201,92.11,False
57134362401,90.13,False
57154500902,89.66,False
57265201801,63.37,False
92136994801,85.05,False
57261146501,54.94,False
57134691802,95.47,False
57254271702,78.33,False
57276516002,42.19,False
47724223001,49.66,False
47824404002,86.96,False
57254287301,42.12,False
47834785401,99.91,False
57166467701,96.17,False
47724159801,21.37,False
57134712201,47.12,False
57250046402,95.51,False
57137995702,88.35,False
47825318001,99.85,False
57264728902,91.34,False
57175993801,94.74,False
47835385201,61.39,False
57264278301,90.47,False
57177289701,9.39,False
47724078002,99.99,False
57138705901,35.03,False
57265589802,90.9,False
57135409601,82.02,False
57125471602,75.78,False
57277625301,87.57,False
57137905002,42.87,False
47835665001,68.19,False
57160576801,21.15,False
57265216201,75.52,False
47834064401,74.28,False
57235015401,21.57,False
57266173401,67.24,False
57135064401,89.44,False
57136735202,69.64,False
57136595001,95.86,False
57154314702,65.62,False
57264463401,74.29,False
57137037602,73.66,False
57136659602,48.9,False
57166100202,19.2,False
57266258901,93.84,False
57266298701,98.5,False
57134794002,92.21,False
57277488101,98.57,False
57154247601,14.7,False
47835437101,73.93,False
57155832501,50.53,False
57254530902,95.96,False
47735172902,34.41,False
47834361302,84.92,False
47724669402,19.29,False
57124480002,3.69,False
47825058401,8.86,False
57156546601,8.15,False
57134765102,84.02,False
57134811401,82.6,False
57136134801,90.29,False
57154231001,54.32,False
57154107002,95.65,False
57277443201,37.66,False
47624183801,99.73,False
47834200101,92.98,False
47834105402,98.38,False
57266253402,97.15,False
57134723702,52.41,False
57274829501,22.61,False
47735196901,58.58,False
47825802201,12.18,False
57134465501,26.78,False
57270293402,89.96,False
57234622901,24.1,False
57135190001,84.51,False
57134970902,89.92,False
47724684602,84.08,False
57266085401,82.11,False
57135599002,85.03,False
57137065302,89.79,False
47825166001,50.28,False
57138028101,95.35,False
57254103402,99.15,False
57265509801,61.65,False
47825809401,70.69,False
47825810102,43.29,False
47714823901,39.06,False
57265120702,93.48,False
57130063202,2.12,False
57264956802,0.09,False
47735029401,66.75,False
47725123601,56.33,False
57260366001,0.74,False
47825557102,98.79,False
57274792302,87.96,False
47834965401,89.32,False
57264853902,93.11,False
57254021601,80.25,False
47824987801,47.96,False
57136650201,19.1,False
57266058401,89.79,False
57264964101,87.37,False
57137166901,59.42,False
57155569401,47.06,False
47634134802,77.89,False
57261085002,94.71,False
47835062001,97.46,False
57271032801,56.34,False
47834494602,10.31,False
57155084002,80.0,False
57264853201,61.48,False
57266231501,88.08,False
57166665402,83.56,False
47824255901,87.21,False
47825238401,10.64,False
57255476201,9.61,False
47820028701,96.56,False
57260302101,24.23,False
47824546401,94.1,False
47834251502,13.1,False
57154216601,1.07,False
47825571301,69.59,False
57154437502,61.97,False
57265061701,70.33,False
57155641801,88.69,False
47734412601,37.87,False
57264707801,86.39,False
57264332301,91.4,False
57264866701,74.62,False
57234132402,12.75,False
47724119902,71.49,False
57264711402,92.06,False
57134804401,89.95,False
47824450602,42.42,False
57166822801,38.11,False
57154894801,23.61,False
57155830402,57.28,False
47725124601,74.13,False
47836398901,50.29,False
47825836201,66.38,False
47714097501,99.97,False
57150327301,5.84,False
47834460802,72.04,False
47624182801,14.22,False
57160517401,25.89,False
57264703102,97.39,False
57277502701,69.96,False
57174217501,96.14,False
57154743201,84.03,False
47734910202,28.59,False
57250048501,95.18,False
47825284202,69.12,False
57135020702,49.94,False
57135089002,79.52,False
57154527702,50.75,False
57264793201,89.87,False
57277993401,83.93,False
57154207301,60.3,False
202400028501,14.12,False
57166443102,95.94,False
57266244902,66.42,False
57267323401,91.14,False
57275535302,82.73,False
47724822702,54.98,False
47714052501,74.67,False
57125434202,65.26,False
47734787402,94.41,False
57275982001,37.97,False
57150033602,85.86,False
47734292001,61.61,False
57171411701,55.21,False
57134360301,85.85,False
57134971902,61.75,False
202400024901,22.73,False
57172649801,19.22,False
57155551601,82.64,False
57278301401,100.0,False
57172376401,34.33,False
47846691802,22.07,False
57265290602,97.32,False
47814085301,77.0,False
57154938202,72.07,False
57266027201,96.11,False
47824509402,99.42,False
57265102002,83.95,False
57124642601,60.59,False
57125536702,74.19,False
57154190302,95.4,False
57277513802,56.76,False
47824376602,95.83,False
57125529702,60.35,False
57166372501,88.78,False
57250054701,92.43,False
57125533302,88.07,False
57155182201,94.26,False
57134966602,84.43,False
47824860101,1.17,False
57134797201,96.25,False
57155594802,95.19,False
202400064601,24.09,False
57137947301,92.89,False
47824902602,61.21,False
47824324202,90.45,False
57155292001,98.03,False
57125468301,70.52,False
47825889101,99.98,False
57264382302,90.96,False
47814941801,88.39,False
57155822802,66.59,False
57276791802,74.05,False
47834280501,16.73,False
47835473901,7.26,False
57274264802,5.13,False
57134357302,13.31,False
57165459602,92.26,False
47724208801,68.81,False
57136469201,80.4,False
57125137001,76.13,False
47724714001,4.68,False
47834169201,14.43,False
57150049601,45.83,False
47834174802,98.09,False
202400169701,100.0,False
57254028201,59.89,False
47835823101,94.21,False
57177289501,73.68,False
57276830401,77.82,False
47835283401,88.36,False
47735053401,70.62,False
57277682701,96.98,False
57264321402,93.61,False
57134807701,94.74,False
57278311801,9.93,False
57166356402,83.62,False
47724360401,4.04,False
57276807901,99.96,False
57171451901,53.39,False
57261062001,53.12,False
57155780001,72.73,False
57254516602,87.26,False
57155072202,48.13,False
57136089002,83.47,False
47825358701,94.9,False
57137648502,13.2,False
57275578202,74.02,False
57135017701,56.97,False
47825577202,31.96,False
57135105101,22.49,False
47834380402,33.44,False
57166777402,98.46,False
57154101101,20.84,False
57137751402,82.42,False
47735203501,27.31,False
47634593001,13.26,False
57276738102,21.25,False
57254137902,3.01,False
47834753801,94.79,False
57134802302,84.69,False
57274267801,54.81,False
57135508401,16.45,False
47724055501,76.94,False
57136735002,68.32,False
57137656802,96.05,False
57276719102,90.26,False
47634165001,99.81,False
47835267602,63.06,False
57134424701,99.58,False
202300034702,49.22,False
47824981201,40.2,False
57150036802,86.3,False
47825027801,99.73,False
57264714602,75.34,False
57278191501,48.42,False
57267028901,89.54,False
57260198901,37.59,False
57155835302,89.83,False
57254711502,92.82,False
47825421001,98.96,False
57265924402,95.33,False
57278319401,77.26,False
57278003901,60.71,False
47825098802,99.79,False
57125480001,26.18,False
57137711501,87.02,False
57267180501,9.69,False
57155460201,99.23,False
47724300002,14.67,False
57136777802,60.04,False
57154210702,90.63,False
57266219601,45.05,False
47634116301,25.74,False
47724287002,10.84,False
47735525201,33.57,False
57264973901,96.28,False
57264695501,80.23,False
47825641101,99.71,False
57266876201,8.24,False
57251014302,88.55,False
57251014501,91.07,False
57254461901,93.93,False
47734868401,99.81,False
57155643602,94.81,False
57275220201,96.27,False
47714203901,20.07,False
47715057001,82.83,False
57167993601,37.93,False
57266273902,93.31,False
47714639802,92.68,False
57235634602,15.4,False
57275577702,97.67,False
57135046001,81.55,False
57125466401,84.95,False
57278254101,99.99,False
47714021102,11.05,False
57136030201,35.61,False
57264605601,63.46,False
57155475601,21.78,False
57175727001,78.11,False
57166303801,44.42,False
57135919001,98.47,False
47834839401,61.67,False
202300246202,16.08,False
47735774802,70.76,False
57134765802,86.06,False
57171899501,97.44,False
47834246401,50.46,False
47724861502,11.57,False
57138023402,61.6,False
57177272302,78.04,False
57264757201,98.55,False
57150058002,60.25,False
57177347601,39.92,False
57235014701,4.8,False
47825019402,44.49,False
57136874401,97.04,False
57261061302,97.02,False
47834689402,48.48,False
47846683402,12.28,False
57255302001,0.75,False
57278072301,2.04,False
57254243102,79.28,False
57160652801,36.38,False
57254125902,9.91,False
57276724501,73.89,False
57154283201,80.21,False
47814132402,65.79,False
57155291601,38.61,False
57137182001,61.81,False
57136314401,84.77,False
57166396302,54.82,False
202300244902,63.64,False
57135936802,96.53,False
57276404601,55.25,False
47821013001,56.9,False
57278031102,82.06,False
47746198401,89.37,False
57136518801,45.77,False
57154528102,78.2,False
57137673002,33.24,False
57250054301,72.77,False
57155551802,95.22,False
47724110601,5.47,False
57125475002,7.71,False
57155510401,96.51,False
57135020501,82.29,False
57136873002,96.58,False
57135444602,93.18,False
47735191202,84.21,False
57266879302,67.45,False
57135899201,39.08,False
47814258402,65.33,False
57277532001,16.26,False
57134930601,60.71,False
47824323802,34.47,False
57137025001,0.34,False
47836375101,98.17,False
57264641502,64.16,False
47815097901,36.53,False
57266029002,60.05,False
57137961501,21.14,False
57166395601,76.01,False
57124642201,44.58,False
57371125501,88.81,False
47734903402,93.63,False
57138757601,4.42,False
57137162201,61.02,False
47824133502,54.47,False
47724043202,86.55,False
47834413701,54.02,False
47734121302,70.33,False
57155783301,41.11,False
57154925801,70.62,False
47815032201,99.96,False
47814749202,77.03,False
57125406801,81.61,False
57134851602,69.49,False
57150026802,90.21,False
47724034001,45.57,False
57250080601,28.96,False
57134829802,99.12,False
57136590202,72.57,False
57170146101,22.94,False
57155820502,16.2,False
57155566801,97.84,False
57166524401,19.92,False
57154848002,37.06,False
47735489901,77.69,False
47835762201,95.71,False
57134111301,99.89,False
57134642601,51.74,False
57266109402,85.9,False
47835061401,82.49,False
57277618601,99.8,False
47735216501,99.93,False
57154230602,70.79,False
57136597802,21.17,False
47724800201,99.33,False
47834041001,1.42,False
57134856301,22.3,False
57134676001,87.26,False
57137479102,94.17,False
57166933402,68.09,False
57134812001,49.4,False
57134374701,92.89,False
57136826802,25.91,False
57265195601,15.97,False
47834966001,85.7,False
57154378402,98.27,False
47835374401,76.88,False
47824549401,99.78,False
57264561901,57.45,False
57134949201,89.43,False
57174314501,48.75,False
47825165602,15.83,False
57254379501,95.76,False
57137978701,45.58,False
57266217402,68.45,False
47824502201,77.03,False
57265957802,93.2,False
57134678802,95.1,False
47834178402,71.24,False
57138526701,31.14,False
57151003401,16.86,False
57267225601,99.95,False
57137136102,95.84,False
47825320802,80.75,False
57167287001,49.45,False
47824109302,84.4,False
57125426101,68.3,False
57138758801,74.18,False
57264827001,41.81,False
57276822701,7.37,False
57166807701,39.3,False
47825320601,81.04,False
47825233401,1.03,False
47734069002,7.88,False
57150129301,15.18,False
57261134402,6.27,False
57266217701,93.49,False
57254299302,98.64,False
57155783402,14.3,False
92277289302,55.26,False
47634570202,18.74,False
57134811802,90.35,False
57276676201,82.04,False
57154827601,82.68,False
57135189401,91.42,False
47735205401,47.12,False
47724803801,47.15,False
57274676401,50.98,False
57275225201,91.24,False
47834369602,60.89,False
57172632402,89.03,False
57264686002,78.82,False
57275316001,86.97,False
57266160401,57.07,False
47734179501,95.02,False
57155851102,70.75,False
47735029002,84.36,False
57254856001,82.81,False
57260208501,46.97,False
47724166001,99.76,False
57134973702,83.43,False
57174067601,93.46,False
57266354401,41.63,False
57134477201,99.82,False
47531164502,25.38,False
57276029001,69.73,False
57147013602,83.49,False
57134233601,68.88,False
57150105501,10.91,False
57154449202,97.87,False
57267207101,96.96,False
47814571801,99.96,False
57154059502,71.99,False
57136825602,96.54,False
57155816402,72.82,False
57137043601,7.53,False
47835428901,20.27,False
57254462801,21.2,False
57155787502,94.55,False
57171766702,97.66,False
57137683201,76.83,False
47835477302,86.94,False
47835179802,99.4,False
57276400402,99.29,False
57275182302,97.12,False
57266185602,88.89,False
57255174802,96.79,False
47824123402,48.57,False
57254210801,91.85,False
57155645201,38.38,False
47836397202,12.26,False
57254540501,97.8,False
57134918802,23.92,False
57138762901,70.37,False
57125341201,58.78,False
57267122401,73.33,False
57254120702,100.0,False
57137211602,75.84,False
57250084701,39.48,False
57155496801,90.05,False
47724177801,99.05,False
57135454801,27.71,False
57277447602,75.64,False
57168221601,99.99,False
47624243802,85.73,False
57134690102,95.97,False
57265532601,37.82,False
57134707901,15.11,False
57137861002,41.99,False
57137084201,10.45,False
57276636001,2.12,False
47724181401,99.94,False
57250125302,45.05,False
57136668001,92.43,False
57161126401,67.32,False
47634137201,99.35,False
57154030201,71.54,False
57254204302,94.67,False
47735166302,19.23,False
57276810301,79.04,False
47725494102,88.89,False
47735284801,3.74,False
57154204302,24.85,False
47634135701,93.0,False
57171172602,89.7,False
57266070002,35.2,False
57134953301,98.57,False
57266238501,91.82,False
57134862802,94.3,False
57267201801,99.99,False
57137129102,53.3,False
57265525602,79.73,False
57135075701,87.38,False
47624179402,52.81,False
57265525401,61.18,False
47834418501,85.65,False
57254102601,28.27,False
57254107901,7.43,False
57254698201,72.99,False
57135639802,27.34,False
57150057102,73.21,False
57138068602,94.56,False
57156262202,67.05,False
47724034501,80.55,False
57125537102,85.2,False
57125336601,88.9,False
47835892701,82.16,False
47714681002,23.09,False
57261131901,24.51,False
57136700201,70.31,False
47745800901,79.84,False
57266366801,45.22,False
47825175001,34.11,False
57265611801,7.26,False
57267210301,13.08,False
47824331601,0.3,False
47834057501,44.64,False
57154446601,51.68,False
202400063501,77.14,False
47824272101,99.87,False
57278251501,10.32,False
57137797102,53.66,False
57171962401,44.42,False
57150055402,35.02,False
57136089802,91.73,False
57138527901,87.18,False
47724837502,80.13,False
47824315502,15.39,False
57260340202,52.67,False
57155821702,56.79,False
57154222901,56.23,False
57165473401,17.37,False
47834065801,27.05,False
47735180701,85.01,False
47714495601,74.3,False
47825578701,94.96,False
57125333001,77.74,False
57135302002,75.35,False
57167991901,10.37,False
57275046702,58.89,False
47824548201,99.93,False
57136531802,12.12,False
47734329002,57.63,False
57177275901,77.35,False
57267286301,10.66,False
57276591601,37.29,False
57254087501,83.05,False
57278129101,46.59,False
57276705502,73.7,False
57134964801,97.86,False
57275203101,96.16,False
57134831201,85.63,False
57275421902,99.75,False
47634571402,9.04,False
57154172102,66.48,False
47824320801,95.64,False
57261140201,87.26,False
57276807101,37.21,False
57264573301,59.77,False
57137070701,60.52,False
57154873002,81.83,False
57154718701,97.48,False
57135971601,77.98,False
47814085701,81.46,False
57275445201,27.36,False
57264640101,8.06,False
57154525602,52.96,False
57125489802,65.84,False
47734804001,16.71,False
57173999001,47.41,False
47825887302,98.22,False
57276392202,75.97,False
57264236401,78.64,False
47815266402,29.44,False
47847658702,53.9,False
47824277702,89.15,False
47814949202,10.62,False
57266736002,81.72,False
57174444602,57.62,False
57136692601,18.05,False
57150024902,88.06,False
47734156901,73.9,False
47825023001,12.3,False
47847640901,99.89,False
47834430302,41.72,False
57254273201,72.49,False
47834814002,32.19,False
47734117302,94.75,False
47734243302,68.64,False
47825890201,99.92,False
47724698001,1.04,False
57278004902,89.96,False
47834536002,87.07,False
47724799801,39.02,False
57264703502,85.23,False
57276808601,99.89,False
47634658802,17.28,False
57275293701,91.7,False
57135895201,23.57,False
57265874802,26.39,False
47834087701,85.11,False
57265063701,98.95,False
202300033902,48.59,False
57134793201,74.36,False
57254280702,72.98,False
57125533702,81.65,False
57276749001,57.44,False
57137029401,94.95,False
57154219102,17.95,False
57155779002,68.46,False
57166867601,42.5,False
57134643801,89.07,False
57266903102,83.08,False
57134690002,70.35,False
57254513802,86.72,False
47734497202,6.7,False
57265346001,93.33,False
57154195802,85.56,False
57139009401,13.49,False
57137090002,97.43,False
57155062001,84.44,False
57264261101,99.93,False
57125464301,90.21,False
57156481902,38.9,False
57277488902,94.89,False
47834732201,92.05,False
47825797902,89.68,False
57254501001,90.96,False
57265322601,66.03,False
57275244901,33.89,False
57150023101,91.33,False
47520008001,77.51,False
47834850501,66.24,False
57135083502,90.53,False
57254881201,62.17,False
47834103402,51.75,False
57264848902,91.65,False
57155462902,69.71,False
47821010902,57.37,False
57260259502,59.07,False
202300241702,55.03,False
47734280801,11.4,False
47724863001,12.22,False
57276245201,82.84,False
47825595301,94.87,False
47824328202,26.13,False
57136843601,61.75,False
57265072001,2.01,False
57254044201,76.01,False
47734293602,95.39,False
57278256601,0.22,False
57277551101,86.3,False
57255518601,64.56,False
57125208401,41.55,False
57155834301,96.09,False
57171995602,35.85,False
57265153802,87.93,False
57276184001,48.72,False
57261081401,22.24,False
57170443101,85.72,False
57264793601,92.76,False
57275486202,82.39,False
57137771401,86.33,False
57134862301,90.66,False
57136645201,7.22,False
57134746301,42.83,False
57155296001,95.07,False
57154226702,25.34,False
57137120602,11.6,False
57277469002,74.74,False
47834688002,97.13,False
57126007602,83.62,False
47634273202,99.97,False
57151009901,96.49,False
57151038801,14.85,False
57177345401,99.86,False
57235523201,11.67,False
57276030401,69.97,False
57136651401,0.9,False
57250082401,32.14,False
57266721901,97.67,False
47735041602,83.52,False
47825200201,40.15,False
47835437401,91.59,False
47825631402,99.72,False
57276665201,98.73,False
57155205602,87.51,False
57154984401,74.76,False
57167087701,86.28,False
57174375302,70.12,False
57136521401,30.4,False
57265590801,19.27,False
47834398401,56.25,False
57264421502,93.24,False
57154031601,43.57,False
57134765402,14.63,False
47825566801,24.43,False
47734340802,63.21,False
57254120402,49.47,False
57264044902,77.79,False
57155754201,6.31,False
47724149602,83.72,False
57254187202,26.78,False
57255479901,94.34,False
57134832502,80.4,False
47824751002,98.62,False
202300261702,51.56,False
57136639402,52.34,False
57255217602,98.55,False
57155789501,57.88,False
57276793902,72.29,False
202300211001,21.82,False
57134773301,94.78,False
57155852601,80.8,False
57265790202,98.65,False
47834992801,97.55,False
57235537001,25.04,False
57135375202,66.21,False
57155852902,26.72,False
202300246101,25.0,False
57164197301,86.87,False
47825567502,50.84,False
57254700401,40.06,False
47825524601,48.89,False
47734130301,4.16,False
57266053601,80.28,False
57134717001,57.51,False
57155803901,56.12,False
57267059602,95.12,False
57276881402,83.45,False
57265224402,79.01,False
47714189101,12.62,False
57134475801,81.41,False
57278330501,61.74,False
47820026601,64.05,False
57276638002,92.99,False
47735144302,28.49,False
57275597002,98.46,False
57174219002,96.16,False
57254245402,34.56,False
47825161201,28.51,False
47714602601,4.31,False
57135610602,13.41,False
57154221602,79.85,False
57278055402,96.88,False
47815022001,42.43,False
47724443101,14.61,False
57274656801,57.88,False
57137068002,87.95,False
57137016602,99.9,False
57125207802,9.57,False
57137104902,97.5,False
57125462901,73.99,False
57156520602,42.44,False
57266604401,87.59,False
57137239202,82.91,False
47824331501,4.7,False
57260379901,48.41,False
57270376601,55.18,False
57154183001,79.82,False
47834205602,96.43,False
57261111401,95.72,False
47834001701,99.75,False
57125228201,48.08,False
57276774701,72.44,False
47835271802,99.73,False
57264918901,91.49,False
47634542602,22.22,False
57171447701,39.2,False
47634394001,61.27,False
47836398201,11.99,False
57135181402,97.2,False
57276762602,69.85,False
47634406802,94.83,False
57137213001,94.61,False
57134792501,84.28,False
57166556701,57.43,False
57135024501,21.68,False
57254101901,95.32,False
57276523601,45.72,False
47734868201,99.54,False
57156489502,38.27,False
57136447401,35.94,False
202400066902,11.0,False
57138352201,25.04,False
57134717601,76.71,False
57275220401,51.35,False
47845846301,0.89,False
57125707801,51.22,False
47724862402,10.38,False
57134488002,92.24,False
57250095201,70.5,False
47715057301,65.68,False
57136804401,3.64,False
57164847102,22.74,False
57135409401,75.81,False
57150131902,36.33,False
57251011101,88.45,False
57276588202,77.14,False
202400216801,86.89,False
57155592601,0.77,False
57275441802,99.01,False
47634560602,99.86,False
57254195902,94.76,False
57154688302,97.45,False
57267207801,58.94,False
47835602702,91.51,False
57254205002,80.35,False
47724864701,40.87,False
57154246701,8.9,False
57125405002,4.29,False
47836150101,92.86,False
47835096801,95.91,False
57276692002,71.04,False
47824415001,42.71,False
57138334702,84.58,False
57275300202,51.76,False
57264922002,99.74,False
57265541001,93.63,False
47735083002,32.65,False
47735173802,42.02,False
57264320501,57.58,False
47714628801,82.13,False
47734289802,63.22,False
57266134601,87.66,False
57261028802,89.91,False
57275672502,44.72,False
57155780801,99.44,False
57276386401,55.57,False
47824559001,97.9,False
57125504102,63.84,False
47634046601,98.24,False
57278276501,17.55,False
47734643901,30.78,False
47824633001,99.73,False
57254855201,88.5,False
57154129102,85.73,False
47835144201,99.96,False
57270347401,97.83,False
57154339601,49.21,False
47844547301,19.09,False
47824608002,34.49,False
47735123602,97.07,False
57278250701,99.99,False
47734519801,4.63,False
57134410801,57.56,False
57155309201,87.54,False
57254163702,95.6,False
57168207201,47.15,False
202400025201,100.0,False
202400092001,47.25,False
57136775601,83.96,False
57276663202,95.21,False
57160608501,34.48,False
57134693501,65.3,False
47834241602,61.79,False
47814942201,83.9,False
57254297001,0.44,False
47846691402,2.41,False
47714716601,29.16,False
57266975102,59.07,False
57266332701,99.92,False
57156544101,60.22,False
57138756801,18.68,False
57134796801,95.87,False
57125530102,87.27,False
57155682002,28.17,False
47835435402,31.83,False
57267297701,15.58,False
47735226801,1.8,False
47520001802,74.95,False
57125554101,56.67,False
57274633202,96.47,False
202300244102,57.14,False
57276642801,43.62,False
47835698402,90.34,False
