v_link_id,TI_CG,outlier_flag
57277617301,100.0,False
57136794201,95.11,False
57170460501,85.39,False
57264294902,91.49,False
57264849301,98.5,False
47835480201,55.94,False
47825323601,70.59,False
57266619101,93.24,False
57165236401,99.55,False
57125332601,97.4,False
57136724602,96.0,False
57137074701,72.15,False
57139008301,61.87,False
47824488802,93.81,False
47735054002,92.38,False
47735135801,82.44,False
57125538202,93.3,False
57254275002,67.54,False
57264704602,79.49,False
57167908701,65.58,False
57254073902,51.42,False
57276680402,59.49,False
57166355801,50.35,False
47714204302,59.08,False
47624082201,79.74,False
57155676201,55.19,False
57278154501,66.45,False
47814127401,88.47,False
57177217802,96.67,False
47835360801,80.67,False
47824319502,69.64,False
47714344201,99.01,False
47835430602,56.3,False
57250045102,91.97,False
57154354202,5.36,False
47835467101,67.21,False
57150059402,83.53,False
92136704202,95.09,False
202300035701,91.27,False
57234948001,99.09,False
57136347801,53.11,False
47734145402,85.26,False
47735683901,99.95,False
57154205502,98.93,False
57168198902,63.84,False
57134860502,95.08,False
57134186101,99.97,False
47814900802,68.42,False
47834537801,72.08,False
47714957202,96.06,False
47825589201,100.0,False
47825235202,75.44,False
57134746701,64.74,False
57137555601,37.72,False
47835304801,42.76,False
47734059202,43.54,False
57270343801,39.64,False
57277871201,99.99,False
47724505002,2.4,False
57278262701,98.96,False
57150065201,79.55,False
57278070102,82.72,False
57250087902,82.46,False
47834739602,2.86,False
57125535501,96.29,False
57125538501,96.17,False
57136745001,75.87,False
57150058302,48.55,False
57278208101,98.97,False
57254123002,89.63,False
57254220402,87.08,False
57165239301,61.11,False
57254166201,68.16,False
57267028302,94.04,False
47834131202,99.34,False
57266729102,94.71,False
57137229801,79.26,False
57125467202,94.12,False
47724187001,21.43,False
47815100101,73.14,False
57134905802,1.76,False
57135596002,99.59,False
57154247702,60.18,False
57278210901,97.71,False
47634573802,99.99,False
57276725301,14.33,False
57173799401,17.47,False
57250096901,58.31,False
47731014002,99.97,False
47745798401,99.14,False
57234941601,26.09,False
57137230502,83.3,False
57276865202,83.46,False
57136690201,86.81,False
202400069501,40.02,False
47634250001,95.11,False
57254728202,99.93,False
57136875202,99.5,False
57266227201,26.5,False
47825455802,89.43,False
57266432601,92.77,False
57254357202,99.39,False
57265607001,43.64,False
57155962601,87.4,False
57134273501,32.84,False
57264794302,61.29,False
47735162901,35.4,False
57125529101,98.51,False
57167979901,60.24,False
57164940802,85.08,False
202400065901,75.25,False
57125085002,81.52,False
57276522602,86.94,False
47825155601,63.64,False
57165146502,72.75,False
57136244202,91.68,False
57278197001,98.98,False
57275301201,91.18,False
57165480401,96.13,False
47724275802,99.43,False
57264668501,97.72,False
57135045302,99.5,False
47834391901,81.12,False
57261019501,92.33,False
47821002402,99.99,False
57250047902,97.57,False
57278306301,99.99,False
47825781802,97.55,False
47745775901,92.56,False
57134943701,97.38,False
47834500801,99.85,False
47724214602,99.45,False
47834419701,98.28,False
47634577402,91.14,False
57136482002,94.7,False
57266625501,30.99,False
57138031801,62.53,False
57137061802,95.74,False
57134967002,95.99,False
57171846902,89.27,False
57166966802,47.71,False
57267181102,12.19,False
47735774001,68.44,False
57150067402,83.27,False
57266046201,33.63,False
57266638302,82.74,False
57261052901,25.53,False
47814187801,1.46,False
47734249901,95.9,False
47735768702,89.48,False
92166356802,81.48,False
57276703002,97.23,False
57154449702,97.54,False
57155827702,97.56,False
57134833402,95.9,False
47735201801,0.23,False
47845462802,5.44,False
57154323101,19.59,False
47835384201,79.35,False
57254144501,99.49,False
57138983702,96.51,False
57265985001,52.23,False
57154219802,93.82,False
47836374301,86.93,False
47714764201,64.85,False
47724029601,47.89,False
57136281602,95.6,False
57137816801,95.93,False
57264038001,91.7,False
47724569802,58.29,False
57154166201,94.65,False
47836231301,37.99,False
57134681202,98.08,False
47834062402,83.21,False
47724112902,66.24,False
57154075301,98.47,False
57134952302,93.09,False
47835046602,82.09,False
47834045401,99.78,False
47634551002,32.4,False
47734349002,92.81,False
47724157802,82.57,False
57155637002,92.62,False
47634501201,81.01,False
47824426002,59.45,False
57136551602,30.76,False
47825444502,7.79,False
47724863501,43.46,False
47835692902,86.18,False
57175658401,99.51,False
57275671302,99.93,False
57138889201,44.27,False
57170933701,92.3,False
57177248701,82.54,False
57254303702,98.65,False
47734809601,81.49,False
57265606201,82.51,False
47835666401,71.21,False
57274863001,39.35,False
47825087601,98.1,False
57278133302,87.21,False
57270446101,79.21,False
47734533002,10.65,False
57274863302,56.05,False
57134777601,95.66,False
47824862501,91.73,False
57125442402,35.23,False
57150110301,24.26,False
57254255002,97.91,False
57154144201,88.27,False
47824194501,98.18,False
47724206602,99.93,False
57174480201,77.67,False
47835692701,93.63,False
57135671202,97.53,False
47745428101,7.12,False
57154441001,90.98,False
57134681901,90.7,False
47734792602,99.33,False
57264674301,95.14,False
57134834602,96.83,False
57146838002,61.37,False
57277549602,99.94,False
47624028801,98.62,False
57276772202,77.21,False
57168236402,68.84,False
57267244801,99.97,False
47714686801,29.31,False
47824215101,99.41,False
57154997402,94.93,False
47734642701,53.14,False
57265218401,85.92,False
57154053002,85.53,False
57154793501,61.38,False
47624006502,14.99,False
47830045602,99.55,False
57266040401,97.11,False
57134862502,93.7,False
47714683201,76.51,False
57265218202,97.7,False
57264104602,66.58,False
57134571001,95.39,False
57125406202,86.76,False
57250039501,97.16,False
57254996001,57.65,False
57234798002,17.87,False
57137204001,99.94,False
92166356001,69.77,False
57135902201,39.81,False
57266408501,81.38,False
57177234201,95.48,False
57124878602,93.9,False
47835609401,65.28,False
47825589501,100.0,False
57137037102,90.85,False
57264833601,57.62,False
57166339402,94.23,False
47735253002,99.99,False
47634011901,99.99,False
57274680102,98.31,False
57278202201,73.25,False
47824305301,98.15,False
47825169802,96.81,False
57154374302,99.27,False
57250057601,80.16,False
47824642802,50.6,False
57275439602,82.14,False
57266691502,95.81,False
47835556801,41.05,False
47724026002,100.0,False
57155638002,95.59,False
57221647102,98.49,False
57136282602,56.76,False
47734450801,100.0,False
57154464401,49.33,False
47734844001,98.45,False
57168227101,98.34,False
57135895001,91.14,False
47824225701,89.6,False
57255502901,24.48,False
47735119402,98.15,False
47724584802,46.08,False
47724753201,17.24,False
57136726002,90.45,False
47834363302,93.45,False
47835615301,86.18,False
47734095501,92.09,False
57137712202,95.73,False
47825782601,58.0,False
47724584601,23.31,False
57275174701,96.16,False
57154188402,68.25,False
57125479302,85.44,False
47734098401,91.34,False
57134217102,99.96,False
202400243201,59.25,False
57250088201,87.74,False
47824079002,76.5,False
47735237702,63.78,False
57136295401,91.44,False
57134378202,86.97,False
57278256801,21.96,False
57125323201,81.04,False
47724209602,27.9,False
47735220701,69.65,False
57171639001,71.21,False
57135667601,69.49,False
57134644101,96.77,False
57138582101,90.73,False
47724120801,99.69,False
57254062402,59.23,False
57134705301,52.54,False
47714176101,97.61,False
47735441802,99.82,False
57137067902,63.4,False
57264657701,2.49,False
47835346802,92.63,False
47835437002,83.85,False
47734826201,74.96,False
47634097901,72.86,False
47714424202,49.61,False
57137087602,60.62,False
57136298202,86.67,False
57165074002,9.47,False
47735668101,28.24,False
47734440802,30.07,False
57265566401,99.12,False
57164992201,51.15,False
57277916901,94.07,False
47824449002,90.02,False
57276785601,22.45,False
47836067901,37.9,False
47734296002,51.14,False
57155784001,51.53,False
57154827002,98.74,False
57266859301,98.98,False
57134565501,93.35,False
47834205502,99.98,False
57134859901,96.4,False
47714953001,57.0,False
47824295302,87.5,False
57151012301,96.6,False
57254038301,81.33,False
47724051602,12.04,False
57265447601,98.36,False
57137086102,99.98,False
202300245702,51.77,False
57276392401,90.45,False
57264745801,97.21,False
202300245401,95.19,False
57265622001,42.71,False
57277398302,87.99,False
47824300802,69.87,False
47835367201,80.31,False
57264733002,99.25,False
47825172802,67.17,False
47834588202,85.31,False
57154772002,98.39,False
92274355402,68.22,False
57138182102,91.24,False
57221704702,97.97,False
47724116701,99.64,False
57250049402,89.51,False
57125702902,73.19,False
202400063702,53.96,False
57276591402,69.09,False
57136484201,94.79,False
57134237701,99.96,False
47824441802,89.18,False
57275205501,90.85,False
57154160701,66.78,False
57155176002,83.7,False
47825622701,21.54,False
47814479402,91.52,False
57276777301,16.93,False
57167956801,53.46,False
57260316001,40.69,False
57154446802,83.49,False
47824200602,29.63,False
202400063401,96.83,False
57276930401,82.12,False
57264746502,97.94,False
47824962801,0.54,False
57265067002,44.13,False
57261054202,92.73,False
57254535002,100.0,False
57265455102,59.7,False
57168216401,99.45,False
57266263001,93.6,False
47814131602,67.0,False
47724600402,99.94,False
47746943301,82.59,False
47734849801,99.97,False
57136621401,88.2,False
57166047402,88.62,False
57278270501,81.85,False
57136743801,29.85,False
57275041601,99.82,False
57254169001,83.42,False
47735095201,93.23,False
57155680402,55.12,False
47724793001,80.54,False
57154473601,62.48,False
57136138002,98.16,False
57168233702,27.23,False
57265084001,90.05,False
57264532401,99.64,False
57171114101,18.61,False
57260224201,90.41,False
57137008402,89.62,False
57137239102,96.34,False
57154172601,99.2,False
57154105101,95.76,False
57155551202,95.33,False
57254540101,99.98,False
57155708801,85.53,False
57134185902,91.87,False
47814145501,17.6,False
57154466601,98.52,False
57136659802,80.33,False
47824209202,93.33,False
57134720302,83.77,False
57276718901,89.72,False
57274888601,91.99,False
57371152302,95.54,False
57137044901,49.25,False
57154492801,41.75,False
57155832701,60.7,False
47746977801,84.33,False
57138762501,77.07,False
57264814802,54.76,False
57137748702,77.7,False
57168213701,60.59,False
47714102402,22.85,False
57137797701,94.54,False
57276727201,90.25,False
47724323202,92.14,False
57134783502,95.41,False
57276794002,12.11,False
57276738301,74.58,False
47825310601,92.23,False
57265924601,52.53,False
57177306701,39.74,False
57134912902,99.36,False
57134927901,93.84,False
57137037902,87.2,False
57134918402,40.64,False
57264110702,98.83,False
47724700001,76.38,False
47724397001,8.54,False
47835267801,1.73,False
47714072901,25.92,False
47735499901,76.17,False
47814904401,86.01,False
57276807702,97.76,False
57137212902,92.0,False
57175994702,86.14,False
57150022601,97.35,False
57137764301,57.55,False
57277261601,2.0,False
47734059801,13.02,False
47825099001,99.98,False
47724391402,59.15,False
47824114602,98.59,False
57137146102,95.02,False
57261082601,96.86,False
57261099102,90.29,False
47724699802,81.08,False
57264617101,36.82,False
57266906001,4.06,False
47835283202,97.02,False
47824853002,40.81,False
57155764401,77.61,False
57125477201,90.12,False
57277460101,99.67,False
47824444602,86.46,False
47724440202,68.68,False
57155556801,96.94,False
57276774302,80.99,False
57137068202,94.9,False
57155484402,94.5,False
57137059902,93.0,False
57134314301,99.4,False
57276516202,55.68,False
57254220201,40.26,False
47634398002,97.94,False
57156100601,57.61,False
47825317801,98.89,False
47836062901,60.07,False
57125434701,96.23,False
57137644101,61.42,False
57155529601,31.3,False
57276776502,96.55,False
57150054102,89.21,False
47746040302,43.32,False
47724895901,75.64,False
57154500002,97.58,False
47735105202,71.87,False
47824218702,98.32,False
57265869201,66.32,False
57134716701,85.67,False
57134964902,99.34,False
57266352701,73.39,False
47834270201,99.87,False
57135117802,64.93,False
57260324502,8.55,False
47836089101,97.18,False
57136592802,93.63,False
47815097201,74.35,False
57154772801,90.07,False
47735188501,99.93,False
57167935601,15.2,False
57267247801,20.16,False
57136607801,99.91,False
57221641101,56.1,False
47735219001,97.65,False
57265498802,99.74,False
47734430602,15.68,False
57266244401,95.84,False
47824331702,43.45,False
57265923601,86.7,False
47724839302,45.71,False
47634120702,22.49,False
47734509802,67.24,False
47834068101,98.54,False
57254723202,95.15,False
57274221901,93.68,False
47845850801,35.68,False
57134780601,95.48,False
57172869801,60.44,False
57134983502,98.43,False
47725125102,95.36,False
57154025701,86.59,False
57172052502,86.06,False
47714299002,92.85,False
47834793601,77.4,False
57265609601,98.81,False
57278222301,99.26,False
57278139401,77.83,False
47835690602,18.27,False
57278289101,8.73,False
57167975301,15.47,False
57125523701,99.96,False
47835398001,91.06,False
57254517501,96.8,False
57155184401,98.86,False
57255283401,94.59,False
47824872401,59.18,False
57125444501,72.94,False
57135215202,70.9,False
57264708902,99.44,False
57155158202,77.86,False
57276792301,22.42,False
57260326101,15.28,False
57155488401,80.77,False
57138817201,98.98,False
47624059601,26.23,False
47824137502,57.93,False
57154196101,97.1,False
57154976201,93.9,False
202300033201,75.21,False
57165412301,44.57,False
57154219301,94.96,False
57266646901,53.9,False
47735099601,94.69,False
47714205601,62.17,False
57155890301,98.4,False
57135604402,97.76,False
57168237101,90.56,False
57276801801,85.26,False
47724392001,76.81,False
47724826702,93.72,False
57134718302,89.99,False
57135955202,68.75,False
57266720401,89.64,False
47835238401,93.52,False
57150030701,94.71,False
57264741101,99.99,False
57134553901,99.54,False
47735166401,94.37,False
57266213301,92.09,False
57266208201,28.7,False
47724621001,66.39,False
47735220602,92.15,False
57264934602,89.06,False
57250076502,96.87,False
57177274201,78.76,False
57154450201,95.09,False
57154188501,78.21,False
47735052601,26.2,False
57134824302,4.94,False
57276499802,90.23,False
202300036101,95.04,False
47714297401,87.99,False
57136974401,29.97,False
57254493602,74.42,False
47834125302,12.36,False
57266432102,46.12,False
57175727301,99.51,False
57265871401,54.26,False
57139124302,58.71,False
47634045302,96.67,False
57276942702,97.47,False
57254220802,53.01,False
57125547902,93.56,False
57154212101,97.34,False
47834426702,97.69,False
57136259001,70.55,False
57155555201,95.46,False
47845232401,72.95,False
47846684402,68.05,False
57166952602,99.44,False
47824305202,99.61,False
57134810602,4.87,False
57278004601,96.86,False
47634122101,82.99,False
47825584002,95.91,False
57254273902,96.93,False
57270441601,77.44,False
47714239201,26.4,False
57150028502,86.51,False
47634115501,9.24,False
47734614801,92.58,False
57261027901,68.92,False
47734843801,61.89,False
57136468401,23.2,False
57277259601,12.95,False
57278320201,39.09,False
57275472002,75.1,False
57265064001,99.93,False
57136664001,93.75,False
57371125302,96.99,False
47734864002,70.65,False
47824440202,88.58,False
47825189001,99.95,False
57265342001,65.22,False
57254489501,95.81,False
57164733501,20.91,False
57134676101,95.78,False
57134922802,97.98,False
57154908601,81.9,False
57275010502,82.73,False
57254277802,93.34,False
57250097902,91.69,False
47834195202,99.11,False
57150109501,53.93,False
57154831202,93.37,False
47825557501,13.16,False
57254496402,96.83,False
57136449201,89.04,False
57278252601,100.0,False
57264573601,43.8,False
57276328001,41.45,False
57277429401,89.48,False
57264964502,90.53,False
47735556502,95.69,False
57137024802,91.57,False
57264710801,99.53,False
47734038601,70.91,False
47834430602,73.11,False
47824302402,98.75,False
57275471702,83.8,False
47835085001,84.46,False
57137182202,89.48,False
57136842401,85.71,False
47634438602,88.45,False
57134557401,99.93,False
57266605501,88.08,False
57264961701,16.58,False
57125213002,93.31,False
57250076802,83.43,False
57277296701,2.5,False
47724764001,40.06,False
57136649802,68.9,False
47834099502,40.49,False
57155666201,89.66,False
57277429602,97.22,False
57275225301,95.97,False
57275934801,99.99,False
57275270701,98.56,False
47834105101,83.5,False
57137094601,81.78,False
57137004401,89.33,False
57254269502,98.79,False
57134704102,40.17,False
47520002801,92.39,False
57150034601,96.25,False
47824152701,23.02,False
57155820402,76.01,False
57125489502,96.12,False
57266798601,98.74,False
57137080201,97.43,False
57161198901,99.73,False
57134465102,67.54,False
47835350801,99.96,False
57154280401,69.81,False
57135970401,93.81,False
47835428501,44.53,False
57264018602,69.98,False
57166807601,38.53,False
57154831001,90.95,False
57275219702,88.07,False
47724162001,97.75,False
57135598601,40.95,False
57261046301,81.39,False
47834612602,98.51,False
47734038702,94.14,False
57171975201,93.23,False
47734511002,72.4,False
57251007802,92.43,False
57276782601,54.98,False
57155183201,12.4,False
47824072802,84.6,False
57265157801,98.4,False
57174100202,78.79,False
57136221202,97.11,False
57125433302,92.57,False
47634111002,96.99,False
57265043701,78.29,False
57154575701,99.6,False
57277626501,100.0,False
57125453102,94.01,False
57155344801,95.13,False
47834110302,99.3,False
57150052601,60.28,False
47825561701,99.85,False
92277288702,64.46,False
47835484701,89.9,False
57265500201,92.48,False
57134385302,83.41,False
47824302501,85.1,False
57165075701,70.31,False
57125389002,64.62,False
57265110501,28.37,False
57276872401,46.48,False
57136050002,83.78,False
57177278001,43.58,False
57155482001,55.31,False
57137197602,81.88,False
47834393002,86.88,False
57155509801,70.63,False
47724097501,38.87,False
57265310202,97.11,False
57275261502,96.2,False
47835435901,99.83,False
57266065201,97.05,False
47846689801,61.24,False
57124599702,99.58,False
57265440402,79.52,False
57266197102,93.33,False
57276903201,81.55,False
47825440001,1.6,False
57276896001,95.07,False
57134760302,94.13,False
92734672601,40.73,False
57170204402,75.35,False
47724749802,43.73,False
47634337002,29.01,False
47724594602,91.38,False
57276389401,99.1,False
47835935302,73.03,False
57266613301,67.33,False
57137210401,41.37,False
57276735201,98.59,False
57251003401,62.82,False
47824556001,19.43,False
47824054802,86.14,False
57154252702,87.98,False
57255378801,6.07,False
57275754601,99.53,False
57171926202,96.79,False
57173707002,43.37,False
57266239702,99.78,False
57125507102,78.42,False
47825423301,82.21,False
57136740002,68.44,False
57278236401,99.94,False
57265558002,71.63,False
47834314901,93.1,False
47634571602,31.0,False
47734329202,85.98,False
47814949002,62.42,False
57266188401,88.69,False
57164231101,96.08,False
47724103002,60.69,False
47824676001,19.12,False
47714300401,44.71,False
47714681202,66.37,False
57155650001,4.69,False
57266615502,6.63,False
57137150001,62.27,False
57276894202,98.4,False
47825514901,18.51,False
57134895801,69.68,False
57265517401,98.61,False
57155189601,86.01,False
47824323101,47.41,False
47714148101,88.21,False
47724817402,32.42,False
47836237701,73.64,False
47631006702,51.25,False
57135224402,71.31,False
47714081301,56.23,False
57276640601,60.74,False
47824256002,100.0,False
57135072802,100.0,False
57264710502,88.49,False
57125490002,69.44,False
57136813201,35.61,False
57154689801,98.01,False
57137079002,16.5,False
57276759301,77.47,False
57125408201,87.01,False
47824141101,89.56,False
47734178302,94.06,False
47824146702,63.33,False
57172907601,32.07,False
47634410801,80.55,False
57264827601,94.77,False
57134467001,99.85,False
57136990201,16.8,False
57137962202,95.22,False
47714040801,14.3,False
47735652701,58.28,False
57277048401,99.76,False
47735057601,85.25,False
47714184201,40.62,False
57171895901,80.16,False
57234998501,39.77,False
47634069202,90.37,False
47724218802,97.95,False
57138491001,7.34,False
47735217702,99.89,False
47734347001,58.29,False
47734782801,93.93,False
47724067502,99.0,False
47724204601,95.47,False
57276911201,72.79,False
57264142702,99.35,False
47624030701,92.5,False
92825615602,89.88,False
57254535801,26.58,False
57137201402,97.56,False
57171918501,99.08,False
57136032802,8.12,False
57166552901,33.05,False
47825377701,98.39,False
47834103902,96.28,False
57136217802,80.37,False
47824956202,95.64,False
47734210601,49.75,False
47834266101,94.73,False
47824160801,28.33,False
47724110901,59.25,False
47824292501,40.75,False
57155635001,90.58,False
57155753801,91.82,False
57275249801,88.01,False
57160411102,74.35,False
57265380201,79.4,False
57251017902,96.61,False
47824055901,98.33,False
47825024401,90.29,False
57254038801,20.24,False
57221651102,99.99,False
47824077902,46.88,False
47825644101,90.06,False
57136299401,70.29,False
57276819902,84.19,False
57134885901,98.36,False
47834697001,95.67,False
47734454801,34.66,False
47734421401,28.59,False
57154463002,88.53,False
57137072101,17.01,False
57137978602,94.27,False
47735559201,3.34,False
47824957802,59.1,False
57155121201,86.06,False
47824301301,78.22,False
57154889401,93.64,False
47734140201,33.34,False
47814259301,100.0,False
57155173201,55.51,False
47735020601,92.55,False
57255074201,95.0,False
57155510601,99.94,False
57264574701,36.36,False
47824294101,89.79,False
57155666401,46.02,False
47824072301,99.14,False
47824111001,48.89,False
47824331901,0.86,False
47634012301,98.32,False
57137196502,86.45,False
47834384602,73.35,False
57261055401,92.64,False
57135736001,96.08,False
47824509602,100.0,False
57265705001,99.21,False
57136519001,19.93,False
57160347601,44.57,False
57250089602,84.02,False
57276590201,97.23,False
57167079501,94.36,False
57170586702,96.43,False
57255259201,99.77,False
47835970702,88.9,False
47814572202,80.21,False
57264656502,99.8,False
47834215501,97.42,False
57278316901,67.86,False
47824034501,35.28,False
57254125702,99.41,False
47714097701,66.14,False
47724022701,24.17,False
47714298801,89.64,False
57265556402,54.93,False
47734291801,86.84,False
47734814601,65.81,False
47724580601,31.92,False
57277191302,92.95,False
47824133302,96.51,False
57125388401,88.14,False
47735094002,76.75,False
57254216901,63.53,False
57267330501,7.29,False
57150120802,84.56,False
47735363401,89.14,False
57137087102,96.98,False
57134686202,42.1,False
47714746402,6.57,False
202400064901,89.51,False
57155715201,97.96,False
57135906201,99.55,False
47724124801,66.17,False
57154446302,96.88,False
47824948401,98.35,False
47714651201,54.81,False
57265061002,88.05,False
57266216802,99.57,False
57264158601,99.24,False
47834676602,79.98,False
57267211701,99.63,False
202300242901,6.44,False
47825092601,54.4,False
57136793401,53.38,False
57135279801,99.09,False
57125402001,86.01,False
57266185201,83.96,False
57154030602,37.28,False
57170234702,37.79,False
57167908801,78.13,False
47825524701,99.35,False
47634429602,47.7,False
47724066501,99.85,False
57250082501,93.01,False
57155852701,93.52,False
57134476102,97.07,False
57264145001,92.24,False
57254524002,95.62,False
57254242801,21.27,False
57255059601,89.15,False
47824551201,97.39,False
57125527301,24.41,False
57135968601,85.28,False
57125806301,99.83,False
57136954202,15.47,False
47724099602,48.35,False
47734392802,65.09,False
57266905001,79.27,False
57155051201,99.94,False
47634511401,22.1,False
47835379602,96.79,False
57171360201,21.19,False
57150050102,44.56,False
47824955201,37.19,False
57154221702,85.46,False
47825569102,93.94,False
57264605201,39.81,False
47824737102,85.31,False
57266727501,83.62,False
57277889201,4.49,False
57235537101,54.72,False
47825359601,80.42,False
57264394002,88.74,False
47834859402,97.03,False
57254844601,86.14,False
47735893802,13.76,False
47824252802,71.93,False
57125352002,58.64,False
47724194401,66.84,False
47714096101,42.95,False
47824204002,82.48,False
57176591801,85.91,False
57168227501,97.38,False
57137100702,92.41,False
57154193702,99.12,False
47824308402,63.27,False
47624081201,89.01,False
57136289401,58.43,False
57150067901,16.94,False
57154205602,91.9,False
57276737601,72.77,False
57177234601,87.3,False
57278330401,78.46,False
47714722302,99.2,False
57135892601,99.95,False
57278216301,23.39,False
47834180001,75.73,False
57267237602,87.5,False
57155668001,99.13,False
57174375202,94.76,False
47824142801,76.95,False
57165809002,90.63,False
57165751201,85.75,False
57172634001,93.07,False
47824186002,99.94,False
57250113101,32.22,False
47714196102,69.94,False
202300240202,98.89,False
57234225901,83.7,False
47836373601,72.63,False
57166402801,97.9,False
47825641301,61.75,False
57265590001,89.6,False
47735041202,88.18,False
57164755201,78.53,False
47746034202,91.16,False
57264757301,79.16,False
47815022401,97.61,False
47634546602,94.03,False
57254459702,95.48,False
47735128801,63.98,False
57134777101,89.39,False
57154792101,0.27,False
57154228701,98.32,False
57264536002,80.92,False
47824013701,98.54,False
57136521801,39.45,False
57267210202,79.15,False
47824433802,93.83,False
57255080601,48.88,False
57250074801,91.1,False
57264430202,50.68,False
57276867402,81.22,False
47735246901,10.34,False
57172881801,88.25,False
47835437302,95.13,False
57136644201,65.94,False
57277747502,98.59,False
57137092602,66.91,False
57154032401,89.34,False
47834361101,97.93,False
57254594601,97.97,False
57135047502,99.91,False
47825169201,99.5,False
57154456901,40.5,False
57125422701,45.47,False
57267218101,100.0,False
57264848602,94.27,False
57136451202,46.51,False
57137677202,17.44,False
57266251102,89.95,False
57137696401,87.63,False
47745129801,18.02,False
57266207701,58.21,False
202300034902,78.98,False
47847645001,99.64,False
57134776402,92.68,False
57174227002,47.31,False
57261125901,99.18,False
57139006801,45.14,False
57176374101,82.6,False
57134726102,4.79,False
47714278202,6.72,False
57177288801,47.86,False
57274324501,99.87,False
57137661101,27.01,False
57151008702,11.59,False
57264720301,99.06,False
57155798201,98.31,False
57134674102,99.54,False
47834403602,99.48,False
57254045201,10.77,False
47634552201,83.55,False
47825236001,15.62,False
57266648102,84.5,False
57135596602,88.17,False
47714181101,98.68,False
57134765301,9.86,False
47834410802,84.42,False
47735185102,65.78,False
57278234201,99.99,False
47724956301,95.11,False
57154677901,99.25,False
57275581701,23.62,False
57134467801,34.57,False
47735364902,71.0,False
57254286401,89.54,False
47835409402,96.58,False
57254689802,89.31,False
57125465301,36.18,False
47835065201,88.9,False
57134770801,46.77,False
57177453901,91.07,False
57137953801,26.22,False
57276671002,32.0,False
57136691601,7.38,False
57164660401,97.74,False
57164343202,57.58,False
57276074001,37.68,False
47735153001,39.14,False
57235016902,88.31,False
47734038001,83.69,False
47834127802,6.01,False
57154914401,97.03,False
57250054801,95.92,False
47734523202,37.14,False
57135023001,79.37,False
57174262901,99.94,False
57255056401,46.14,False
47735133701,77.99,False
47834957401,98.22,False
57174201701,88.59,False
57278192801,24.57,False
47836090601,68.96,False
57166825701,18.36,False
57266056001,94.59,False
57126338901,98.05,False
57137066002,98.25,False
57155760201,32.41,False
47834741002,50.15,False
57155641401,97.08,False
57371125002,100.0,False
57126262401,100.0,False
47714062201,39.29,False
57135115601,16.32,False
47714709402,65.92,False
47735206801,95.91,False
57155400401,90.83,False
47824314502,99.99,False
57135399802,38.39,False
90000016302,66.21,False
57265026402,97.92,False
57150098302,89.5,False
57154279702,22.5,False
57276903502,93.29,False
47814396401,99.92,False
57155822702,91.05,False
47825572001,99.91,False
47825194201,74.4,False
57276698802,82.25,False
57155640802,98.01,False
57155309501,97.04,False
57264803402,58.94,False
57150106602,43.89,False
57134473401,30.11,False
57254061302,98.94,False
47735130801,88.95,False
57177290801,46.72,False
57266182001,26.34,False
57138757101,50.81,False
57137121901,98.28,False
47734752801,26.56,False
47746125501,5.51,False
57137093902,50.0,False
57265347001,62.16,False
57154853002,90.07,False
47824265702,26.86,False
57125433001,96.66,False
57125425801,78.3,False
57275476401,96.52,False
57254126402,98.91,False
47834128101,4.46,False
57276185001,72.89,False
57265075202,69.79,False
47825230401,86.33,False
57165539201,97.4,False
57155497601,99.25,False
57266646001,19.62,False
57265200401,98.62,False
47835230602,55.79,False
47714706601,64.73,False
57155479401,99.71,False
90000002301,93.53,False
57265190601,83.3,False
202400050102,31.23,False
57138895502,91.13,False
57254035202,94.42,False
57250075602,91.74,False
57254108902,96.79,False
57266201602,98.28,False
57250065001,82.65,False
57134717402,96.47,False
47735247702,84.23,False
57154984002,91.5,False
57274656701,26.47,False
47714968001,63.55,False
57135046701,94.89,False
57235537402,59.42,False
47714095501,51.5,False
57154836002,83.04,False
57136440002,91.93,False
47825420402,88.53,False
57276866601,70.79,False
47735146602,81.56,False
57276781502,88.93,False
57166046801,96.99,False
47825359001,99.51,False
57276610002,79.66,False
47825587601,73.4,False
57266184902,85.52,False
57135821501,77.65,False
57155297402,81.03,False
57135076501,69.66,False
47735774602,73.27,False
57235634802,62.57,False
57154812001,56.56,False
57154194101,74.14,False
202300035201,95.07,False
57278313101,25.86,False
57138762101,86.78,False
57154222001,47.91,False
57165809401,94.28,False
47835694002,95.51,False
57135597401,19.99,False
47814745001,71.65,False
47835282802,67.65,False
47824944802,35.6,False
57155180201,74.18,False
57155832402,62.95,False
47714239802,88.04,False
57137268902,67.68,False
47824750601,74.43,False
57267223101,100.0,False
57134314002,99.82,False
57155799002,99.0,False
57254294802,83.47,False
47844792302,73.98,False
47825309202,78.14,False
57277452501,45.85,False
57266199001,72.98,False
47824262901,27.35,False
47825569501,40.35,False
57137146502,73.85,False
57276521201,63.04,False
47824311601,81.28,False
47734429202,53.07,False
57264222101,82.63,False
57134453102,74.0,False
57266727802,84.08,False
47735500301,88.02,False
57138488101,95.0,False
57156517401,58.92,False
57266162202,84.93,False
57266070601,45.74,False
57264950901,98.66,False
57155680201,71.12,False
57276387002,24.72,False
57265042201,78.3,False
47734108902,97.4,False
47835658202,86.58,False
47724180002,99.22,False
47735055001,94.07,False
47824308702,59.81,False
57250095802,95.48,False
57267084002,98.82,False
57264966201,0.52,False
57137740801,99.67,False
57264687801,86.9,False
