gbn,fac_hght,fac_wdth,sprtn,cntns,lon,lat
송파구,0.1,3.6,N,N,127.127189,37.483083
송파구,0.1,3.6,N,N,127.126777,37.483115
송파구,0.1,3.6,N,N,127.136991,37.492209
송파구,0.1,3.6,N,Y,127.135472,37.489828
송파구,0.1,3.6,N,N,127.135878,37.489318
송파구,0.1,3.6,N,N,127.134623,37.488511
송파구,0.1,3.6,N,N,127.134396,37.488367
송파구,0.1,3.6,N,N,127.134341,37.487435
송파구,0.1,3.6,N,Y,127.133007,37.487244
송파구,0.1,3.6,N,N,127.133279,37.487969
송파구,0.1,3.6,N,N,127.132905,37.488196
송파구,0.1,3.6,N,N,127.133291,37.488379
송파구,0.1,3.6,N,N,127.130714,37.487071
송파구,0.1,3.6,N,N,127.131352,37.485728
송파구,0.1,3.6,N,Y,127.12972,37.485165
송파구,0.1,3.6,N,N,127.126692,37.485178
송파구,0.1,3.6,N,Y,127.130061,37.48487
송파구,0.1,3.6,N,N,127.129735,37.48465
송파구,0.1,4.0,N,N,127.130193,37.483794
송파구,0.1,3.6,N,Y,127.128484,37.482665
송파구,0.1,3.6,N,Y,127.12915,37.482845
송파구,0.1,3.6,N,Y,127.129199,37.48243
송파구,0.1,3.6,N,N,127.127328,37.482039
송파구,0.1,4.0,N,N,127.128251,37.481692
송파구,0.1,3.7,N,N,127.127874,37.48142
송파구,0.1,4.0,N,Y,127.127144,37.480645
송파구,0.1,3.7,N,N,127.127149,37.482215
송파구,0.1,4.3,N,N,127.128308,37.482473
송파구,0.1,3.6,N,N,127.128414,37.483372
송파구,0.1,3.6,N,N,127.127981,37.483331
송파구,0.1,4.0,N,N,127.128425,37.483732
송파구,0.1,3.6,Y,N,127.127941,37.484445
송파구,0.1,3.7,N,N,127.128889,37.482164
송파구,0.1,3.6,N,N,127.128375,37.484147
송파구,0.1,3.6,N,N,127.127851,37.484312
송파구,0.1,4.0,N,N,127.129029,37.482284
송파구,0.1,3.6,N,N,127.127581,37.484432
송파구,0.1,3.6,N,N,127.127372,37.484415
송파구,0.1,3.6,Y,N,127.12644,37.484302
송파구,0.1,3.6,N,N,127.080484,37.504129
송파구,0.1,3.6,N,N,127.070534,37.510691
송파구,0.0,3.6,Y,N,127.08107,37.516775
송파구,0.1,3.8,N,Y,127.073447,37.509026
송파구,0.1,3.8,Y,Y,127.075559,37.505831
송파구,0.1,3.7,N,N,127.121132,37.491045
송파구,0.1,3.6,N,N,127.121235,37.51251
송파구,0.1,3.7,N,N,127.121968,37.513231
송파구,0.1,3.8,N,N,127.121668,37.512223
송파구,0.1,3.6,N,N,127.121032,37.510827
송파구,0.1,3.7,N,N,127.121226,37.511149
송파구,0.1,3.6,N,N,127.121053,37.511796
송파구,0.1,3.4,N,N,127.120548,37.510949
송파구,0.1,3.8,N,N,127.120321,37.51104
송파구,0.0,3.6,N,N,127.120476,37.51129
송파구,0.1,3.6,N,Y,127.092869,37.517984
송파구,0.1,3.8,N,Y,127.08491,37.514172
송파구,0.1,3.6,Y,N,127.127248,37.501694
송파구,0.1,3.6,N,Y,127.123501,37.49049
송파구,0.1,3.6,Y,Y,127.122764,37.490104
송파구,0.1,3.7,N,N,127.123684,37.503119
송파구,0.1,3.6,N,Y,127.12419,37.50246
송파구,0.1,3.4,N,Y,127.124092,37.50236
송파구,0.1,3.5,N,Y,127.123153,37.501752
송파구,0.1,3.6,N,Y,127.122204,37.502131
송파구,0.1,3.5,Y,Y,127.123048,37.500448
송파구,0.1,3.8,N,N,127.123269,37.500758
송파구,0.1,3.6,N,N,127.123456,37.501428
송파구,0.1,3.8,N,N,127.123641,37.501284
송파구,0.1,3.6,N,N,127.124981,37.492262
송파구,0.1,3.6,Y,N,127.123783,37.50117
송파구,0.1,3.6,Y,N,127.124292,37.501224
송파구,0.1,3.6,N,N,127.124897,37.492723
송파구,0.1,3.6,N,N,127.120004,37.535925
송파구,0.1,3.6,N,N,127.119741,37.533687
송파구,0.1,3.6,N,N,127.119899,37.53525
송파구,0.1,3.5,Y,Y,127.119386,37.535035
송파구,0.1,3.6,N,Y,127.119357,37.53471
송파구,0.1,3.9,Y,Y,127.118182,37.535115
송파구,0.1,3.6,N,N,127.11992,37.534039
송파구,0.1,3.6,N,N,127.125119,37.483314
송파구,0.1,3.6,Y,Y,127.111902,37.488533
송파구,0.1,3.7,N,N,127.094312,37.504551
송파구,0.1,3.7,N,N,127.094324,37.504736
송파구,0.1,3.6,N,N,127.094469,37.504485
송파구,0.1,3.6,N,N,127.095405,37.504355
송파구,0.1,3.8,N,N,127.095793,37.505267
송파구,0.1,3.8,N,N,127.096573,37.506085
송파구,0.1,3.6,N,N,127.094061,37.506118
송파구,0.1,3.6,N,N,127.094298,37.504914
송파구,0.1,3.6,N,N,127.093377,37.504804
송파구,0.1,3.6,N,N,127.09298,37.503928
송파구,0.1,3.7,N,N,127.09091,37.504153
송파구,0.1,3.6,N,N,127.090013,37.504058
송파구,0.1,3.7,Y,N,127.088175,37.500538
송파구,0.0,3.6,Y,N,127.087557,37.500687
송파구,0.1,3.8,N,N,127.089145,37.500458
송파구,0.0,3.4,N,N,127.089372,37.500955
송파구,0.1,3.6,N,N,127.088668,37.502334
송파구,0.1,3.6,N,N,127.08832,37.502842
송파구,0.1,3.7,N,N,127.088815,37.50269
송파구,0.1,3.8,N,N,127.089251,37.502955
송파구,0.1,3.8,N,N,127.089553,37.503257
송파구,0.1,3.6,N,Y,127.112378,37.513005
송파구,0.1,3.6,N,Y,127.111283,37.512558
송파구,0.1,3.6,N,Y,127.111156,37.512881
송파구,0.1,3.6,N,N,127.110949,37.512941
송파구,0.1,3.8,N,N,127.110641,37.513368
송파구,0.0,3.8,N,N,127.11109,37.513692
송파구,0.1,3.6,N,N,127.11574,37.50884
송파구,0.0,3.6,N,N,127.110304,37.513422
송파구,0.1,3.6,N,N,127.109971,37.513496
송파구,0.0,3.7,N,N,127.109515,37.512978
송파구,0.0,3.6,N,N,127.1096,37.513237
송파구,0.1,3.7,N,N,127.090304,37.505102
송파구,0.1,3.6,N,N,127.091948,37.505413
송파구,0.1,3.6,N,N,127.091349,37.505364
송파구,0.1,3.6,N,N,127.089705,37.505835
송파구,0.1,3.7,N,N,127.091555,37.506705
송파구,0.0,3.6,Y,N,127.092494,37.498777
송파구,0.0,3.6,Y,N,127.094834,37.498207
송파구,0.1,3.5,Y,N,127.09447,37.498587
송파구,0.1,3.7,Y,N,127.094268,37.498703
송파구,0.1,3.6,Y,N,127.094594,37.499161
송파구,0.1,3.6,Y,N,127.094443,37.499553
송파구,0.1,3.8,Y,N,127.094721,37.50002
송파구,0.1,3.6,Y,N,127.095726,37.49995
송파구,0.1,3.4,Y,N,127.095078,37.500554
송파구,0.1,3.6,Y,N,127.096131,37.501275
송파구,0.1,3.6,Y,N,127.096295,37.502007
송파구,0.1,3.7,Y,N,127.090626,37.499416
송파구,0.1,3.6,Y,N,127.092385,37.498988
송파구,0.1,3.6,N,N,127.119483,37.512623
송파구,0.0,3.6,N,N,127.117973,37.511913
송파구,0.1,3.6,N,Y,127.118196,37.513126
송파구,0.1,3.6,N,N,127.117598,37.512165
송파구,0.1,3.8,N,Y,127.118125,37.513008
송파구,0.1,3.6,N,N,127.117634,37.513061
송파구,0.1,3.6,N,N,127.115955,37.513938
송파구,0.1,3.8,N,N,127.114933,37.513315
송파구,0.1,3.6,N,N,127.115399,37.514033
송파구,0.1,3.6,N,N,127.114859,37.513661
송파구,0.1,3.7,N,N,127.114297,37.512758
송파구,0.1,3.7,N,N,127.114465,37.513027
송파구,0.1,3.6,N,N,127.114587,37.512722
송파구,0.1,3.6,N,N,127.117512,37.511954
송파구,0.1,3.6,N,N,127.117767,37.511772
송파구,0.1,3.6,N,N,127.119076,37.510686
송파구,0.1,3.7,N,N,127.118665,37.509903
송파구,0.1,3.6,N,N,127.118894,37.510276
송파구,0.1,3.8,Y,N,127.118913,37.509808
송파구,0.1,3.6,N,N,127.119713,37.510643
송파구,0.1,3.6,Y,N,127.119145,37.50973
송파구,0.1,3.8,N,N,127.1194,37.510595
송파구,0.1,3.8,N,N,127.12067,37.510538
송파구,0.1,3.7,Y,N,127.119445,37.50963
송파구,0.1,3.6,Y,N,127.120332,37.509683
송파구,0.1,3.7,Y,N,127.120518,37.509985
송파구,0.1,3.6,Y,N,127.12064,37.510182
송파구,0.1,3.6,Y,Y,127.119931,37.508654
송파구,0.1,3.6,Y,N,127.119504,37.508274
송파구,0.1,2.0,N,Y,127.118189,37.508562
송파구,0.1,3.6,N,Y,127.119116,37.508152
송파구,0.1,3.6,N,Y,127.118918,37.508232
송파구,0.1,3.6,N,N,127.118769,37.508567
송파구,0.1,3.6,N,N,127.119136,37.50848
송파구,0.1,3.6,N,N,127.117753,37.508701
송파구,0.1,3.6,N,N,127.118459,37.509699
송파구,0.1,3.8,N,N,127.116614,37.508461
송파구,0.1,3.6,N,N,127.117631,37.510035
송파구,0.1,3.6,N,N,127.11707,37.50999
송파구,0.1,3.6,N,N,127.116859,37.50929
송파구,0.1,3.6,N,Y,127.1168,37.510036
송파구,0.1,3.7,N,Y,127.116501,37.509556
송파구,0.1,3.6,N,N,127.115812,37.509298
송파구,0.1,3.6,N,N,127.1152,37.51083
송파구,0.1,3.6,N,N,127.114144,37.509975
송파구,0.1,3.6,N,Y,127.114797,37.511021
송파구,0.1,3.6,N,N,127.114728,37.51091
송파구,0.1,3.6,N,N,127.11379,37.510582
송파구,0.1,3.5,N,Y,127.113728,37.510482
송파구,0.1,3.6,N,N,127.113769,37.51107
송파구,0.1,3.6,N,N,127.128803,37.487419
송파구,0.1,3.7,Y,N,127.124315,37.489163
송파구,0.1,3.8,N,N,127.126113,37.483184
송파구,0.1,3.8,N,N,127.125966,37.483386
송파구,0.1,3.7,N,N,127.124327,37.483384
송파구,0.1,3.8,N,N,127.123758,37.484496
송파구,0.1,3.6,N,N,127.123372,37.485259
송파구,0.1,3.7,N,N,127.126359,37.487183
송파구,0.1,3.6,N,N,127.125933,37.487148
송파구,0.1,3.6,N,N,127.122243,37.487453
송파구,0.1,3.5,N,N,127.126599,37.490525
송파구,0.1,3.8,N,N,127.122893,37.487796
송파구,0.1,3.5,N,N,127.127161,37.490132
송파구,0.1,3.7,Y,N,127.124055,37.486755
송파구,0.1,3.8,Y,N,127.124617,37.487235
송파구,0.1,3.7,N,N,127.124398,37.487729
송파구,0.1,3.8,N,N,127.125533,37.487958
송파구,0.1,3.8,N,N,127.125136,37.487445
송파구,0.1,3.7,N,N,127.12705,37.488639
송파구,0.1,3.7,N,N,127.125385,37.485193
송파구,0.1,3.6,N,N,127.127411,37.490198
송파구,0.1,3.8,N,N,127.124161,37.487405
송파구,0.1,3.6,N,N,127.124391,37.483269
송파구,0.1,3.6,N,N,127.124638,37.4828
송파구,0.1,3.7,N,N,127.12574,37.484992
송파구,0.1,3.8,N,N,127.125958,37.484733
송파구,0.1,3.8,N,N,127.12401,37.487201
송파구,0.1,3.8,N,N,127.123062,37.487515
송파구,0.1,3.7,N,N,127.12199,37.488655
송파구,0.1,3.4,N,N,127.122252,37.489077
송파구,0.1,3.8,N,N,127.122514,37.488531
송파구,0.1,3.4,N,N,127.122981,37.488004
송파구,0.1,6.4,N,N,127.123006,37.487853
송파구,0.1,3.8,N,N,127.123234,37.487976
송파구,0.1,3.8,N,N,127.123476,37.488104
송파구,0.1,3.6,N,N,127.124372,37.488097
송파구,0.1,3.7,N,N,127.12507,37.487099
송파구,0.1,3.7,N,Y,127.126067,37.487981
송파구,0.1,5.1,N,N,127.125795,37.48797
송파구,0.1,3.8,N,N,127.125399,37.4897
송파구,0.1,3.6,N,N,127.126361,37.48947
송파구,0.1,3.6,N,N,127.126756,37.489051
송파구,0.1,3.7,N,N,127.126515,37.489796
송파구,0.1,3.6,N,N,127.126743,37.49019
송파구,0.1,3.8,N,N,127.129312,37.487401
송파구,0.1,3.6,Y,N,127.119118,37.494551
송파구,0.1,3.7,N,N,127.119819,37.496574
송파구,0.1,3.6,Y,N,127.12048,37.495709
송파구,0.1,3.6,Y,N,127.121063,37.495718
송파구,0.1,3.7,Y,N,127.121912,37.494815
송파구,0.1,3.6,Y,N,127.121288,37.494699
송파구,0.1,3.6,Y,N,127.090848,37.499763
송파구,0.1,3.6,Y,N,127.090981,37.500093
송파구,0.1,3.5,Y,N,127.091109,37.500458
송파구,0.1,3.5,Y,N,127.090927,37.50074
송파구,0.1,3.7,Y,N,127.091771,37.501838
송파구,0.1,3.6,Y,N,127.091941,37.502198
송파구,0.1,3.7,N,N,127.094648,37.503176
송파구,0.1,3.8,N,N,127.125157,37.501573
송파구,0.1,3.8,N,N,127.12474,37.501163
송파구,0.1,3.8,N,N,127.124628,37.500971
송파구,0.1,3.6,Y,N,127.123934,37.500756
송파구,0.1,3.6,Y,N,127.123503,37.500806
송파구,0.1,3.6,Y,N,127.12317,37.500301
송파구,0.1,3.6,Y,N,127.125429,37.499995
송파구,0.1,3.8,N,N,127.125142,37.498628
송파구,0.1,3.5,N,N,127.123484,37.499449
송파구,0.1,3.6,N,N,127.123814,37.492367
송파구,0.1,3.7,N,N,127.123274,37.499057
송파구,0.1,3.4,N,N,127.123036,37.498752
송파구,0.1,3.6,N,Y,127.122809,37.491438
송파구,0.1,3.6,N,N,127.123126,37.497499
송파구,0.1,3.6,N,N,127.123471,37.496334
송파구,0.1,3.8,N,N,127.121598,37.497526
송파구,0.1,3.6,N,N,127.121413,37.497707
송파구,0.1,3.7,N,N,127.121541,37.498167
송파구,0.1,3.6,N,N,127.120778,37.498284
송파구,0.1,3.6,Y,N,127.122972,37.500022
송파구,0.1,3.6,N,N,127.122465,37.49935
송파구,0.1,3.8,N,N,127.122541,37.500178
송파구,0.1,3.7,N,N,127.122203,37.500009
송파구,0.1,3.8,N,N,127.122169,37.499662
송파구,0.1,3.6,N,N,127.120548,37.499045
송파구,0.1,3.8,Y,Y,127.121248,37.501161
송파구,0.1,3.8,Y,Y,127.119777,37.500333
송파구,0.1,3.8,Y,Y,127.118746,37.49858
송파구,0.1,3.6,Y,N,127.118235,37.498473
송파구,0.1,3.7,Y,N,127.11774,37.498752
송파구,0.1,3.6,N,N,127.117917,37.498835
송파구,0.1,3.6,N,N,127.117326,37.499002
송파구,0.1,3.6,N,N,127.117114,37.498409
송파구,0.1,3.6,Y,Y,127.117029,37.495004
송파구,0.1,3.8,Y,N,127.118356,37.496085
송파구,0.1,3.8,N,N,127.133291,37.497137
송파구,0.1,3.8,N,N,127.134406,37.497602
송파구,0.1,3.6,N,N,127.133915,37.496791
송파구,0.1,3.7,Y,N,127.126951,37.49688
송파구,0.1,3.7,Y,N,127.127659,37.497045
송파구,0.1,3.5,N,N,127.129828,37.500334
송파구,0.1,3.8,N,N,127.127325,37.499756
송파구,0.1,3.6,N,N,127.128843,37.501122
송파구,0.1,3.7,Y,N,127.134216,37.497957
송파구,0.1,3.5,N,Y,127.13026,37.500028
송파구,0.0,3.6,N,N,127.121759,37.490293
송파구,0.1,3.6,N,N,127.12427,37.494967
송파구,0.1,3.6,N,N,127.127086,37.497449
송파구,0.1,3.8,N,N,127.127541,37.497116
송파구,0.1,3.9,N,N,127.126664,37.49711
송파구,0.1,3.6,N,N,127.124854,37.495536
송파구,0.1,3.6,N,N,127.124705,37.495366
송파구,0.1,3.8,N,N,127.118547,37.498905
송파구,0.1,3.6,N,N,127.118184,37.499
송파구,0.1,3.6,N,Y,127.11894,37.499629
송파구,0.1,3.6,N,N,127.135601,37.493837
송파구,0.1,3.6,N,N,127.13522,37.493305
송파구,0.1,3.7,N,N,127.135387,37.493137
송파구,0.1,3.6,N,N,127.114001,37.511447
송파구,0.1,3.6,N,N,127.113913,37.511303
송파구,0.1,3.6,N,N,127.113012,37.512185
송파구,0.1,3.8,N,N,127.112611,37.51246
송파구,0.1,3.6,N,Y,127.113028,37.513131
송파구,0.1,3.8,N,N,127.142717,37.516894
송파구,0.1,3.6,N,N,127.120201,37.511321
송파구,0.1,3.7,N,N,127.11922,37.498017
송파구,0.1,3.7,Y,N,127.130841,37.497436
송파구,0.1,3.8,N,N,127.126221,37.49763
송파구,0.1,3.8,N,N,127.126094,37.497705
송파구,0.1,3.6,N,N,127.126291,37.495901
송파구,0.1,3.7,N,N,127.126131,37.494807
송파구,0.1,3.6,N,N,127.125383,37.494547
송파구,0.1,3.6,N,N,127.125103,37.494854
송파구,0.1,3.5,N,N,127.13256,37.492705
송파구,0.1,3.6,N,N,127.13273,37.493425
송파구,0.1,3.6,N,N,127.133733,37.494723
송파구,0.1,3.8,Y,N,127.13443,37.494915
송파구,0.1,3.6,Y,N,127.135133,37.495483
송파구,0.1,3.6,N,N,127.13139,37.493102
송파구,0.1,3.8,N,N,127.131508,37.494823
송파구,0.1,3.8,N,N,127.131797,37.494608
송파구,0.1,3.6,N,N,127.132156,37.494041
송파구,0.1,3.7,N,N,127.133054,37.494484
송파구,0.1,3.6,N,N,127.134023,37.49529
송파구,0.1,3.8,N,N,127.134129,37.496552
송파구,0.1,3.8,N,N,127.13469,37.496911
송파구,0.1,3.8,N,N,127.120047,37.493573
송파구,0.1,3.8,N,N,127.120602,37.490604
송파구,0.1,3.6,N,N,127.125223,37.491611
송파구,0.1,3.6,N,N,127.124689,37.491045
송파구,0.1,3.6,N,N,127.125061,37.491822
송파구,0.1,3.4,N,N,127.124208,37.49125
송파구,0.1,3.6,N,N,127.123402,37.492159
송파구,0.1,3.4,Y,Y,127.123047,37.490634
송파구,0.1,3.5,N,N,127.122769,37.492291
송파구,0.1,3.7,N,N,127.122313,37.492828
송파구,0.1,3.6,N,N,127.122616,37.492477
송파구,0.1,3.6,N,N,127.122846,37.492475
송파구,0.1,3.6,N,N,127.122881,37.492992
송파구,0.1,3.6,N,N,127.124025,37.49336
송파구,0.1,3.6,N,N,127.123683,37.493428
송파구,0.1,3.6,N,N,127.123244,37.493951
송파구,0.1,3.6,N,N,127.122987,37.494214
송파구,0.1,3.6,N,N,127.095099,37.499454
송파구,0.1,3.6,N,N,127.093797,37.50639
송파구,0.1,3.6,N,N,127.090068,37.50519
송파구,0.1,3.6,N,N,127.090757,37.505743
송파구,0.1,3.6,N,N,127.096489,37.505199
송파구,0.1,3.6,Y,N,127.091126,37.502634
송파구,0.1,3.6,N,N,127.091097,37.499712
송파구,0.1,3.6,N,N,127.091225,37.500055
송파구,0.1,3.6,N,N,127.091401,37.500409
송파구,0.1,3.6,N,N,127.091488,37.505333
송파구,0.1,3.6,Y,N,127.092108,37.502883
송파구,0.1,3.6,N,N,127.095786,37.500529
송파구,0.1,3.6,N,N,127.096039,37.499563
송파구,0.1,3.6,N,N,127.096021,37.499385
송파구,0.1,3.6,N,N,127.087541,37.503074
송파구,0.1,3.6,N,Y,127.094668,37.501148
송파구,0.1,3.6,N,N,127.094882,37.499475
송파구,0.0,3.6,N,N,127.090963,37.499319
송파구,0.1,3.5,N,N,127.09448,37.503988
송파구,0.1,3.6,N,N,127.094516,37.504126
송파구,0.1,3.6,N,N,127.115109,37.513028
송파구,0.1,3.6,Y,N,127.136972,37.499743
송파구,0.1,3.6,N,N,127.114206,37.502292
송파구,0.1,3.6,Y,Y,127.124139,37.472157
송파구,0.1,3.6,Y,Y,127.132001,37.491621
송파구,0.1,3.6,N,N,127.105141,37.500169
송파구,0.1,3.6,Y,N,127.100966,37.520561
송파구,0.1,3.6,N,N,127.11676,37.499927
송파구,0.1,3.6,N,N,127.112339,37.508561
송파구,0.1,3.6,N,N,127.097557,37.501076
송파구,0.1,8.0,Y,N,127.14928,37.500936
송파구,0.1,3.6,N,N,127.07884,37.504919
송파구,0.1,3.6,N,N,127.157264,37.491354
송파구,0.1,3.6,N,N,127.108722,37.528496
송파구,0.1,5.95,N,N,127.079821,37.509446
송파구,0.1,3.5,N,N,127.12411,37.471946
송파구,0.1,8.0,Y,N,127.119581,37.49483
송파구,0.1,3.6,Y,N,127.130735,37.477576
송파구,0.1,3.6,N,N,127.15104,37.498554
송파구,0.1,4.2,Y,Y,127.118568,37.49948
송파구,0.1,3.6,N,N,127.132141,37.507144
송파구,0.1,3.6,N,N,127.149231,37.491058
송파구,0.1,3.6,N,N,127.156972,37.49479
송파구,0.1,3.6,N,N,127.156195,37.494523
송파구,0.1,3.6,N,N,127.155779,37.494389
송파구,0.1,3.6,Y,N,127.104288,37.520855
송파구,0.0,3.6,N,N,127.084414,37.50734
송파구,0.1,3.6,Y,Y,127.114316,37.525544
송파구,0.1,3.6,Y,N,127.114727,37.529704
송파구,0.1,3.6,Y,N,127.118648,37.530542
송파구,0.1,3.6,Y,Y,127.117489,37.528011
송파구,0.1,3.6,N,N,127.116068,37.528503
송파구,0.1,3.6,N,N,127.117901,37.529261
송파구,0.1,3.6,N,N,127.114421,37.527484
송파구,0.1,3.6,Y,N,127.115715,37.529196
송파구,0.1,3.6,Y,Y,127.115648,37.529241
송파구,0.1,3.6,Y,Y,127.117798,37.530868
송파구,0.1,3.6,N,N,127.115663,37.530444
송파구,0.1,3.7,Y,N,127.110575,37.532802
송파구,0.1,3.7,Y,N,127.113888,37.530396
송파구,0.1,3.6,N,N,127.114197,37.530251
송파구,0.1,3.6,N,Y,127.117381,37.529977
송파구,0.1,3.6,N,N,127.116301,37.529781
송파구,0.1,3.6,Y,Y,127.115564,37.528516
송파구,0.1,3.4,Y,Y,127.115563,37.528934
송파구,0.1,3.7,N,N,127.115698,37.527971
송파구,0.1,3.6,N,N,127.115868,37.527472
송파구,0.1,3.6,N,N,127.115231,37.5273
송파구,0.1,3.6,N,N,127.117329,37.527457
송파구,0.1,3.6,N,N,127.117266,37.528114
송파구,0.1,3.6,N,N,127.117002,37.528229
송파구,0.1,3.6,N,N,127.116833,37.528538
송파구,0.1,3.7,N,N,127.116698,37.528599
송파구,0.1,3.6,Y,Y,127.116684,37.52833
송파구,0.1,3.6,N,Y,127.116315,37.527799
송파구,0.1,3.6,N,Y,127.116498,37.525635
송파구,0.1,3.7,Y,Y,127.113491,37.526251
송파구,0.1,3.5,N,N,127.115442,37.532676
송파구,0.1,3.3,N,N,127.118943,37.529358
송파구,0.1,3.7,N,Y,127.112637,37.533016
송파구,0.1,3.6,N,Y,127.111193,37.531447
송파구,0.1,3.8,N,Y,127.117336,37.533274
송파구,0.1,3.5,N,N,127.116681,37.533662
송파구,0.1,3.7,N,Y,127.116548,37.533496
송파구,0.1,3.6,N,Y,127.116348,37.533634
송파구,0.1,3.5,N,Y,127.116747,37.533752
송파구,0.1,3.8,Y,N,127.116977,37.534422
송파구,0.1,3.6,N,N,127.118666,37.533415
송파구,0.1,3.6,N,N,127.11785,37.531025
송파구,0.1,3.6,N,N,127.118722,37.531879
송파구,0.1,3.6,Y,N,127.119563,37.531575
송파구,0.1,3.6,N,N,127.11982,37.531413
송파구,0.1,3.5,N,N,127.119644,37.533401
송파구,0.1,3.6,Y,N,127.121711,37.537576
송파구,0.1,3.6,N,N,127.119811,37.539476
송파구,0.1,3.8,N,N,127.117063,37.537969
송파구,0.1,3.6,Y,Y,127.112841,37.525564
송파구,0.1,3.6,Y,Y,127.108397,37.526423
송파구,0.1,3.6,Y,Y,127.107526,37.525913
송파구,0.1,3.8,N,Y,127.106523,37.510387
송파구,0.1,3.7,N,N,127.112343,37.508484
송파구,0.1,3.5,N,Y,127.111564,37.507507
송파구,0.1,3.7,N,N,127.112442,37.50861
송파구,0.1,3.6,N,N,127.115628,37.506832
송파구,0.1,3.6,N,N,127.114555,37.507363
송파구,0.1,3.6,N,N,127.111948,37.507976
송파구,0.1,3.6,N,N,127.113975,37.507674
송파구,0.1,3.6,N,N,127.112889,37.507933
송파구,0.1,3.7,N,N,127.111337,37.507606
송파구,0.1,3.6,N,N,127.109732,37.505929
송파구,0.1,3.8,N,N,127.111978,37.503449
송파구,0.1,3.8,N,N,127.11177,37.503636
송파구,0.1,3.8,N,N,127.11143,37.50398
송파구,0.1,3.6,N,N,127.079575,37.510471
송파구,0.1,3.8,N,N,127.079628,37.510257
송파구,0.1,3.6,N,N,127.079848,37.510512
송파구,0.1,3.7,Y,N,127.081399,37.507925
송파구,0.1,3.6,N,N,127.081102,37.508075
송파구,0.1,3.6,Y,N,127.084228,37.50716
송파구,0.1,3.6,N,N,127.083312,37.50704
송파구,0.1,3.6,Y,N,127.084867,37.505968
송파구,0.1,3.6,N,Y,127.086377,37.503089
송파구,0.1,3.8,N,Y,127.086299,37.502991
송파구,0.1,3.8,N,N,127.086228,37.503376
송파구,0.1,3.7,N,N,127.100956,37.502137
송파구,0.1,3.7,N,N,127.101007,37.502642
송파구,0.1,3.8,N,N,127.101473,37.502493
송파구,0.1,3.6,N,N,127.102997,37.5034
송파구,0.1,3.8,N,N,127.103023,37.503218
송파구,0.1,3.7,N,N,127.103191,37.502878
송파구,0.1,3.4,N,N,127.1031,37.502398
송파구,0.1,3.6,N,N,127.103055,37.50197
송파구,0.1,3.7,N,N,127.10305,37.501724
송파구,0.1,3.6,N,N,127.103076,37.501113
송파구,0.1,3.8,N,N,127.103164,37.500355
송파구,0.1,3.6,N,N,127.103689,37.500692
송파구,0.1,3.6,N,N,127.103835,37.500542
송파구,0.1,3.6,Y,N,127.104801,37.500495
송파구,0.1,3.8,Y,N,127.104578,37.50086
송파구,0.1,3.7,Y,N,127.10524,37.501825
송파구,0.1,3.7,N,N,127.103562,37.501468
송파구,0.1,3.7,N,N,127.103269,37.502037
송파구,0.1,3.8,N,N,127.103654,37.502333
송파구,0.1,2.0,N,N,127.105152,37.503215
송파구,0.1,2.0,N,N,127.105296,37.503002
송파구,0.1,3.7,N,N,127.106313,37.502156
송파구,0.1,3.6,N,N,127.102998,37.500694
송파구,0.1,3.6,N,N,127.107909,37.502019
송파구,0.1,3.7,N,N,127.107303,37.502648
송파구,0.1,3.7,N,N,127.107181,37.503036
송파구,0.1,3.6,Y,N,127.105858,37.502836
송파구,0.1,3.6,N,N,127.078863,37.505114
송파구,0.1,3.6,Y,N,127.083457,37.507409
송파구,0.1,3.7,N,N,127.083776,37.507771
송파구,0.1,3.6,N,N,127.083605,37.508482
송파구,0.1,3.6,N,N,127.08274,37.510447
송파구,0.1,3.6,N,N,127.082761,37.510973
송파구,0.1,3.6,N,N,127.084679,37.504612
송파구,0.1,3.7,N,N,127.086227,37.504005
송파구,0.1,3.8,N,N,127.08583,37.504499
송파구,0.1,3.8,N,N,127.085432,37.504607
송파구,0.1,3.8,Y,N,127.084462,37.504218
송파구,0.1,3.6,N,N,127.082753,37.503791
송파구,0.1,3.6,N,N,127.081052,37.504278
송파구,0.1,3.8,N,N,127.082528,37.505075
송파구,0.1,3.6,N,N,127.08272,37.505383
송파구,0.1,3.7,N,N,127.081264,37.505798
송파구,0.1,3.7,N,N,127.080926,37.505111
송파구,0.1,3.7,Y,N,127.079654,37.503735
송파구,0.1,3.6,N,N,127.079506,37.504026
송파구,0.1,3.7,Y,N,127.078318,37.503953
송파구,0.1,3.8,N,N,127.077576,37.504707
송파구,0.1,3.8,N,N,127.078393,37.505083
송파구,0.1,3.6,N,N,127.079739,37.506006
송파구,0.1,3.7,N,N,127.079318,37.50407
송파구,0.1,3.7,N,N,127.080187,37.506947
송파구,0.1,3.7,Y,N,127.136859,37.490787
송파구,0.1,3.7,N,N,127.153967,37.497403
송파구,0.1,3.6,N,N,127.143719,37.503276
송파구,0.1,3.6,N,N,127.14764,37.499339
송파구,0.1,3.7,N,N,127.147904,37.499394
송파구,0.1,3.7,N,N,127.147511,37.499183
송파구,0.1,3.6,N,N,127.146885,37.499857
송파구,0.1,3.8,N,N,127.146414,37.499353
송파구,0.1,3.6,N,N,127.145151,37.502846
송파구,0.1,3.6,N,N,127.14497,37.499947
송파구,0.1,3.7,Y,N,127.140118,37.495761
송파구,0.1,3.6,N,N,127.141671,37.494872
