gid,pop,sigungu,emd
다사668289,8,성남시,정자3동
다사668290,8,성남시,정자3동
다사668291,8,성남시,정자3동
다사669289,8,성남시,정자3동
다사658290,5,성남시,정자3동
다사660292,5,성남시,정자3동
다사663291,5,성남시,정자3동
다사665288,5,성남시,정자3동
다사665289,5,성남시,정자3동
다사666287,5,성남시,정자3동
다사666290,5,성남시,정자3동
다사667286,5,성남시,정자3동
다사667290,5,성남시,정자3동
다사668287,5,성남시,정자3동
다사668288,5,성남시,정자3동
다사658292,N/A,성남시,정자3동
다사667291,N/A,성남시,정자3동
다사670290,N/A,성남시,정자3동
다사658295,65,성남시,정자동
다사658296,50,성남시,정자동
다사655296,41,성남시,정자동
다사655294,40,성남시,정자동
다사658297,40,성남시,정자동
다사657294,39,성남시,정자동
다사657293,37,성남시,정자동
다사654295,36,성남시,정자동
다사655295,36,성남시,정자동
다사658294,32,성남시,정자동
다사657291,14,성남시,정자동
다사657292,14,성남시,정자동
다사654293,13,성남시,정자동
다사656294,13,성남시,정자동
다사656295,13,성남시,정자동
다사657297,13,성남시,정자동
다사656304,11,성남시,정자동
다사657295,11,성남시,정자동
다사655292,8,성남시,정자동
다사655293,8,성남시,정자동
다사655300,8,성남시,정자동
다사655301,8,성남시,정자동
다사655302,8,성남시,정자동
다사656293,8,성남시,정자동
다사656297,8,성남시,정자동
다사656305,8,성남시,정자동
다사657296,8,성남시,정자동
다사657299,8,성남시,정자동
다사657303,8,성남시,정자동
다사657305,8,성남시,정자동
다사659303,8,성남시,정자동
다사654292,5,성남시,정자동
다사654301,5,성남시,정자동
다사654302,5,성남시,정자동
다사655304,5,성남시,정자동
다사655305,5,성남시,정자동
다사656291,5,성남시,정자동
다사656292,5,성남시,정자동
다사656296,5,성남시,정자동
다사656300,5,성남시,정자동
다사656301,5,성남시,정자동
다사656302,5,성남시,정자동
다사656303,5,성남시,정자동
다사657301,5,성남시,정자동
다사657302,5,성남시,정자동
다사657304,5,성남시,정자동
다사658301,5,성남시,정자동
다사658302,5,성남시,정자동
다사658304,5,성남시,정자동
다사655297,N/A,성남시,정자동
다사657298,N/A,성남시,정자동
다사657300,N/A,성남시,정자동
다사658303,N/A,성남시,정자동
다사688377,140,성남시,중앙동
다사687377,122,성남시,중앙동
다사688376,80,성남시,중앙동
다사689374,59,성남시,중앙동
다사688378,53,성남시,중앙동
다사689375,52,성남시,중앙동
다사690375,52,성남시,중앙동
다사690377,48,성남시,중앙동
다사690379,46,성남시,중앙동
다사697381,43,성남시,중앙동
다사691380,41,성남시,중앙동
다사688375,39,성남시,중앙동
다사689376,37,성남시,중앙동
다사690376,34,성남시,중앙동
다사691377,26,성남시,중앙동
다사692380,25,성남시,중앙동
다사690378,24,성남시,중앙동
다사690374,18,성남시,중앙동
다사691379,18,성남시,중앙동
다사696381,15,성남시,중앙동
다사697380,15,성남시,중앙동
다사696383,14,성남시,중앙동
다사693381,8,성남시,중앙동
다사694381,8,성남시,중앙동
다사695381,8,성남시,중앙동
다사695382,8,성남시,중앙동
다사696380,8,성남시,중앙동
다사696382,8,성남시,중앙동
다사694380,5,성남시,중앙동
다사694382,5,성남시,중앙동
다사695380,5,성남시,중앙동
다사671380,21,성남시,태평1동
다사670380,19,성남시,태평1동
다사671388,17,성남시,태평1동
다사669379,15,성남시,태평1동
다사671381,14,성남시,태평1동
다사671382,14,성남시,태평1동
다사672382,14,성남시,태평1동
다사672383,14,성남시,태평1동
다사667379,13,성남시,태평1동
다사668381,13,성남시,태평1동
다사669384,13,성남시,태평1동
다사671384,13,성남시,태평1동
다사671385,13,성남시,태평1동
다사672381,13,성남시,태평1동
다사672385,13,성남시,태평1동
다사672386,13,성남시,태평1동
다사673383,13,성남시,태평1동
다사668379,8,성남시,태평1동
다사668380,8,성남시,태평1동
다사668382,8,성남시,태평1동
다사669380,8,성남시,태평1동
다사669381,8,성남시,태평1동
다사669383,8,성남시,태평1동
다사669385,8,성남시,태평1동
다사670381,8,성남시,태평1동
다사670385,8,성남시,태평1동
다사670386,8,성남시,태평1동
다사670388,8,성남시,태평1동
다사671383,8,성남시,태평1동
다사671387,8,성남시,태평1동
다사672384,8,성남시,태평1동
다사673381,8,성남시,태평1동
다사673382,8,성남시,태평1동
다사674381,8,성남시,태평1동
다사667380,5,성남시,태평1동
다사668384,5,성남시,태평1동
다사669382,5,성남시,태평1동
다사669386,5,성남시,태평1동
다사670382,5,성남시,태평1동
다사670383,5,성남시,태평1동
다사670384,5,성남시,태평1동
다사670387,5,성남시,태평1동
다사672380,5,성남시,태평1동
다사667382,N/A,성남시,태평1동
다사668385,N/A,성남시,태평1동
다사675390,80,성남시,태평2동
다사676390,72,성남시,태평2동
다사677382,38,성남시,태평2동
다사676384,28,성남시,태평2동
다사677385,25,성남시,태평2동
다사679385,21,성남시,태평2동
다사678385,20,성남시,태평2동
다사675387,14,성남시,태평2동
다사679383,14,성남시,태평2동
다사679390,14,성남시,태평2동
다사680386,14,성남시,태평2동
다사681385,14,성남시,태평2동
다사681386,14,성남시,태평2동
다사675388,13,성남시,태평2동
다사677386,13,성남시,태평2동
다사677388,13,성남시,태평2동
다사677389,13,성남시,태평2동
다사678388,13,성남시,태평2동
다사679386,13,성남시,태평2동
다사675389,11,성남시,태평2동
다사676385,8,성남시,태평2동
다사676386,8,성남시,태평2동
다사676387,8,성남시,태평2동
다사676388,8,성남시,태평2동
다사676389,8,성남시,태평2동
다사677383,8,성남시,태평2동
다사677384,8,성남시,태평2동
다사677387,8,성남시,태평2동
다사677390,8,성남시,태평2동
다사678383,8,성남시,태평2동
다사678384,8,성남시,태평2동
다사678389,8,성남시,태평2동
다사678390,8,성남시,태평2동
다사679384,8,성남시,태평2동
다사679387,8,성남시,태평2동
다사679388,8,성남시,태평2동
다사679389,8,성남시,태평2동
다사680385,8,성남시,태평2동
다사680388,8,성남시,태평2동
다사680389,8,성남시,태평2동
다사681384,8,성남시,태평2동
다사678386,5,성남시,태평2동
다사678387,5,성남시,태평2동
다사680387,5,성남시,태평2동
다사673388,24,성남시,태평3동
다사674382,20,성남시,태평3동
다사674385,20,성남시,태평3동
다사676382,20,성남시,태평3동
다사672388,19,성남시,태평3동
다사675382,15,성남시,태평3동
다사674383,13,성남시,태평3동
다사674387,13,성남시,태평3동
다사675381,13,성남시,태평3동
다사675383,13,성남시,태평3동
다사673385,8,성남시,태평3동
다사673386,8,성남시,태평3동
다사673387,8,성남시,태평3동
다사674384,8,성남시,태평3동
다사674388,8,성남시,태평3동
다사675385,8,성남시,태평3동
다사675386,8,성남시,태평3동
다사674386,5,성남시,태평3동
다사674389,5,성남시,태평3동
다사675384,5,성남시,태평3동
다사676383,5,성남시,태평3동
다사682384,55,성남시,태평4동
다사682386,27,성남시,태평4동
다사682385,23,성남시,태평4동
다사683387,14,성남시,태평4동
다사682389,13,성남시,태평4동
다사682390,13,성남시,태평4동
다사684386,13,성남시,태평4동
다사684385,12,성남시,태평4동
다사680390,8,성남시,태평4동
다사681388,8,성남시,태평4동
다사681390,8,성남시,태평4동
다사681391,8,성남시,태평4동
다사682387,8,성남시,태평4동
다사683385,8,성남시,태평4동
다사683386,8,성남시,태평4동
다사683388,8,성남시,태평4동
다사680391,5,성남시,태평4동
다사681389,N/A,성남시,태평4동
다사640320,129,성남시,판교동
다사641321,120,성남시,판교동
다사639321,109,성남시,판교동
다사640316,90,성남시,판교동
다사642316,80,성남시,판교동
다사640321,77,성남시,판교동
다사639320,74,성남시,판교동
다사637321,73,성남시,판교동
다사641316,69,성남시,판교동
다사642324,68,성남시,판교동
다사642321,63,성남시,판교동
다사636320,61,성남시,판교동
다사638321,60,성남시,판교동
다사643325,60,성남시,판교동
다사636321,58,성남시,판교동
다사640333,53,성남시,판교동
다사641323,46,성남시,판교동
다사642323,41,성남시,판교동
다사642322,40,성남시,판교동
다사641317,39,성남시,판교동
다사643320,39,성남시,판교동
다사635320,38,성남시,판교동
다사633323,35,성남시,판교동
다사637320,34,성남시,판교동
다사634321,32,성남시,판교동
다사635321,31,성남시,판교동
다사640317,29,성남시,판교동
다사633322,26,성남시,판교동
다사642332,26,성남시,판교동
다사643323,25,성남시,판교동
다사641333,23,성남시,판교동
다사642325,23,성남시,판교동
다사639335,21,성남시,판교동
다사643324,21,성남시,판교동
다사641324,19,성남시,판교동
다사633321,18,성남시,판교동
다사641315,18,성남시,판교동
다사633320,17,성남시,판교동
다사634324,17,성남시,판교동
다사634323,15,성남시,판교동
다사634325,15,성남시,판교동
다사640334,15,성남시,판교동
다사641322,14,성남시,판교동
다사636325,13,성남시,판교동
다사638338,13,성남시,판교동
다사639334,13,성남시,판교동
다사641332,13,성남시,판교동
다사642317,13,성남시,판교동
다사642328,13,성남시,판교동
다사642337,13,성남시,판교동
다사643329,13,성남시,판교동
다사644325,13,성남시,판교동
다사645325,13,성남시,판교동
다사638334,11,성남시,판교동
다사633319,8,성남시,판교동
다사634326,8,성남시,판교동
다사635325,8,성남시,판교동
다사636324,8,성남시,판교동
다사638325,8,성남시,판교동
다사638333,8,성남시,판교동
다사639323,8,성남시,판교동
다사639324,8,성남시,판교동
다사640331,8,성남시,판교동
다사640332,8,성남시,판교동
다사640335,8,성남시,판교동
다사641327,8,성남시,판교동
다사641337,8,성남시,판교동
다사642327,8,성남시,판교동
다사642329,8,성남시,판교동
다사643327,8,성남시,판교동
다사643328,8,성남시,판교동
다사643335,8,성남시,판교동
다사644326,8,성남시,판교동
다사644334,8,성남시,판교동
다사644335,8,성남시,판교동
다사645320,8,성남시,판교동
다사645330,8,성남시,판교동
다사646321,8,성남시,판교동
다사646322,8,성남시,판교동
다사646324,8,성남시,판교동
다사635316,5,성남시,판교동
다사635324,5,성남시,판교동
다사636315,5,성남시,판교동
다사636323,5,성남시,판교동
다사637324,5,성남시,판교동
다사637325,5,성남시,판교동
다사637337,5,성남시,판교동
다사638324,5,성남시,판교동
다사638332,5,성남시,판교동
다사638336,5,성남시,판교동
다사638337,5,성남시,판교동
다사639325,5,성남시,판교동
다사639337,5,성남시,판교동
다사639338,5,성남시,판교동
다사640323,5,성남시,판교동
다사640324,5,성남시,판교동
다사640337,5,성남시,판교동
다사641334,5,성남시,판교동
다사642333,5,성남시,판교동
다사642336,5,성남시,판교동
다사643314,5,성남시,판교동
다사643332,5,성남시,판교동
다사643333,5,성남시,판교동
다사643336,5,성남시,판교동
다사644319,5,성남시,판교동
다사644320,5,성남시,판교동
다사644327,5,성남시,판교동
다사644330,5,성남시,판교동
다사644331,5,성남시,판교동
다사644332,5,성남시,판교동
다사644333,5,성남시,판교동
다사645319,5,성남시,판교동
다사645322,5,성남시,판교동
다사645323,5,성남시,판교동
다사645324,5,성남시,판교동
다사645327,5,성남시,판교동
다사645331,5,성남시,판교동
다사646323,5,성남시,판교동
다사647311,5,성남시,판교동
다사647312,5,성남시,판교동
다사634318,N/A,성남시,판교동
다사636316,N/A,성남시,판교동
다사637323,N/A,성남시,판교동
다사638315,N/A,성남시,판교동
다사639332,N/A,성남시,판교동
다사639333,N/A,성남시,판교동
다사643322,N/A,성남시,판교동
다사644321,N/A,성남시,판교동
다사644324,N/A,성남시,판교동
다사645326,N/A,성남시,판교동
다사645328,N/A,성남시,판교동
다사645329,N/A,성남시,판교동
다사646309,N/A,성남시,판교동
다사646311,N/A,성남시,판교동
다사691371,57,성남시,하대원동
다사691366,54,성남시,하대원동
다사692367,54,성남시,하대원동
다사696371,52,성남시,하대원동
다사685368,49,성남시,하대원동
다사692366,45,성남시,하대원동
다사695371,44,성남시,하대원동
다사677366,39,성남시,하대원동
다사690366,38,성남시,하대원동
다사686367,32,성남시,하대원동
다사689366,32,성남시,하대원동
다사694372,29,성남시,하대원동
다사690367,22,성남시,하대원동
다사692370,21,성남시,하대원동
다사685367,20,성남시,하대원동
다사695372,20,성남시,하대원동
다사692365,18,성남시,하대원동
다사692369,17,성남시,하대원동
다사687364,16,성남시,하대원동
다사691365,15,성남시,하대원동
다사693366,14,성남시,하대원동
다사686364,13,성남시,하대원동
다사687368,13,성남시,하대원동
다사691367,13,성남시,하대원동
다사689365,11,성남시,하대원동
다사679366,8,성남시,하대원동
다사680366,8,성남시,하대원동
다사684366,8,성남시,하대원동
다사685365,8,성남시,하대원동
다사688364,8,성남시,하대원동
다사688365,8,성남시,하대원동
다사688367,8,성남시,하대원동
다사688368,8,성남시,하대원동
다사689364,8,성남시,하대원동
다사689368,8,성남시,하대원동
다사690365,8,성남시,하대원동
다사690368,8,성남시,하대원동
다사691364,8,성남시,하대원동
다사691368,8,성남시,하대원동
다사691369,8,성남시,하대원동
다사695370,8,성남시,하대원동
다사673366,5,성남시,하대원동
다사678366,5,성남시,하대원동
다사683365,5,성남시,하대원동
다사683366,5,성남시,하대원동
다사684365,5,성남시,하대원동
다사685364,5,성남시,하대원동
다사686365,5,성남시,하대원동
다사686366,5,성남시,하대원동
다사686368,5,성남시,하대원동
다사688366,5,성남시,하대원동
다사689367,5,성남시,하대원동
다사690364,5,성남시,하대원동
다사690369,5,성남시,하대원동
다사690370,5,성남시,하대원동
다사690371,5,성남시,하대원동
다사685366,N/A,성남시,하대원동
다사687367,N/A,성남시,하대원동
다사692368,N/A,성남시,하대원동
다사695369,N/A,성남시,하대원동
다사696370,N/A,성남시,하대원동
다사703463,11,하남시,감북동
다사688465,8,하남시,감북동
다사694469,8,하남시,감북동
다사695470,8,하남시,감북동
다사688466,5,하남시,감북동
다사689462,5,하남시,감북동
다사689465,5,하남시,감북동
다사689466,5,하남시,감북동
다사690465,5,하남시,감북동
다사692465,5,하남시,감북동
다사693469,5,하남시,감북동
다사695462,5,하남시,감북동
다사695463,5,하남시,감북동
다사696463,5,하남시,감북동
다사696471,5,하남시,감북동
다사700467,5,하남시,감북동
다사701469,5,하남시,감북동
다사702462,5,하남시,감북동
다사702463,5,하남시,감북동
다사702464,5,하남시,감북동
다사704464,5,하남시,감북동
다사686462,N/A,하남시,감북동
다사688464,N/A,하남시,감북동
다사691466,N/A,하남시,감북동
다사692468,N/A,하남시,감북동
다사694463,N/A,하남시,감북동
다사694467,N/A,하남시,감북동
다사697465,N/A,하남시,감북동
다사698466,N/A,하남시,감북동
다사698468,N/A,하남시,감북동
다사699461,N/A,하남시,감북동
다사699462,N/A,하남시,감북동
다사700469,N/A,하남시,감북동
다사701467,N/A,하남시,감북동
다사712461,N/A,하남시,감북동
다사695456,320,하남시,감일동
다사692450,185,하남시,감일동
다사698456,165,하남시,감일동
다사701444,154,하남시,감일동
다사702455,145,하남시,감일동
다사693451,140,하남시,감일동
다사699453,137,하남시,감일동
다사701459,135,하남시,감일동
다사703453,135,하남시,감일동
다사697458,132,하남시,감일동
다사697454,130,하남시,감일동
다사703454,119,하남시,감일동
다사701455,115,하남시,감일동
다사697456,111,하남시,감일동
다사700449,108,하남시,감일동
다사693453,105,하남시,감일동
다사702454,105,하남시,감일동
다사693452,104,하남시,감일동
다사694450,99,하남시,감일동
다사697455,98,하남시,감일동
다사693450,95,하남시,감일동
다사692451,94,하남시,감일동
다사696454,94,하남시,감일동
다사701458,88,하남시,감일동
다사700452,82,하남시,감일동
다사700454,81,하남시,감일동
다사699452,77,하남시,감일동
다사700458,77,하남시,감일동
다사696457,75,하남시,감일동
다사700448,73,하남시,감일동
다사701448,70,하남시,감일동
다사701454,70,하남시,감일동
다사696456,69,하남시,감일동
다사696458,67,하남시,감일동
다사697457,66,하남시,감일동
다사703444,66,하남시,감일동
다사691453,64,하남시,감일동
다사703449,64,하남시,감일동
다사690453,62,하남시,감일동
다사700453,62,하남시,감일동
다사696453,61,하남시,감일동
다사696455,61,하남시,감일동
다사701447,61,하남시,감일동
다사695452,60,하남시,감일동
다사694453,59,하남시,감일동
다사700456,58,하남시,감일동
다사704448,58,하남시,감일동
다사691454,57,하남시,감일동
다사700455,57,하남시,감일동
다사700443,55,하남시,감일동
다사700447,55,하남시,감일동
다사698458,54,하남시,감일동
다사698459,54,하남시,감일동
다사702443,47,하남시,감일동
다사697459,46,하남시,감일동
다사702444,45,하남시,감일동
다사697453,41,하남시,감일동
다사701443,41,하남시,감일동
다사704449,40,하남시,감일동
다사698455,38,하남시,감일동
다사699459,38,하남시,감일동
다사702448,35,하남시,감일동
다사702458,34,하남시,감일동
다사705449,34,하남시,감일동
다사704447,33,하남시,감일동
다사696459,32,하남시,감일동
다사702459,32,하남시,감일동
다사703448,32,하남시,감일동
다사690452,31,하남시,감일동
다사701449,28,하남시,감일동
다사703443,26,하남시,감일동
다사698457,23,하남시,감일동
다사699440,21,하남시,감일동
다사692455,20,하남시,감일동
다사699458,19,하남시,감일동
다사691452,14,하남시,감일동
다사704443,14,하남시,감일동
다사689454,13,하남시,감일동
다사692456,13,하남시,감일동
다사699457,11,하남시,감일동
다사685451,8,하남시,감일동
다사691457,8,하남시,감일동
다사694458,8,하남시,감일동
다사699441,8,하남시,감일동
다사703442,8,하남시,감일동
다사703445,8,하남시,감일동
다사684454,5,하남시,감일동
다사686449,5,하남시,감일동
다사686450,5,하남시,감일동
다사686451,5,하남시,감일동
다사688453,5,하남시,감일동
다사689451,5,하남시,감일동
다사689452,5,하남시,감일동
다사689453,5,하남시,감일동
다사690454,5,하남시,감일동
다사690457,5,하남시,감일동
다사691455,5,하남시,감일동
다사692457,5,하남시,감일동
다사693456,5,하남시,감일동
다사693457,5,하남시,감일동
다사702442,5,하남시,감일동
다사703458,5,하남시,감일동
다사684455,N/A,하남시,감일동
다사690456,N/A,하남시,감일동
다사694457,N/A,하남시,감일동
다사700460,N/A,하남시,감일동
다사702445,N/A,하남시,감일동
다사732488,80,하남시,덕풍1동
다사732482,69,하남시,덕풍1동
다사735482,56,하남시,덕풍1동
다사731483,38,하남시,덕풍1동
다사738485,36,하남시,덕풍1동
다사738486,36,하남시,덕풍1동
다사732484,34,하남시,덕풍1동
다사734482,34,하남시,덕풍1동
다사732487,31,하남시,덕풍1동
다사739485,30,하남시,덕풍1동
다사733482,29,하남시,덕풍1동
다사739486,29,하남시,덕풍1동
다사731486,27,하남시,덕풍1동
다사731489,26,하남시,덕풍1동
다사739487,25,하남시,덕풍1동
다사735483,21,하남시,덕풍1동
다사735481,20,하남시,덕풍1동
다사732483,19,하남시,덕풍1동
다사734487,16,하남시,덕풍1동
다사735484,15,하남시,덕풍1동
다사735485,15,하남시,덕풍1동
다사735486,14,하남시,덕풍1동
다사736488,14,하남시,덕풍1동
다사731484,13,하남시,덕풍1동
다사734481,13,하남시,덕풍1동
다사734483,13,하남시,덕풍1동
다사736487,13,하남시,덕풍1동
다사740486,13,하남시,덕풍1동
다사740487,13,하남시,덕풍1동
다사735487,11,하남시,덕풍1동
다사731485,8,하남시,덕풍1동
다사732481,8,하남시,덕풍1동
다사733487,8,하남시,덕풍1동
다사734484,8,하남시,덕풍1동
다사736482,8,하남시,덕풍1동
다사736484,8,하남시,덕풍1동
다사736485,8,하남시,덕풍1동
다사737488,8,하남시,덕풍1동
다사738487,8,하남시,덕풍1동
다사734485,5,하남시,덕풍1동
다사736481,5,하남시,덕풍1동
다사736483,5,하남시,덕풍1동
다사736486,5,하남시,덕풍1동
다사737487,5,하남시,덕풍1동
다사740485,5,하남시,덕풍1동
다사741486,5,하남시,덕풍1동
다사741485,N/A,하남시,덕풍1동
다사732489,73,하남시,덕풍2동
다사732492,49,하남시,덕풍2동
다사731490,48,하남시,덕풍2동
다사736494,44,하남시,덕풍2동
다사732493,42,하남시,덕풍2동
다사734495,42,하남시,덕풍2동
다사732490,41,하남시,덕풍2동
다사735494,35,하남시,덕풍2동
다사732491,26,하남시,덕풍2동
다사736493,24,하남시,덕풍2동
다사730491,23,하남시,덕풍2동
다사732494,15,하남시,덕풍2동
다사735492,15,하남시,덕풍2동
다사738492,15,하남시,덕풍2동
다사734489,13,하남시,덕풍2동
다사734494,13,하남시,덕풍2동
다사736492,13,하남시,덕풍2동
다사737493,13,하남시,덕풍2동
다사737494,13,하남시,덕풍2동
다사734490,11,하남시,덕풍2동
다사733489,8,하남시,덕풍2동
다사733490,8,하남시,덕풍2동
다사734488,8,하남시,덕풍2동
다사734491,8,하남시,덕풍2동
다사735488,8,하남시,덕풍2동
다사735489,8,하남시,덕풍2동
다사735491,8,하남시,덕풍2동
다사735495,8,하남시,덕풍2동
다사736489,8,하남시,덕풍2동
다사736491,8,하남시,덕풍2동
다사737491,8,하남시,덕풍2동
다사737492,8,하남시,덕풍2동
다사738493,8,하남시,덕풍2동
다사733488,5,하남시,덕풍2동
다사733491,5,하남시,덕풍2동
다사733493,5,하남시,덕풍2동
다사733494,5,하남시,덕풍2동
다사733495,5,하남시,덕풍2동
다사733497,5,하남시,덕풍2동
다사734493,5,하남시,덕풍2동
다사735493,5,하남시,덕풍2동
다사736490,5,하남시,덕풍2동
다사733492,N/A,하남시,덕풍2동
다사735490,N/A,하남시,덕풍2동
다사740493,198,하남시,덕풍3동
다사739493,129,하남시,덕풍3동
다사743495,86,하남시,덕풍3동
다사733508,83,하남시,덕풍3동
다사740494,75,하남시,덕풍3동
다사728505,72,하남시,덕풍3동
다사730506,56,하남시,덕풍3동
다사738494,52,하남시,덕풍3동
다사738495,51,하남시,덕풍3동
다사739496,50,하남시,덕풍3동
다사743497,48,하남시,덕풍3동
다사742496,46,하남시,덕풍3동
다사738504,43,하남시,덕풍3동
다사734509,42,하남시,덕풍3동
다사739494,42,하남시,덕풍3동
다사742498,41,하남시,덕풍3동
다사735503,39,하남시,덕풍3동
다사741496,39,하남시,덕풍3동
다사744501,38,하남시,덕풍3동
다사742497,37,하남시,덕풍3동
다사737504,36,하남시,덕풍3동
다사741497,36,하남시,덕풍3동
다사737506,35,하남시,덕풍3동
다사740498,30,하남시,덕풍3동
다사740505,28,하남시,덕풍3동
다사739491,27,하남시,덕풍3동
다사738506,23,하남시,덕풍3동
다사740492,23,하남시,덕풍3동
다사735504,22,하남시,덕풍3동
다사740491,20,하남시,덕풍3동
다사743501,20,하남시,덕풍3동
다사739495,19,하남시,덕풍3동
다사742499,19,하남시,덕풍3동
다사732507,18,하남시,덕풍3동
다사738505,17,하남시,덕풍3동
다사739505,16,하남시,덕풍3동
다사743500,16,하남시,덕풍3동
다사743502,15,하남시,덕풍3동
다사734503,14,하남시,덕풍3동
다사736503,14,하남시,덕풍3동
다사741499,14,하남시,덕풍3동
다사738508,13,하남시,덕풍3동
다사739490,13,하남시,덕풍3동
다사739508,13,하남시,덕풍3동
다사740490,13,하남시,덕풍3동
다사740497,13,하남시,덕풍3동
다사743496,13,하남시,덕풍3동
다사744498,13,하남시,덕풍3동
다사744499,13,하남시,덕풍3동
다사745501,13,하남시,덕풍3동
다사741495,11,하남시,덕풍3동
다사741498,11,하남시,덕풍3동
다사732503,8,하남시,덕풍3동
다사732506,8,하남시,덕풍3동
다사733502,8,하남시,덕풍3동
다사733505,8,하남시,덕풍3동
다사733506,8,하남시,덕풍3동
다사734504,8,하남시,덕풍3동
다사734506,8,하남시,덕풍3동
다사735506,8,하남시,덕풍3동
다사735507,8,하남시,덕풍3동
다사735510,8,하남시,덕풍3동
다사736501,8,하남시,덕풍3동
다사736502,8,하남시,덕풍3동
다사736508,8,하남시,덕풍3동
다사736509,8,하남시,덕풍3동
다사736511,8,하남시,덕풍3동
다사737489,8,하남시,덕풍3동
다사737490,8,하남시,덕풍3동
다사737495,8,하남시,덕풍3동
다사737508,8,하남시,덕풍3동
다사737509,8,하남시,덕풍3동
다사737510,8,하남시,덕풍3동
다사738489,8,하남시,덕풍3동
다사738490,8,하남시,덕풍3동
다사738491,8,하남시,덕풍3동
다사738507,8,하남시,덕풍3동
다사738509,8,하남시,덕풍3동
다사739489,8,하남시,덕풍3동
다사739492,8,하남시,덕풍3동
다사739506,8,하남시,덕풍3동
다사739507,8,하남시,덕풍3동
다사741501,8,하남시,덕풍3동
다사742495,8,하남시,덕풍3동
다사742503,8,하남시,덕풍3동
다사743498,8,하남시,덕풍3동
다사744502,8,하남시,덕풍3동
다사745500,8,하남시,덕풍3동
다사745502,8,하남시,덕풍3동
다사731504,5,하남시,덕풍3동
다사732504,5,하남시,덕풍3동
다사732505,5,하남시,덕풍3동
다사733500,5,하남시,덕풍3동
다사733501,5,하남시,덕풍3동
다사733504,5,하남시,덕풍3동
다사734500,5,하남시,덕풍3동
다사734501,5,하남시,덕풍3동
다사734507,5,하남시,덕풍3동
다사735500,5,하남시,덕풍3동
다사735508,5,하남시,덕풍3동
다사735509,5,하남시,덕풍3동
다사736506,5,하남시,덕풍3동
다사736510,5,하남시,덕풍3동
다사737502,5,하남시,덕풍3동
다사737505,5,하남시,덕풍3동
다사738502,5,하남시,덕풍3동
다사738510,5,하남시,덕풍3동
다사739497,5,하남시,덕풍3동
다사739499,5,하남시,덕풍3동
다사742500,5,하남시,덕풍3동
다사742501,5,하남시,덕풍3동
다사742504,5,하남시,덕풍3동
다사744503,5,하남시,덕풍3동
다사744504,5,하남시,덕풍3동
다사745499,5,하남시,덕풍3동
다사733503,N/A,하남시,덕풍3동
다사733507,N/A,하남시,덕풍3동
다사734499,N/A,하남시,덕풍3동
다사734508,N/A,하남시,덕풍3동
다사736507,N/A,하남시,덕풍3동
다사737507,N/A,하남시,덕풍3동
다사739502,N/A,하남시,덕풍3동
다사743499,N/A,하남시,덕풍3동
다사743503,N/A,하남시,덕풍3동
다사744497,N/A,하남시,덕풍3동
다사745498,N/A,하남시,덕풍3동
다사746500,N/A,하남시,덕풍3동
다사727516,168,하남시,미사1동
다사730517,134,하남시,미사1동
다사728512,111,하남시,미사1동
다사719513,104,하남시,미사1동
다사733514,91,하남시,미사1동
다사732515,83,하남시,미사1동
다사734514,82,하남시,미사1동
다사720513,81,하남시,미사1동
다사721517,77,하남시,미사1동
다사720518,76,하남시,미사1동
다사731513,76,하남시,미사1동
다사732510,73,하남시,미사1동
다사732513,71,하남시,미사1동
다사719514,70,하남시,미사1동
다사731515,69,하남시,미사1동
다사730512,67,하남시,미사1동
다사717518,66,하남시,미사1동
다사720512,66,하남시,미사1동
다사729516,66,하남시,미사1동
다사718518,60,하남시,미사1동
다사731511,59,하남시,미사1동
다사729517,57,하남시,미사1동
다사733513,57,하남시,미사1동
다사720517,54,하남시,미사1동
다사734513,53,하남시,미사1동
다사721515,51,하남시,미사1동
다사722514,51,하남시,미사1동
다사726515,51,하남시,미사1동
다사721516,50,하남시,미사1동
다사731508,49,하남시,미사1동
다사733509,49,하남시,미사1동
다사722511,48,하남시,미사1동
다사722513,48,하남시,미사1동
다사731518,47,하남시,미사1동
다사732508,47,하남시,미사1동
다사731516,45,하남시,미사1동
다사731517,44,하남시,미사1동
다사721514,43,하남시,미사1동
다사731510,43,하남시,미사1동
다사732511,43,하남시,미사1동
다사735512,43,하남시,미사1동
다사733510,42,하남시,미사1동
다사733512,41,하남시,미사1동
다사720519,40,하남시,미사1동
다사730516,38,하남시,미사1동
다사732514,38,하남시,미사1동
다사732512,37,하남시,미사1동
다사731512,36,하남시,미사1동
다사733515,36,하남시,미사1동
다사732518,34,하남시,미사1동
다사735511,34,하남시,미사1동
다사719518,33,하남시,미사1동
다사732509,33,하남시,미사1동
다사720511,32,하남시,미사1동
다사719512,30,하남시,미사1동
다사729512,30,하남시,미사1동
다사720516,29,하남시,미사1동
다사722515,29,하남시,미사1동
다사719511,28,하남시,미사1동
다사721518,28,하남시,미사1동
다사717517,27,하남시,미사1동
다사718511,27,하남시,미사1동
다사718513,27,하남시,미사1동
다사721512,24,하남시,미사1동
다사721513,24,하남시,미사1동
다사731509,24,하남시,미사1동
다사726519,23,하남시,미사1동
다사728521,23,하남시,미사1동
다사730518,22,하남시,미사1동
다사734512,22,하남시,미사1동
다사718516,21,하남시,미사1동
다사722516,21,하남시,미사1동
다사732519,21,하남시,미사1동
다사726516,18,하남시,미사1동
